"id","req_specification","class"
"1178","As an Agency user, I want FABS deployed into production, so I can submit my Financial Assistance data.","A"
"825","Yeah.","NULL"
"121","I have a couple of questions. When they're doing this cycle count can the equipment be moving behind the scenes?","NULL"
"192","If we get a meeting .","NULL"
"732","No. It's the second part of that because I don't think we do. I want them to know it's not our problem.","NULL"
"263","Well, I mean, development-wise. Baski has been stuck with the lion's share of everything else. We've been able to not move all these other things forward. That one, we will definitely try to guard against doing something like that. Yeah. We'll add that to the list, context switch. All right. What do you all want to talk about?","NULL"
"956","As a site visitor, I want to post comments about articles, so that others can read them.","F"
"815","As a UI designer, I want to move on to round 2 of the Help page edits, so that I can get approvals from leadership.","F"
"518","As a ProspectiveApplicant, I want to research requirements and to select a service, so that I can find the relevant service and/or application type to initiate via the online portal.","F"
"1089","As a Staff member, I want to Record an Internal Note, so that I can share information with other Staff collaborating on the record.","F"
"24","As an Agency user, I want to accurately see who created a submission, so that I'm not confused about who last updated a submission.","F"
"411","As an admin, I want to be able to communicate directly with facilities, so that I can keep them updated about features we have on our website.","F"
"1094","You have to change...","NULL"
"522","In a minute we can put mobile Collect, because really the only piece of that was of interest there to me was the small little convert file that switched it from map service to...","NULL"
"835","In the Agile classes, we're always taught the user story, "As a something-something user, I can do this," and we'll have a task that needs to be done to accomplish that as far as the development tasks go.","NULL"
"908","Don't want it to get lost.","NULL"
"755","As a camp administrator, I want to be able to schedule tasks/activities for a specific camp group, so that I can track each groups daily/weekly and monthly activities.","F"
"1059","Let's estimate that from both sides, from whatever Baski needs to do, whatever Mahesh is going to...","NULL"
"977","The reason that we made the map that's on the epic is because there was a lot of pieces involved in just the map. There was drawing bounding area. There was adding search criteria. There was searching for different types of assets.","NULL"
"706","As an Applicant, I want to Resubmit Plans, so that I can review revised plans.","F"
"261","As a user, I want to access the raw agency published files from FABS via USAspending.","F"
"1072","So I can search assets that are retired and reverse retire some.","NULL"
"1203","As a team member, I want to have a schedule of more coworking slots, so that I can work in tandem with the rest of the team on a more regular basis.","F"
"745","As an owner, I want to make a user an owner, so that they have full control.","F"
"506","As a site visitor, I want to read current news on the home page, so that I stay current on agile news.","F"
"1060","As an Applicant, I want to Submit Supporting Documentation, so that I can satisfy documentation requirements for my application.","F"
"643","I don't know what it takes, if it's just on the screen, or if you have to do other stuff.","NULL"
"235","We estimated that, that one was three? How did we estimate that at three? Wait, this was on 45. That may not be three, because he also did not put any of the estimates on there. He did estimate that at three. Why is it three? What else has to happen? Because these are our estimates.","NULL"
"681","As an admin, I want to have all data encrypted, so that important information will not be stolen during a server breach or an attack.","A"
"386","We're actually not going to get the data until maybe early on the 3rd. There's really no reason to take down the database on the 1st...","NULL"
"489","Yeah, I looked. It was OK.","NULL"
"879","If everybody else had a task in here, you would have a burn-down chart here. It will start showing you... OK. Here's all the tasks that you have. It adds up the hours and what's left, and she'll start burning down. It doesn't always look like that. Any questions?","NULL"
"1212","As an NSF employee, I want to join Github, so that I can participate in the issues as assigned.","F"
"674","As an data user, I want to receive updates to FABS records.","F"
"132","As a moderator, I want to show all estimates immediately, so that I can decide to show the estimates that have been given even though not all estimators have given their estimate.","A"
"727","You did that on purpose.","NULL"
"129","As a Staff member, I want to create each condo unit, so that I can associate it to the child parcel and address after the condominiums are recorded in the system.","F"
"119","Yes.","NULL"
"1139","Both for DC3 and for LCAM.","NULL"
"1054","Dopak records.","NULL"
"100","As a user, I want to generate and validate D Files from FABS and FPDS data.","F"
"742","As a Publisher, I want to know how many users have previewed a dataset, so that I know how interest in a dataset relates to its actual download numbers.","F"
"1190","As a Developer, I want Feather integration, so that I can integrate data-packaged data with pipelines that use Feather.","A"
"500","That's outside.","NULL"
"894","As a FABS user, I want to see correct status labels on the Submission Dashboard, so that I can quickly see my submission history.","A"
"972","I know, I care. Then CTDI and shift two. That's what I have to talk to them about. What do you all have?","NULL"
"268","As a Developer , I want to clarify to users what exactly is triggering the CFDA error code in each case.","F"
"992","As a Researcher, I want an app that generates an OpenRefine reconciliation API endpoint from a Tabular Data Package, so that I can use it to clean messy data.","F"
"836","But it could have chose hardwire and plug, right?","NULL"
"581","It's difficult when you're working on several different things and now you spend an hour actually programming this thing, two hours on troubleshooting issues, and spending an hour on an emergency release that you have to get out. With all of that, there's a lot of context switching going on.","NULL"
"1189","As an agency user, I want the FABS validation rules to accept zero and blank for non-loan records.","F"
"969","Why don't you go ahead and jump on my machine for the time being. That way we can at least look at. Even the is not going to work. We can at least look at...","NULL"
"1149","As a site administrator, I want to set the listing fee per Other Course or Event, so that we have flexibility on what to charge in the future.","F"
"973","As a moderator, I want to delete a game, so that stories and estimates for this game are no longer stored.","F"
"620","As a Developer, I want to customize an existing wizard for my specific type of data, so that I can give my users a great user experience.","F"
"491","I don't know what's going on, still opening.","NULL"
"612","Oh, OK.","NULL"
"743","...that happens.","NULL"
"915","We as a group have caused a lot of our need to do context switching, because we oftentimes aren't done when we say we're going to be done. For whatever reason that is, and then we end up in a bind because we can't wait until we're done with something before we say we can...We have to keep things in the queue, in the schedule. Maybe next time, be thinking about that.","NULL"
"160","As a developer, I want to use bootstrap in the process of developing, so that I can easily design my website.","F"
"813","As a participant, I want to change my estimate as long as the draw has not been completed, so that I can change my mind.","F"
"458","As a developer, I want to have a list of definitions for commonly used terms, so that everyone working on the project can understand each other more easily.","F"
"947","at some level, that's fine, we can stick it in there.","NULL"
"917","That's it for me, too.","NULL"
"739","As an employee, I want to get quick notifications, so that I can process cases the first time.","F"
"430","As a moderator, I want to import stories from a spreadsheet, so that I don't have to copy and paste each individual story.","F"
"844","Yeah. I can do that, going to get things going. You said David installed that, or who installed that for you?","NULL"
"680","This is Brian.","NULL"
"1202","As a RepositoryManagerResearcher, I want an app that acts as a match-making service for packaging data, so that owners are paired with data packagers.","F"
"327","As a consumer, I want to view the data package, so that that I can get a sense of whether I want this dataset or not.","F"
"991","As a superuser, I want to update the recycling center information, so that I can provide the latest information about the recycling center.","F"
"1","As a camp administrator, I want to be able to keep camper records from previous years, so that the amount of work I need to do is lowered.","F"
"1150","I know, but what are your tasks ? Do you want me to make one, and you can go off and research this?","NULL"
"649","Yeah.","NULL"
"921","How's your stuff coming? I know there's been several emails going back and forth.","NULL"
"962","As an admin, I want to handle all users' activities, so that I can manage more efficiently.","F"
"1075","As a site admin, I want to approve each help wanted ad before it gets to the site, so that we're sure of the quality of jobs being listed.","F"
"877","I haven't seen it on my desk though.","NULL"
"577","As a trainer, I want to update one of my existing courses or events, so that it reflects accurate information.","F"
"460","The 19th is a staff meeting.","NULL"
"414","As a workshop attendee, I want to have a summary of what we learned, so that I can understand our next steps and how they apply to me.","A"
"78","Have you decided ?","NULL"
"438","SQL could be . Commands can go back and forth a lot.","NULL"
"1071","Under each epic story, we have a sub-story and then some of those sub-stories might have sub-stories under them, and those are check boxes right now.","NULL"
"22","As a site admin, I want to view all classes in a pending state, so that I can approve any that need to be approved.","F"
"1151","Susan, I sent you an email and got you call.","NULL"
"698","","NULL"
"715","As a camp administrator, I want to keep track of the usage of internal camp facilities, so that I don't create conflicting schedules for the different camp groups.","F"
"773","Exactly.","NULL"
"102","As a Broker user, I want to have PPoPZIP+4 work the same as the Legal Entity ZIP validations.","A"
"970","Jim, Violet, and Kim. Anybody else?","NULL"
"300","As a moderator, I want to edit an item in the list of items to be estimated, so that I can make it better reflect the team's understanding of the item.","F"
"223","As a site visitor, I want to see new content when I come to the site, so that I come back more often.","F"
"778","As an owner, I want to remove someone from membership in my publisher, so that they no longer have ability to publish or modify my data packages.","F"
"217","Yep. I started on something else already.","NULL"
"562","As an Admin, I want to have a pricing plan and billing system, so that that I can charge users and make my platform sustainable.","F"
"697",", bring that around.","NULL"
"669","Start with a plug. Start with a plug and try a frame.","NULL"
"311","As a site visitor, I want to subscribe to an RSS feed of articles, so that I can read them without visiting the site.","F"
"695","As an estimator, I want to see all items we will try to estimate this session, so that I have a feel for the sizes of the various items.","F"
"986","As a camp administrator, I want to be able to notify parents all at once, so that they can be notified of any upcoming events.","F"
"812","As a ResearcherGovernment Publisher, I want to add general country names to my dataset that only contains country codes, so that my dataset is more readable.","F"
"59","Yes, that's right.","NULL"
"1204","As an NSF employee, I want to know how visual design directions were developed, so that I can make better design decisions in the future.","A"
"1129","As a team member, I want to understand how time off overlaps with plans around the user research.","A"
"949","We will provide the front page with conversations.","NULL"
"995","they go directly to the landing spot or whatever.","NULL"
"1070","It seems like year-end. I would like to have an iteration. It might not be what I envision in the sense of page but that I can logon with the same credentials and I can see a list of conversations...","NULL"
"540","As a Publisher, I would like an integration with Open Refine, so that I can output cleaned Data Packages.","A"
"990","I withdraw the question.","NULL"
"968","we should change it to 2.0Male Participant: What's being worked on then?","NULL"
"151","database....","NULL"
"1068","Nobody's here.","NULL"
"574","As a Broker user, I want to submit records for individual recipients without receiving a DUNS error.","F"
"1167","As a agency user, I want to map the FederalActionObligation properly to the Atom Feed.","A"
"868","When you login on the mobile device all you see are the tiles. Once you click the tile that's when it brings up whatever you put it in. On a mobile device you can't have it to where you just logon and it , you have to know what you're searching for.","NULL"
"760","Fuzzy Logic stuff.","NULL"
"998","As a ResearcherPublisher, I want to publish Data Packages to CKAN, so that my data is findable, and I can have a data API.","F"
"101","I've only got a little bit left on LCAM, I've probably got another hour or two to finish that up. There's so much for that, then I can actually look at this code and give . Then I'll start again tomorrow because I think that's it. We have a few more hours on the LCAM.","NULL"
"913","As a Staff member, I want to Capture a Hearing Decision, so that I can enforce the system.","F"
"638","As a UI designer, I want to move on to round 2 of Homepage edits, so that I can get approvals from leadership.","F"
"149","I'm not touching that.","NULL"
"342","These don't look like anything I've ever seen before, so Ken and I were talking about it, and...","NULL"
"678","We don't. We've got to get off this call. My only concern is, Grady's on vacation next week and we're supposed to be doing this next Sunday, which, by the way, you and I need to get together and give them some kind of a, "Yeah, you're going to be able to start work on Tuesday at name and date."","NULL"
"493","We've got Fast Path.","NULL"
"608","What did he say?","NULL"
"1014","As a Staff member, I want to Apply a Hold, so that I can prevent progression through the workflow or other actions in the system until the issue is resolved.","F"
"436","","NULL"
"791","What the heck. Can't type.","NULL"
"808","and then he can mock up something.","NULL"
"117","As an Agency user, I want to better understand my file-level errors.","A"
"126","Like Ken said, in net we already clean them up, so yeah, we'll eventually have to map them to Infinium.","NULL"
"771","As an Admin, I want to see key metrics about usage such as users, API usage, downloads, so that that I know how things are going.","F"
"735","As a team member, I want to know when meetings are, so that I can plan accordingly.","F"
"89","As a Developer, I want to get a Data Package into Clojure in seconds, so that I can start using the data in doing analysis and visualizations.","A"
"444","As a site editor, I want to be able to indicate whether an article is publicly available or for members only, so that visitors are incentivized to become members.","F"
"302","As a user researcher, I want to make sure the correct NSF people are invited to user interviews, so that they can observe the interviews and make recommendations accordingly.","A"
"156","As an employee, I want to access the route planning system during work, so that I can be guided through the neighbourhood.","A"
"790","We're getting a lot of calls from the techs, and I've been trying to email. It was 3/11. I am sorry, folks.","NULL"
"843","As a DeveloperWrangler, I want to use a command line tool that allows met to validate data, so that I can feel trust in the validity and usefulness of the data quickly and in the context of my command line workflow.","F"
"1040","As a site visitor, I want to view a course I can click on the trainer's name and be taken to the trainer's profile, so that I can read more about a trainer before registering for a course.","F"
"539","As a Consumer, I want to view a data package online, so that I can get a sense of whether this is the dataset I want.","F"
"838","As a Data Analyst, I want to compare different versions of some datapackage locally, so that that I can see schema changes clearly and adjust my analytics code to the desired schema version.","F"
"689","As a user, I want to be able to check transaction history and keep a record of it, so that I can go back when needed.","F"
"893","As a site editor, I want to set start publishing dates, old article date, and stop publishing dates for articles, so that articles appear only during appropriate periods.","F"
"881","As a Repository Manager, I want a tool that makes it easy for researchers/ users to add basic metadata to their research data, so that it is more findable and therefore useful.","F"
"997","I think if the teams are structured the right way and the iterations are structured the right way, then the mix will be good on each team to where the new hire can pair program with the thing that they're interested in accomplishing.","NULL"
"1138","As a Developer, I want to do exploratory data analysis in R and operationalize that analysis in Python, so that I can use the best tool for the job.","F"
"1109","As a site member, I want to fill out an application to become a Certified Scrum Practitioner, so that I can earn that designation.","F"
"555","Project managers, they will help with that. We can get a ScrumMaster.","NULL"
"820","Yeah, we don't have that. I'm just talking about the stories. So you're talking about putting all of our files there?","NULL"
"975","As a Staff member, I want to Send a Formal Response to Applicant, so that I can satisfy communication and records responsibilities.","F"
"285","As a trainer, I want to be notified about the results of surveys about my classes, so that I can read them.","F"
"641","Can we have a for the attitude?","NULL"
"272","That's .","NULL"
"315","As a camp administrator, I want to be able to suspend a camper who had behavioral problems.","F"
"586","I'm here. I am desperately trying to get the board to show up.","NULL"
"935","As an Applicant, I want to Submit Application, so that I can provide my information, plans and/or documents to initiate a transaction with the County.","F"
"470","As an agency user, I want to submit my data elements surrounded by quotation marks, so that Excel won't strip off leading and trailing zeroes.","F"
"670","As a recyclingfacility, I want to be able to communicate directly with the site admin and convey any issues or concerns I have, so that they fix them.","F"
"469","It doesn't matter. I don't care. There's...","NULL"
"220","As a team member, I want to know when the mid-point checkin is and what will be covered, so that I can plan accordingly.","F"
"69","As a user, I want to see sensible and predictable URLs, so that the application feels logical and transparent.","A"
"355","As an owner, I want to invite someone using their email to sign up and become a member of my Publisher, so that that they are authorized to publish data packages under my Publisher.","A"
"246","I keep hearing Disney. I don't know why. Disney Fast Pass.","NULL"
"428","By credentials. There's things we can put in an iteration so that in two weeks when we have our...","NULL"
"528","As an Inspection Staff member, I want to Create an Inspection, so that I can schedule and assign the inspection.","F"
"882","My God.","NULL"
"1176","That seems...","NULL"
"369","As a moderator, I want to invite estimators by giving them a URL where they can access the game, so that we can start the game.","F"
"1011","As a Developer, I want an EPrints integration, so that I can integrate data-packaged data with pipelines that use EPrints.","F"
"238","That was one more thing. I would be checking and see in LCAM, log into the system to see if we can find this equipment under these clause to be disconnected. Pending disconnects.","NULL"
"637","Only a dozen of six words. You're going to ask your ,so that port work with the tile service. Michael, is starting today, what he did. If there is a little background, I can compile.","NULL"
"1116","Yes, and this is like techs in the field doing it. The learning curve could be huge.","NULL"
"1016","As a publisher, I want to package reproducible steps to get a certain data state, so my methodology is transparent and can be rerun by others.","F"
"390","As a user researcher, I want to begin drafting a research plan, so that I can begin recruiting participants.","A"
"694","As a FABS user, I want to have my validations run in a reasonable amount of time.","A"
"842","As a team member, I want to know what the first hypothesis is, so that I can start developing a prototype to test.","A"
"312","Yes, that's something I can do.","NULL"
"550","Actually it was one of the disaster recovery servers.","NULL"
"505","Stuff is breaking. It shouldn't be.","NULL"
"613","That's it. That won't take long. Probably about, I'll say one hour. It's not going to be that hard, really, once I get the stored procedure done.","NULL"
"1035","As a Developer, I want to get a Data Package into Python in seconds, so that I can start using the data for doing analysis and visualizations.","A"
"193","OK, is one story.","NULL"
"154","As a Researcher, I want to be able to save new visualizations, so that I can share them with others or include them in the Data Package.","F"
"1017","Hey Violet, hey Kim.","NULL"
"814","We can determine at will whether or not the users are in versus .","NULL"
"15","As a site member, I want to mark my email address as private even if the rest of my profile is not, so that no one can contact me.","F"
"690","As a site administrator, I want to create an Other Course or Event that is not charged a listing fee, so that the Scrum Alliance doesn't charge itself for Scrum Gatherings that it puts on.","F"
"1125","As a Civic Tech Activist, I want to make it easy to assess the quality of data stored by the government, so that I can make sure that government is living up to its transparency commitments.","A"
"610","As a VisualDesigner, I want to create a moodboard to aid with visual design concepts for the nsf.gov website, so that we can discuss different design concepts with stakeholders.","A"
"201","When you all did the warehouse...","NULL"
"781","Anybody can leave.","NULL"
"1214","Ken, are you OK with that? DJ.","NULL"
"1103","That really doesn't mean anything. It used to put a file on the FTP server, but now if you go back to...","NULL"
"1107","As a moderator, I want to select whether to have the team estimate with {0, 1/2, 1, 2, 3, 5, 8, etc.} or {0, 1, 2, 4, 8, 16, 32, etc.}, so that the team can use either the modified Fibonacci sequence or powers of 2.","F"
"343","As an agency user, I want to be confident that the data coming from SAM is complete.","A"
"1015","Three devices, phone, tablet...","NULL"
"770","Not very happy about it. What about the people for that date?","NULL"
"703","We'll, make sure we tell...","NULL"
"72","As a research participant, I want to make sure that the appearance of the prototype does not distract from the workflow, so that I can complete the user interview.","A"
"195","As a staff member, I want to denote an application with a Final Action status. So that I can finish it.","F"
"1186","As a site admin, I want to be emailed whenever a job is submitted, so that I am aware of it and can decide if I want to post it.","F"
"1114","There's no way you could . 30,000 locations have fallen out right now.","NULL"
"111","As a site admin, I want to edit and delete help wanted ads, so that I can correct small problems or make sure each ad complies with site guidelines.","F"
"787","As a CMS administrator, I want to have roles, so that I can assign them to my users.","F"
"919","As a user, I want to be able to create an acocunt, so that I can create my own profile.","F"
"133","As a UI designer, I want to report to the Agencies about user testing, so that they are aware of their contributions to making Broker a better UX.","F"
"157","As a site editor, I want to have a prominent area on the home page where I can put special announcements not necessarily news or articles, so that I can give them additional exposure.","F"
"409","Open invitation, there.","NULL"
"106","As a user, I want the DUNS validations to accept records whose ActionDates are before the current registration date in SAM, but after the initial registration date.","A"
"381","Yeah. I know Peggy and I talked about it, because she was working on some documentation and had a few questions sent on to Susan.","NULL"
"304","If the humidity wasn't so high, it wouldn't be as bad. I don't think so.","NULL"
"1042","Yeah. That'll be the easy one.","NULL"
"1004","As a user, I want to contact the administrators, so that I can give feedback or ask for help.","F"
"918","Right now you cannot retire inventory equipment. You have to move it to in service and then retire it. This one I remember, because I asked him about this 166. I sent him a bazillion emails on it. I remember, when I finally understood it. It makes perfect sense...","NULL"
"658","As a parent, I want to be able to sign and submit consent forms online, so that I don't have to deal with my child losing a consent form.","F"
"779","We decided Baski was going to see if that was possible .","NULL"
"605","As a user researcher, I want to set up a website recruitment test, so that I can see if we can recruit users in real time from the website.","A"
"711","As an NSF employee, I want to understand work performed, so that I can understand when and what I can use later.","A"
"1207","Are there enough floater owner laptops around to where if a tech needs to go out and say, "Hey, I need to spend an afternoon doing these cycle counts," he could get one?","NULL"
"145","I don't know where to find it, to be honest.","NULL"
"804","As a team member, I want to have a prototype strategy, so that I understand how we will gain understandings from tests that will drive recommendations.","A"
"564","As a camp administrator, I want to be able to create groups and add campers to the groups, so that I can easily organize the campers.","F"
"371","As a Publisher, I want to publish a dataset, so that I can share the dataset publicly with everyone.","F"
"372","As a Researcher, working with data in NetCDF, I want NetCDF integration, so that I can store my data in plaintext while still retaining its metadata.","F"
"498","I only drive like ten miles a day.","NULL"
"316","So, the other thing is, when you do a journal change for hardwire, you have to enter an estimate. If you do a journal change and it's non-hardwire, you don't have to enter an estimate.","NULL"
"934","But they're all, I mean your Acura...","NULL"
"147","I've never made co-changes in the collate projects. I don't worry about anything. Certainly different so it's coming here and .","NULL"
"243","As an agency user, I want to get File F in the correct format.","F"
"277","A new interface is safer. It's a safer way to do it.","NULL"
"671","As a parent, I want to be able to track my child's activity and schedule at camp, so that I can have peace of mind.","F"
"901","I said it before, I'm not a data guy, but I play one on TV. I did stay at Holiday Inn Express last night.","NULL"
"615","As a moderator, I want to start a round by entering an item in a single multi-line text field, so that we can estimate it.","F"
"1121","As a Publisher, I want to use a publish command to update a data package that is already in the registry, so that it appears there.","F"
"63","A banker sold it finally. That was when we had four.","NULL"
"127","It's a lot of emails I've gone through. I've gone through more in the last two weeks than ever in a two week time span. OK. Did you all have anything specific you wanted to talk about?","NULL"
"656","As a FABS user, I want additional helpful info in the submission dashboard, so that I can better manage submissions and IG requests.","F"
"1038","As a user, I want to be able to access the site and do all the other stuffs on all of my electronic devices.","A"
"197","As a moderator, I want to have the "estimate" field filled in automatically if all estimators show the same card, so that I can accept it more quickly.","F"
"953","Yeah, as long as everybody uses this, maybe not different ways .","NULL"
"1195","What I was actually thinking of was home page, maybe Conversation home page. I don't know if that's worth doing or not but, like I said, I don't want to have duplicate areas of that.","NULL"
"654","As a team member, I want to have recruiting-email templates ready to go, so that I can start recruiting interviewees ASAP!.","A"
"239","I'm going to check with them and see if that's something we're missing here. Because it's new, it's coming direct from the vendor, they would place the unique bar code they had it in, so I would assume pulled it out of...","NULL"
"569","As a Publisher, I want to know what do next after signing up, so that that I can get going quickly.","F"
"453","Don't you all have to, or somebody have to map these CLLIs to Infinium?","NULL"
"364",".","NULL"
"504","As a Publisher, I want to data to be validated when I publish it, so that that I know immediately if I have accidentally broken my data or have bugs and can take action to correct.","A"
"601","As an Admin, I want to set key configuration parameters for my site deployment, so that that I can change key information like the site title.","F"
"358","Did she give you that template data or anything?","NULL"
"1209","As an admin, I want to onboard recycling centers on the platform, so that I can increase information accuracy.","F"
"103","I probably haven't seen it. I have problems logging into my computer from the conference room this morning. If you sent it in the last 30 minutes, then I haven't seen it yet.","NULL"
"570","As a user, I want to add donation centers as favorites on my profile, so that I can view them later.","F"
"209",".","NULL"
"530","As a Developer , I want to be able to log better, so that I can troubleshoot issues with particular submissions and functions.","F"
"406","We'll go ahead and get started. If calls, he'd probably call me through the other terminal.","NULL"
"402","Right. Maybe it's like you have your home page and you're doing it, or maybe you duplicate these for different things like for and for conversations, and .","NULL"
"1097","Do we have anything that we need to talk to them about today? No? That's good. Today is what? 3/18. Friday.","NULL"
"331","As a data user, I want to see the office names derived from office codes, so that I can have appropriate context for understanding them.","F"
"21","Yeah. That's good.","NULL"
"994","As a Researcher, I want an integration with https://data.mendeley.com/, so that I can validate my data upon ingest to the service.","A"
"1077","As a government Publisher, I want to make it easy to prove that our published data is valid, so that I can claim that we are living up to our transparency commitments.","A"
"384","As a site editor, I want to edit the content of the email automatically sent to new Certified Scrum Masters and Product Owners, so that I don't need to involve a programmer on simple email edits.","F"
"1188","As a Staff member, I want to Manage Approved Proffers, so that I can ensure compliance with and satisfaction of the proffer in the future.","F"
"53","As a camp administrator, I want to be able to set a reminders related to specific tasks that has to be done.","F"
"109","As a FABS user, I want to have read-only access to DABS, so that I can view DABS pages without wanting two sets of permissions.","A"
"75","Yeah.","NULL"
"864","The problem is, TFS...","NULL"
"251","As a Researcher, I want to be able to translate my EML dataset to a Data Package, so that I can benefit from the wide array of tools available for Data Packages.","F"
"981","As a site visitor, I want to have an advanced search option that lets me fill in a form of search criteria, so that I can quickly find what I am looking for.","F"
"387","No need, we don't need him. It's in the...","NULL"
"942","As an Admin, I want to invite someone to join the platform, so that that they can start contributing or using data.","F"
"207","As a trainer, I want to turn a course into an event or an event into a course, so that I can correctly classify anything that was entered incorrectly.","F"
"31","As a site editor, I want to post information in a trainers-only section, so that only trainers see it.","F"
"1159","As a participant, I want to have the two-minute timer reset itself as soon as we all play an estimate, so that it's ready for use on the next round.","F"
"567","As a participant, I want to be able start a two-minute countdown timer that all participants can see, so that I can limit the time spent discussing the estimates when I think we’ve talked long enough.","F"
"688","We're translating them to .","NULL"
"351","As a site visitor, I want to see a list of the most popular items on the site, so that I am most likely to read the most important or best content.","F"
"37","Go with one hour.","NULL"
"335","As a ResearcherGovernment Publisher, I want to add general reference data to my narrow dataset, so that my dataset is more useful.","F"
"62","I think we're on that section. I want them to be trained.","NULL"
"70","The beginning of April is next week.","NULL"
"496","As a Staff member, I want to Assign an Application for Detailed Review, so that I can review the for compliance and subsequently approved or denied.","F"
"785","As an NSF person interested in attending user interviews, I want to know when they are scheduled and the type of user that will be interviewed.","F"
"478","Then the asset .","NULL"
"752","Oh.","NULL"
"859","Yeah.","NULL"
"459","I don't think we had anything else for you all this morning. Do you all have anything for us that we need to discuss?","NULL"
"1045","As a user, I want to have a flexible pick up time, so that I can more conveniently use the website.","F"
"260","It will help us out.","NULL"
"356","I'm going to the poles site.","NULL"
"853","That was from CTDI what they got from Afinium? We're talking the same thing, right?","NULL"
"536","As a DeveloperPublisher, I want a tool to create an embeddable data summary via iframe, so that I can embed data summaries across sites.","A"
"538","Hi Greg. It's all the rest of your friends.","NULL"
"380","A little bit.","NULL"
"675","We'll use TFS as the actual user stories, just for organizing it's fine.","NULL"
"17","As an NSF employee, I want to have an updated roadmap document, so that I can see prioritized areas to focus on for the next few months and beyond.","A"
"525","No.","NULL"
"68","As a Developer , I want to update the FABS sample file to remove FundingAgencyCode after FABS is updated to no longer require the header.","F"
"960","What are you talking about?","NULL"
"67","Me?","NULL"
"789","As a moderator, I want to add an item to the list of items to be estimated, so that so that we can be flexible and accommodate situations where we think of a new story while playing.","F"
"7","As a parent, I want to be able to create an account, so that I can sign up my kids for camp online.","F"
"696","I can ask him. I can say, "We talked about this, would you want us to verify that the clause are closed in LCAM as well, or is that not part of what we're doing?" And say, it's two if we don't have to worry about the clause, it's three if we have to worry about the clause.","NULL"
"211","As an NSF member of the team, I want to have a place where I can access all the related reports and documentation, so that I can refer to it easily now and in the future.","F"
"271","It's not far off from what we have right here. The thing is the map is going to be integrated into that page, at least when you're on a desktop situation.","NULL"
"936","As a broker team member, I want to derive FundingAgencyCode, so that the data quality and completeness improves.","F"
"142","The existing interface doesn't change part numbers now. We would either have to change the existing interface to make it change part numbers -- which is not what the interface is designed for -- or we create a new interface to allow them to change part numbers. That's all they're doing with it.","NULL"
"1126","As a Consumer, I want to see how active the site is, so that I can decide if I should get involved.","F"
"818","As an Owner, I want to design a schedule from the UI SME, so that I know the potential timeline of the UI improvements wanted.","F"
"1062","As a camp administrator, I want to be able to create, modify rules that campers and camp workers has to follow.","F"
"222","So it'll really remove estimate in it?","NULL"
"1069","We haven't heard anything since you checked.","NULL"
"1174","If you're running it on your phone.","NULL"
"301","That's right. I guess the first question is, is this really chargeable work because they pay for maintenance. Smiley's under the impression that...","NULL"
"537","As a UI designer, I want to begin user testing, so that I can validate stakeholder UI improvement requests.","F"
"607","As a user researcher, I want to have the WIG prototype, so that I can finalize the second task script.","A"
"50","As a ResearcherGovernment Publisher, I want to map lines in my dataset using geographic data in my dataset, so that my dataset is more engaging for non-technical users.","F"
"333","No.","NULL"
"378","As a camp counselor, I want to be able to take attendance of my assigned kids, so that I can make ensure everybody is accounted for.","F"
"989","As a UI designer, I want to move on to round 3 of the Help page edits, so that I can get approvals from leadership.","F"
"1104","OK, so that's the validation problem, and then the other problem is connectivity. That's, again, why a laptop deals with that one.","NULL"
"701","As a user researcher, I want to have a list of priority workflow candidates that we might test, so that I can make sure we're capturing the priority areas.","F"
"314","Or we can do it at a different time.","NULL"
"35","It's week three now.","NULL"
"485","About the...? OK.","NULL"
"214","As a participant, I want to be able to see each estimator's prior estimates for the story being estimated, so that I can see how his or her opinion has changed so I can ask questions.","F"
"95","I see both sides of that. Whatever you want to do.","NULL"
"816","As a moderator, I want to get a password reminder by email, so that I can get back to using the application when I've forgotten my password.","F"
"1133","Right. This gets rid of that because it's the same viewing area, so you would be able to see your conversations on the grid, and a map, and a calendar. If you have My Conversations selected, then you can do that with those conversations. Or, if you have Search selected, and you add search criteria, you get the same kind of list, map, and calendar options.","NULL"
"904","","NULL"
"1052","The big difference to me that would be a little bit more like year-end is if somebody wants to go search for poles, they don't click Search and then, say, "Look for poles." They'd be like, "I'm going to poles."","NULL"
"830","As a Publisher, I want to store my data quickly and easily online.","A"
"983","As a camp administrator, I want to be able to automatically create nametags for campers, so that I can lower the amount of work I need to do.","F"
"248","And on the spreadsheet if they've color coded it then they've already touched it. It's always possible.","NULL"
"887","As a developer, I would like to create a web socket protocol for Frictionless data tools, so that I can easily use data packages with additional data analysis tools.","A"
"719","As a content editor, I want to be able to add videos from Brightcove.","F"
"1182","Can we get it on the Internet at all?","NULL"
"1037","As a user, I want to have the application respond quickly to my actions, so that I don't get bored.","F"
"321","As a publisher, I want to be able to check that every time I update my data it is still good, so that I can catch errors early and store reliable data.","F"
"1197","Once you approve the order. You have to, after you handle each of your detail line items, however you're going to handle, then you approve the whole order, and that's what .","NULL"
"1183","Drake? Can you see how substitution works in LCAM?","NULL"
"941","action. I can see the entities, I can see the contacts. I can sign in. Although there should be stories listed under there.","NULL"
"96","Can we look at that?","NULL"
