"id","req_specification","class"
"652","I mean, the other thing is also quite interesting, but at this point, I think a bit overkill, I liked the idea, but we also move this really, really in the back of the priority list.","NULL"
"913","I keep hearing Disney. I don't know why. Disney Fast Pass.","NULL"
"1109","As a site administrator, I want to understand how other similar organizations are handling content, so that I can make informed decisions about what appears to work well and what doesn't.","A"
"588","So once the Spanish has been done.","NULL"
"773","As a user, I want the DUNS validations to accept records whose ActionDates are before the current registration date in SAM, but after the initial registration date.","A"
"693","customers.","NULL"
"19","No, he is not.","NULL"
"308","So the users should have the possibility to bring in their own ideas, should the manager have missed them.","F"
"844","As a stakeholder, I want to have a decision on whether or not the blog aggregator may work for beta, and if not what will.","A"
"462","And then of course, it's, it's the manager who created the survey.","NULL"
"634","You guys hear me?","NULL"
"344","Or making maybe, maybe we should just create a new question type.","NULL"
"847","I guess for this exercise today, these are the epics and we can start trying to put some high-level estimates on them. At the end of the day, we really want to know how long this whole project, to get this whole thing turned over is going to take, the high levels and then we can work out which ones we want to try and do first and scope out that work.","NULL"
"1481","We can determine at will whether or not the users are in versus .","NULL"
"527","How do you mean?","NULL"
"1210","As a CST, I want to pay an annual fee, so that my CST status is active.","F"
"1246","Grady wasn't able to finish for Friday night's release. They were trying to . He'll run that after about six pm central time today. That should get anything that would have changed in the release and that's still sitting in the FCC screen. That should at least get rid of any of that.","NULL"
"638","So what's this, what's this your question?","NULL"
"104","Um, so I wonder, I wonder if, if it makes sense that, that a project manager should be able to also see and maybe even be able to add it surveys from managers below him, or should he just exclusively, um, be able to manage his own service?","F"
"1187","I do a control if...","NULL"
"1666","As a Developer, I want to get a Data Package into C++ in seconds, so that I can start using the data in doing analysis and visualizations.","A"
"24","Sorry.","NULL"
"771","Open a given single conversation?","NULL"
"1809","?","NULL"
"1167","That's outside.","NULL"
"1300","Will this take scanning information?","NULL"
"774","I don't either.","NULL"
"1851","Do I need it? I think I do. I haven't checked in the merge yet, but when I did I saw everything from 105 to 109 went back to the trunk which I presume has not been run in our dev and test environments yet.","NULL"
"1865","As a Publisher, I would like a tool to check data availability persistence after publication.","F"
"1788","As a Publisher, I want to use a publish command to update a data package that is already in the registry, so that it appears there.","F"
"1090","That's what's next thing on deck. It's just a matter of trying to wrap things up. Getting better about scope creep, so we can get onto these. Get these things up, , is the best thing our team can do.","NULL"
"1791","As a Plan Review Staff member, I want to Review Plans, so that I can review them for compliance and either approve, or fail or deny the plans and record any conditions, clearances, or corrections needed from the Applicant.","F"
"1759","Phone, tablet, tablet, right.","NULL"
"1199","For them.","NULL"
"932","I know.","NULL"
"47","Um, by the way, why super admin?","NULL"
"1264","Here is an example for code files, where we're going to be implementing the Telerik control map, I guess.","NULL"
"1367","Those are the kind of issues that scare the crap out of me. I know they're trying to use it.","NULL"
"1879","As an NSF employee, I want to join Github, so that I can participate in the issues as assigned.","F"
"21","Uh, this information didn't reach me, but, uh, that's fine with me.","NULL"
"744","It still doesn't help us because it's still going to...","NULL"
"640","To, to report.","NULL"
"538","I mean, we can choose an approach, which would make the global possibility for responsive design, but maybe just not in detail implemented on each side.","A"
"309","So maybe me as a user can just submit that.","F"
"1031",".","NULL"
"1857","As a Developer, I want Feather integration, so that I can integrate data-packaged data with pipelines that use Feather.","A"
"396","I was probably just thinking this for myself, but yeah, that's good that it, that you, yeah.","NULL"
"1427","Fuzzy Logic stuff.","NULL"
"234","I think you're both muted, but maybe, maybe, so maybe Mark, can you hear me now?","NULL"
"1008","'Then, you can try it out, and then I can help you with it, and then maybe next week I'll give you just a small thing that you can do by yourself.' Then, so on and so forth. That's a huge concern of mine.","NULL"
"699","As a Zoning Staff member, I want to Issue the Zoning-Related Permits, so that I can satisfy an Applicant's request for service that has proven to be eligible and in compliance with the Zoning Ordinance.","F"
"613","I mean, yeah.","NULL"
"1346","As a site editor, I want to be able to designate whether or not an ever makes the home page, so that the best content is featured most prominently.","A"
"1399","No. It's the second part of that because I don't think we do. I want them to know it's not our problem.","NULL"
"1585","Right now you cannot retire inventory equipment. You have to move it to in service and then retire it. This one I remember, because I asked him about this 166. I sent him a bazillion emails on it. I remember, when I finally understood it. It makes perfect sense...","NULL"
"496","That's that's a really good idea.","NULL"
"1838","I forgot what it was.","NULL"
"619","I mean like a really nice coupling also from the front and backend that allows scalability.","A"
"1778","Yes.","NULL"
"1812","As a user, I want to be able to get the hours of each recycling facility, so that I can arrange drop-offs on my off days or during after-work hours.","F"
"395","I mean, yeah.","NULL"
"1747","What? I'm deaf now. I can't hear anything.","NULL"
"352","And he can select, wow.","NULL"
"891","Fast Path.","NULL"
"88","Yeah.","NULL"
"355","So let's somehow include in the next survey.","NULL"
"769","As a Broker user, I want to have PPoPZIP+4 work the same as the Legal Entity ZIP validations.","A"
"135","Maybe this, this is a good point because maybe we, as a, as a developer of the software could also offer like predefined accents, which I don't know, apply to some sort of best practice or make it increase the usability and also sell these kinds of pack.","NULL"
"1133","As a site member, I want to have full access to all articles, so that there is a benefit to being a member.","F"
"897","When Drake is out, and somebody can step in and be Drake, or Baski's out, and somebody can step in and be Baski, or when Corey's out, then somebody can step in and be a Corey. We're sharper that way.","NULL"
"1130","As a site member, I want to mark my profile as private in which case only my name will appear, so that no one can learn things about me I don't want shared.","F"
"1417","As a Staff member, I want to Perform a Staff Review, so that I can validate compliance of an application with the Zoning Ordinance and impact approval/denial of the application accordingly.","F"
"1495","As a site visitor, I want to read FAQs, so that I can get quick answers.","F"
"394","Yeah right, yeah, yeah.","NULL"
"1390","As a participant, I want to have a small thumbnail photo displayed near where my cards are played, so that the game is more personal because I see who I'm estimating with.","F"
"170","If, if you're talking about, we simply send an email, I mean, you could just, um, specify a list of emails and that's fine.","F"
"576","I think they have to be hard coded in different languages actually.","A"
"1595","As a camp worker, I'm able to report necessary repairs to the manager that the camp is needed of.","F"
"347","As in, if you have simple possibilities, then the processing is also simple.","NULL"
"1352","Then you would just exclude the other one that has the map point stuff in it? That's what he said.","NULL"
"1057","As a user researcher, I want to begin drafting a research plan, so that I can begin recruiting participants.","A"
"1472","Yeah. Today, for hardwire the screen has frame, but for plugs it does not.","NULL"
"1402","As a team member, I want to know when meetings are, so that I can plan accordingly.","F"
"307","Maybe he asks them what motivates you most at work.","NULL"
"1000","No.","NULL"
"165","Ah, okay.","NULL"
"78","And if there are questions we'll go with.","NULL"
"542","This should also be specifically responsive so that all the costumers can fill out the surveys wherever they are.","F"
"1802","That time I did.","NULL"
"524","I have, yeah, yeah.","NULL"
"1087","As a Plan Review Staff Supervisor, I want to Manage Plan Reviewer Workload, so that I can monitor and effectively adjust workload as necessary and ensure service levels are met","F"
"606","But I think here it I'm with Chris because if I want to use the tool in my native language, I expect that the tool is, or yeah.","NULL"
"91","That's no problem.","NULL"
"489","I don't know how much sense this makes, but I think it, it should be possible from a technical aspect.","NULL"
"1638","Yeah, you're not always going to get them on the home page with the conversations but if you go back to...","NULL"
"359","Right.","NULL"
"905","That was one more thing. I would be checking and see in LCAM, log into the system to see if we can find this equipment under these clause to be disconnected. Pending disconnects.","NULL"
"1519","As a FABS user, I want to make sure the historical data includes all necessary columns, so that the information in the database is correct.","F"
"918","As a Researcher, I want to be able to translate my EML dataset to a Data Package, so that I can benefit from the wide array of tools available for Data Packages.","F"
"1085","Should be in charge of doing that...","NULL"
"650","Yeah.","NULL"
"1460","As a company, I want to have a website that is easy to use, so that I can upload or delete stuff step by step.","A"
"1242","Moral of the story...","NULL"
"1189","In a minute we can put mobile Collect, because really the only piece of that was of interest there to me was the small little convert file that switched it from map service to...","NULL"
"840","The Dashboard is done, as far as I'm concerned.","NULL"
"935","As a Developer , I want to clarify to users what exactly is triggering the CFDA error code in each case.","F"
"1705","As a user, I want to be able to access the site and do all the other stuffs on all of my electronic devices.","A"
"1451","Yeah, we've done it forever.","NULL"
"993","As a Data user, I want to have the 12-19-2017 deletions processed","F"
"1154","Right. Whenever we deploy the test then I'll do that.","NULL"
"1770","That really doesn't mean anything. It used to put a file on the FTP server, but now if you go back to...","NULL"
"1342","We'll use TFS as the actual user stories, just for organizing it's fine.","NULL"
"1487","Yeah, we don't have that. I'm just talking about the stories. So you're talking about putting all of our files there?","NULL"
"785","It's exactly the same thing.","NULL"
"1180","Sure, I can run the scripts. Are they scripts that I need to create, or scripts that you're creating and you just need me to launch?","NULL"
"933","It's planned to be in there.","NULL"
"730","A banker sold it finally. That was when we had four.","NULL"
"683","As a Consumer, I want to view a publisher's profile, so that that I can see who is behind a particular package or to see what other packages they produce.","F"
"1556","He's been there. He's seen it.","NULL"
"1652","As a researcher, I want to develop the user research protocol for internal workflows, so that we can begin testing against a CMS prototype.","A"
"1426","As a Staff member, I want to Track the Draft Proffers, so that I can preserve the history of draft proffer statements submitted by the Applicant.","F"
"183","Yeah.","NULL"
"1601","But they're all, I mean your Acura...","NULL"
"921",". The outside vendor they use. Industrial Movers?","NULL"
"1615","And today they're not doing them in LCAM. They just go off and...They print off their inventory and then they checklist it as they're doing their cycle count.","NULL"
"312","And then maybe the teams like, Oh yeah, we all need the espresso machine.","NULL"
"196","So as to assign, um, which team leader can interact with which employees, so where, where does, where do they belong in, in the hierarchy or maybe even from the project manager side, uh, which team leaders belong to this, uh, project manager.","F"
"1355","We're translating them to .","NULL"
"283","So, okay.","NULL"
"504","So it shouldn't be so much of an issue to move these blocks around, right?","NULL"
"1448","Anybody can leave.","NULL"
"239","And there's the question.","NULL"
"1878","Yeah, actually...","NULL"
"1467","As a designer, I want to have a new social media wireframe, so that I can begin implementing design.","A"
"40","So they just sign up in order to use the services and, um, the service as itself.","F"
"586","But this, the Spanish translation has to be valid for all future Spanish companies that join our software as well, right?","NULL"
"1278","As an NSF employee, I want to know how brand guidelines are developed and maintained, so that I can incorporate them throughout the project.","A"
"287","They should not just be there in click to questions they should of bringing in their own ideas, which in turns can then be seen by other users.","F"
"1365","","NULL"
"51","So like the project manager is the admin of his own business?","F"
"379","So people can, if the manager allows command specific questions, which I really liked this skip some sort of inclusion,","F"
"116","I think it's really important that we come up with a neat design where let's say a project manager, he can feel there and he can also customize his, um, dashboard.","F"
"1707","As a site visitor, I want to view a course I can click on the trainer's name and be taken to the trainer's profile, so that I can read more about a trainer before registering for a course.","F"
"1779","As a Consumer, I want to search among all data packages owned by a publisher, so that that I can easily find one data package amongst all the data packages by this publisher.","F"
"118","Yeah, I think this would be a good approach.","NULL"
"1667","I think so. I'm not 100 percent sure.","NULL"
"1218","As a site administrator, I want to understand how other similar organizations are handling visual design, so that I can make informed decisions about what appears to work well and what doesn't.","A"
"1499","As a user, I want to get feedback when I enter an invalid zip code.","F"
"298","Um, I think just for the technical side, it should, of course be possible, but I'm not sure about budget or time scope.","NULL"
"1277","As a VisualDesigner, I want to create a moodboard to aid with visual design concepts for the nsf.gov website, so that we can discuss different design concepts with stakeholders.","A"
"328","Yeah, yeah.","NULL"
"479","I probably forgot to pinpoint this in the project description, but this tool we're creating here, it, this should be like a easy, short thing.","NULL"
"1820","She's too busy to push the button to answer the phone. Patrick had to do it. He was closest to the phone.","NULL"
"75","Um, from my side, I think it is mostly clear.","NULL"
"1475","and then he can mock up something.","NULL"
"102","I mean, only the managers are allowed to actually run a survey.","F"
"967","As a moderator, I want to edit an item in the list of items to be estimated, so that I can make it better reflect the team's understanding of the item.","F"
"648","Yeah, makes sense.","NULL"
"569","I think that would actually make sense that we keep it like that in this tool as well.","NULL"
"1254","Kaylow, actually, he called to tell me that he needs to not be on the call. I was like, 'Good, I don't need to figure how to conference.' You think before I even have a kick-off meeting that I need to get with Daryl to get clarity on what project we're doing?","NULL"
"1002","As a ResearcherGovernment Publisher, I want to add general reference data to my narrow dataset, so that my dataset is more useful.","F"
"318","Because it should have some oper download functionality attached with that.","F"
"1327","Conversation ?","NULL"
"997","There's two other items on there that I'm still looking into, and we'll get back to you guys as soon as we can. Regarding the that seems to be occurring, and the part number. The batches and the part number.","NULL"
"203","Okay.","NULL"
"486","Like this, it would totally make sense to limit them to 10 and like this, I think there's also only one topic per, per survey.","NULL"
"311","I don't know, the espresso machine motivates me the most at work so I can submit this and then others should see this.","NULL"
"1045","As a camp counselor, I want to be able to take attendance of my assigned kids, so that I can make ensure everybody is accounted for.","F"
"1831","As a Developer, I want a jQuery plugin for Core Data Packages, so that I can use it to apply to form control that uses a core dataset for autocompletion.","F"
"1790","As an admin, I want to view a dashboard that monitors all the sites' statuses, so that I can have a sense of what people are doing on our sites and know the service status.","F"
"451","Let's say a survey can only contain so many questions.","A"
"1265","As a Developer, I want to add the GTAS window data to the database, so that I can ensure the site is locked down during the GTAS submission period.","F"
"1337","As a recyclingfacility, I want to be able to communicate directly with the site admin and convey any issues or concerns I have, so that they fix them.","F"
"1462","As a corporatesponsor, I want to make my logo randomly appear on the home page, so that others see the company's support of Scrum.","F"
"571","I'm not sure if this is technically doable, actually,","A"
"714","Yeah, a lot of verification.","NULL"
"987","Until we get the new look.","NULL"
"1622","I guess they can get a quick update on email that they just sent regarding the received equipment from . I've updated the ones that still have WMS as the bin. Those either came in while I was on the 17th, or immediately after, so I've corrected those last few.","NULL"
"1060","As a user researcher, I want to have the finalized OLPA task script, so that I can begin testing with internal users.","A"
"1112","Please enter the conference pin number.","NULL"
"817","As a camp administrator, I want to be able to warn a camp worker who I think did his/her job inappropriate.","F"
"583","And then for German, you would translate it into one word.","NULL"
"477","I really, yeah, I'm really sorry.","NULL"
"1852","As a ResearcherPublisher, I want to know that my data conforms to its Data Package profile, so that I can feel trust in the validity and usefulness of the data.","F"
"820","I chatted with him this morning, I IMd with him this morning and he said that there's nothing else that he's aware of, that he's heard of, or seen that would be similar to what we're experiencing.","NULL"
"259","Would be nice.","NULL"
"389","That, I mean, the, the, the functionality itself can, is easily reusable.","NULL"
"235","Perfect.","NULL"
"149","Anyway, I know that this data, we can go into more detail on this later on.","NULL"
"1014","","NULL"
"1423","As a Developer , I want my domain models to be indexed properly, so that I can get validation results back in a reasonable amount of time.","A"
"413","And one is, uh, the scale of satisfaction, something.","NULL"
"737","The beginning of April is next week.","NULL"
"1572","What was that, Jim?","NULL"
"1559","As a Developer, I want a DAT integration, so that I can integrate data-packaged data with pipelines that use DAT.","F"
"1144","As a team member, I want to see the first iteration of beta up on cloud.gov.","A"
"1166","As a user, I want to have nice error pages when something goes wrong, so that I can trust the system and its developers.","A"
"801","That would be in line with trying to give direction to new hires about where they need to invest their time, what type of technologies that you should probably be focusing on. That would feed in with our organizational goals as well.","NULL"
"129","So yeah, that would make sense.","NULL"
"1439","Development hours, which aren't full days. That's at least got a task on there...","NULL"
"814","I've never made co-changes in the collate projects. I don't worry about anything. Certainly different so it's coming here and .","NULL"
"437","Yeah.","NULL"
"1229","As an Admin, I want to have a pricing plan and billing system, so that that I can charge users and make my platform sustainable.","F"
"983","So, the other thing is, when you do a journal change for hardwire, you have to enter an estimate. If you do a journal change and it's non-hardwire, you don't have to enter an estimate.","NULL"
"1115","As a parent, I want to be able to submit various type of forms to the camp management.","F"
"472","This is also a problem with the reports in the end that's they're offering.","NULL"
"765","Yeah.","NULL"
"1814","As an estimator, I want to see the item we’re estimating, so that I know what I’m giving an estimate for.","F"
"1279","Oh, OK.","NULL"
"599","Yeah, while on the other hand, we cannot expect this from the customer, they pay for something","NULL"
"63","I don't think that should be that much of a problem.","NULL"
"1329","...your desktop. Internet Explorer...","NULL"
"1880","One thing that I think that home page probably needs to be either split up or...I guess what we need is a conversations home page. What we have today, the home page, is basically your conversations where you launch new conversations and open existing conversations. That's got things like, Reports that go on their own home page.","NULL"
"467","But normally the questionnaire is already grouped by, by topic, isn't it?","NULL"
"723","OK.","NULL"
"423","It's a little early, but I manage.","NULL"
"464","I think it's impossible to sort of group the questions by, by meaning of the question for this week.","NULL"
"1825","I've got much better ideas after this conversation.","NULL"
"1452","As an NSF person interested in attending user interviews, I want to know when they are scheduled and the type of user that will be interviewed.","F"
"1702","As a Developer, I want to get a Data Package into Python in seconds, so that I can start using the data for doing analysis and visualizations.","A"
"1683","As a publisher, I want to package reproducible steps to get a certain data state, so my methodology is transparent and can be rerun by others.","F"
"1698","As a superuser, I want to view users' stats, so that I can view in real-time how many users have visited my recycling center information and their recyclable waste.","F"
"1194","As a camp administrator, I want to be able to remove campers if they don't attend the camp anymore, so that I can keep the records organized.","F"
"520","I mean, think about, think about the manager who's often walking around or visiting different I don't know, departments, and instead of laptops, they have iPads.","NULL"
"1716","OK, anything else?","NULL"
"1840","That's because we went in and cleaned those up prior to passing the data to you.","NULL"
"1132","Hi, .","NULL"
"584","For English you would translate it into a different word and maybe someone wants to do Spanish, but they will have to provide a translation for Spanish, but we can simply register this translation.","F"
"18","Isn't he joining the meeting today?","NULL"
"1326","As a Publisher, I would like an integration with Excel, so that I can output cleaned Data Packages.","A"
"934","I don't know if that one's as good an example. I think, we had the right people on that.","NULL"
"449","Well, I think maybe we should, we should limit the service to specific topics, right?","A"
"1853","As a site admin, I want to be emailed whenever a job is submitted, so that I am aware of it and can decide if I want to post it.","F"
"1086","As a user, I want to be able to view a map display of the public recycling bins around my area.","F"
"1627","What are you talking about?","NULL"
"733","the Notify stuff. At any rate, we have limited...We have deadlines for things, but we have Mahesh here. I really want to know from Baski what direction should we take as far as the next two weeks?","NULL"
"1494","As a participant, I want to always have the cards in the same order across multiple draws, so that it's easy to compare estimates.","A"
"25","I haven't seen this email.","NULL"
"946","Alright, thank you.","NULL"
"193","Yeah.","NULL"
"553","Yeah, please go ahead.","NULL"
"926","As a user, I want to be able to anonymously view public information, so that I know about recycling centers near me before creating an account.","F"
"660","For sure.","NULL"
"1551","As a website user, I want to see updated financial assistance data daily.","F"
"306","So the questions evolve around motivation.","A"
"192","Concrete example.","NULL"
"376","So I think maybe we should just move on a little bit.","NULL"
"166","So the manager will actually create this user and then the user is sort of in the system and will receive the emails on the email address which the managers specified.","F"
"1247","I guess it's going to be...","NULL"
"363","I can say this question should be commented.","F"
"1655","Yeah, there's one bug. The grid stuff is not right, so I don't want to write a bug. It's random, isn't it?","NULL"
"894","As a Consumer, I want to browse and find publishers, so that that I can find interesting publishers and their packages.","F"
"839","Well I've been telling you, you've got to run it. These clause are associated with this equipment. You're going to have to clean out...","NULL"
"197","And this again would be like a hierarchy that we will have to store and to represent somewhere.","A"
"457","So scale question, one of the reports will get its own, which is fair.","NULL"
"1215","As a user researcher, I want to continue scheduling interviews for hypothesis #1, so that I can be prepared to test our first prototype.","A"
"1730","1.20 might need to be moved up some depending on what option they take on the fast path. That's the one having to get it checked in. I guess we owe him that with a clean release so we may go with 20 a little bit earlier.","NULL"
"1268","As an Admin, I want to set key configuration parameters for my site deployment, so that that I can change key information like the site title.","F"
"920","We not even know. You're just walking in, and finding out yesterday afternoon. You said, 'What's going on?' , 'We need some help from somebody.' Get all the people as soon as possible, so we can all work together and then go through like 10 different , and finally come to you for three minutes work.","NULL"
"292","And these people can then decide if these are good ideas or not.","NULL"
"1537","What about that?","NULL"
"1839",".","NULL"
"9","Oh yeah.","NULL"
"807","Get the whole team, except for Susan!","NULL"
"893","As a Developer, I want to prevent users from double publishing FABS submissions after refreshing, so that there are no duplicates.","A"
"405","I think maybe for the swipe questions, we can have some, some, uh, a bar graph that shows the sides they swiped to.","F"
"1160","We've got Fast Path.","NULL"
"1544","I haven't seen it on my desk though.","NULL"
"644","And if yes, in which form it should come across.","NULL"
"1136","It doesn't matter. I don't care. There's...","NULL"
"1798","As a camp administrator, I want to be able to see all my camp groups and the events scheduled for each camp group, so that I can notify counselor of what their group will be doing for the day.","F"
"669","It's all got to integrate together at some point.","NULL"
"1234","As a participant, I want to be able start a two-minute countdown timer that all participants can see, so that I can limit the time spent discussing the estimates when I think we’ve talked long enough.","F"
"452","Let's say, I don't know, we have to think about this really detailed afterwards.","NULL"
"335","That, yeah, it's just up to the manager, up to the manager to see what came in in this specific survey, right?","NULL"
"1478","As a Developer, I want a Mongo integration, so that I can integrate data-packaged data with pipelines that use Mongo.","F"
"1866","As a moderator, I want to export a transcript of a game as a HTML file, so that I can save the stories and estimates locally.","A"
"1775","Just first guess. .","NULL"
"1195","As an Inspection Staff member, I want to Create an Inspection, so that I can schedule and assign the inspection.","F"
"1827","No. We don't care.","NULL"
"414","And now if you propose that they are not, they are not, uh, connected, but they are grouped into their types.","NULL"
"262","Yeah, yeah, yeah.","NULL"
"1591","Hi, who's on the call?","NULL"
"908","Because it's like a sales tool. Our competitors can get there if they want to get there.","NULL"
"257","Yeah, yeah.","NULL"
"1292","As a researcher, I want to recruit for the last round of user research, so that we can summarize our findings and synthesize results.","A"
"1543","All right. Tuesday is not great. Wednesday is better. I can do Tuesday, and split it. I can do...well. Why don't we do 1:30? I've got to run, so that's the most important thing. Just kidding. That's why he thinks, schedule a 12 o'clock meeting ruins our whole day. We can do this, 1:30...we're going to an hour and a half tomorrow,or do we need to do it in the morning?","NULL"
"1540","As a Developer, I want to prevent duplicate transactions from being published and deal with the time gap between validation and the publishing decision.","A"
"1232","As a team member, I want to meet with DIS / cloud.gov, so that I can determine the requirements for the beta.nsf.gov ATO.","A"
"899","As a Researcher, I want to get a Data Package into Excel in seconds, so that I can start using the data for doing analysis and visualizations.","A"
"821","As a Researcher, I want to be able to save new visualizations, so that I can share them with others or include them in the Data Package.","F"
"1763","As a Machine Learning expert, I would like to package ML datasets as data packages, so that I can easily import them into my ML platform, so that I can start using the data in doing analysis.","F"
"592","Okay.","NULL"
"630","So maybe to make sense to, to make it available.","F"
"585","And if the user logs in with a Spanish setting, he will get the Spanish translation for it.","F"
"1347","This is Brian.","NULL"
"665","Cool, guys, thank you so much for your time.","NULL"
"722","We shouldn't run that.","NULL"
"1339","This one is supposed to be the one. You do a general change. It doesn't know what day you're referring to. You have to go back in and change the frame.","NULL"
"1323","As a FABS user, I want additional helpful info in the submission dashboard, so that I can better manage submissions and IG requests.","F"
"1485","As an Owner, I want to design a schedule from the UI SME, so that I know the potential timeline of the UI improvements wanted.","F"
"65","Then on, on the front end side, you can simple check on with which users, uh, you are logged in currently, which roles they have, and then you can simply for each element checked through for which roles it should be displayed.","F"
"508","Yeah. I would have that I would have to, to also dive in and, and make an estimation for,","NULL"
"278","That's actually a really cool idea, but the answer yeah.","NULL"
"1534","Is that how they spell tolerate? Is it right?","NULL"
"519","On an iPad, I think, yes.","F"
"1461","Three. I'm thinking optimistically.","NULL"
"719","As a Broker user, I want the D1 file generation to be synced with the FPDS data load, so that I don't have to regenerate a file if no data has been updated.","A"
"431","Okay, I didn't know that.","NULL"
"103","So, um, for a project manager, he should be able to run surveys to all of the business, including all of the employees and stop or didn't managers such as maybe possible team and actress should only be able to create service including their own team and maybe some organic teams, you know how I mean?","F"
"354","This idea of user one is nice.","NULL"
"1850","Drake? Can you see how substitution works in LCAM?","NULL"
"1680","As the site editor, I want to have pretty good control over how the article, so that articles are visually appealing.","F"
"336","So he, at the end, in the report, he sees all the feedback of the users, but then he himself can decide which of these he liked.","A"
"407","What do you think about this?","NULL"
"1107","frame to do customers.","NULL"
"1182","As a Researcher, I want to get a Data Package into SPSS in seconds, so that I can start using the data for doing analysis and visualizations.","A"
"415","Now as a manager, I would have to, to come and take the information from anywhere, right?","NULL"
"1662","they go directly to the landing spot or whatever.","NULL"
"156","How do you have any ideas on how we could actually bring the survey to the employees on a most simple way?","NULL"
"1106","This has got to be cheaper than buying wireless scanners.","NULL"
"282","I think I already mentioned something about the engagement in the project description, which I've sent you, but I think we shouldn't go too much in depth with engagement at this point, because it's way out of scope for this first phase.","NULL"
"1446","We decided Baski was going to see if that was possible .","NULL"
"1525","As a Developer, I want the data loaded from historical FABS to include the FREC derivations, so that I can have consistent FREC data for USASpending.gov.","F"
"1419","Oh.","NULL"
"1648","As a site visitor, I want to have an advanced search option that lets me fill in a form of search criteria, so that I can quickly find what I am looking for.","F"
"238","Like everybody knows them, uh, of course single and multiple choice questions, and maybe we can also add something like swipe questions so that you can have maybe a left-hand side, the right-hand side and a button bottom side.","F"
"1017","As a site member, I want to subscribe to an RSS feed of news, so that I remain sufficiently and easily informed.","F"
"1055","As a camp administrator, I want to be able to delete campers from the database, so that I can keep my pages free of clutter.","F"
"1312","As a site visitor, I want to see a trainer's rating, so that I choose a course from an appropriate trainer.","F"
"906","I'm going to check with them and see if that's something we're missing here. Because it's new, it's coming direct from the vendor, they would place the unique bar code they had it in, so I would assume pulled it out of...","NULL"
"1309","As a moderator, I want to see dates and times in my local timezone, so that I don't have to do timezone conversion myself.","A"
"1165","I only drive like ten miles a day.","NULL"
"792","As a Staff member, I need to be notified when Geospatial attributes change, so that I can ensure that I am reviewing the permit/application to the most current data and appropriate standards.","F"
"1400","They can spell their name.","NULL"
"1670","If it's going to be database also, I'd take a and set a task for that.","NULL"
"1762","As a Researcher, I want to get a Data Package into Julia in seconds, so that I can start using the data for doing analysis and visualizations.","A"
"597","So these three languages will be available at the very last launch of the software.","A"
"874","As a trainer, I want to turn a course into an event or an event into a course, so that I can correctly classify anything that was entered incorrectly.","F"
"853","I know. That's why I said wait.","NULL"
"959","As a ResearcherPublisher, I want an integration with Zenodo, so that when I store my dataset in GitHub, I don’t have to retype descriptive information about my dataset.","A"
"384","So I want to configure it.","NULL"
"1545","As an Applicant, I want to Complete Building Development Project, so that I can receive any posted bond and/or obtain occupancy.","F"
"1074","As a Website user, I want to access published FABS files, so that I can see the new files as they come in.","F"
"117","So as to only see, what's really important for him to see at this very moment, but if you want to, can see all.","NULL"
"291","Um, yeah, I'm not sure we somehow have to include that the ideas of, of the survey fillers and then these ideas can sort of be displayed to all the other people that are part of the survey.","A"
"1738","Under each epic story, we have a sub-story and then some of those sub-stories might have sub-stories under them, and those are check boxes right now.","NULL"
"353","Okay.","NULL"
"954","As a tester, I want to have access to test features in environments other than Staging, so that I can test any nonProd feature in any environment.","F"
"1420","you and Larry and Kim think about that.","NULL"
"511","Because it has to be viewable on different devices.","F"
"1459","As a site visitor, I want to view a section of the website that teaches me the basics of what Scrum is, so that I can learn that quickly.","F"
"1766","Yeah.","NULL"
"167","Yeah.","NULL"
"1291","As a moderator, I want to select an item to be estimated or re-estimated, so that the team sees that item and can estimate it.","F"
"1069","Right. Maybe it's like you have your home page and you're doing it, or maybe you duplicate these for different things like for and for conversations, and .","NULL"
"267","Is there intended to be a functionality to retrieve a card?","F"
"892","As a user, I want more information about how many rows will be published prior to deciding whether to publish.","F"
"1256","As a Researcher, I want to get a Data Package into LibreOffice/OpenOffice in seconds, so that I can start using the data for doing analysis and visualizations.","A"
"617","So keep that in mind too.","NULL"
"857","As a developer, I want an online service that is connected to my data repository that validates data on update, so that I can delegate data validation to a third party.","F"
"216","I mean, are there specifics we, we need to discuss or that they're unclear or.","NULL"
"1575","Don't want it to get lost.","NULL"
"751","As a Publisher, I want to add type information to my data, so that it is more useful to others and can be used better with tools like visualization programs.","A"
"1748","until now.","NULL"
"1717","As a Staff member, I want to Manage Affidavits, so that I can ensure compliance with the requirements prior to the hearing.","F"
"213","Yeah.","NULL"
"49","No, actually there, there isn't, I mean, super admin.","NULL"
"1589","As a camp administrator, I want to be quickly log attendance everyday, so that I can track which kids are coming in.","F"
"77","Um, yeah, I think, I think I got, I got most of the parts, so let's, let's start.","NULL"
"903","As a Consumer, I want to load a Data Package from R, so that that I can immediately start playing with it.","F"
"1613","I think as far as the iteration to start with, if we can get a website up, .","NULL"
"304","I'd say it's about employee motivation.","NULL"
"275","Okay.","NULL"
"215","So apart from, from the, from the mailing list, um, which Mark, uh, mentioned, what else is there?","NULL"
"231","Yeah, we need something fancy looking and also something innovative.","A"
"85","Maybe we can talk about the naming later on.","NULL"
"1861","As a DeveloperDataWrangler, I want to store my Data Package in GitHub and have it automatically stored into CKAN, so that I get a data API and my dataset is listed in a relevant catalog.","A"
"1815","As a camp worker, I would be able to submit a completion report for the tasks which was assigned to me.","F"
