"id","req_specification","class"
"591","This is based on a meeting that we had with you last week. These were the epics that we came up with in that meeting and we ran with that from there.","NULL"
"70","The beginning of April is next week.","NULL"
"326","As a Data user, I want to have the 12-19-2017 deletions processed","F"
"552","As a site member, I want to view the profiles of other members, so that I can find others I might want to connect with.","F"
"986","As a camp administrator, I want to be able to notify parents all at once, so that they can be notified of any upcoming events.","F"
"575","Moral of the story...","NULL"
"619","As a parent, I want to be able to message my child's counselors, so that I can voice my concerns or check on my child's progress.","F"
"328","This would mean that DC3 would need to be loaded on those techs' laptops?","NULL"
"415","You can filter by the drop-downs on the grid.","NULL"
"318","As a developer, I want an DSpace integration, so that I can integrate data-packaged data with pipelines that use Dspace.","A"
"608","What did he say?","NULL"
"297","As a parent, I want to be able to see which consent forms I have submitted, so that I can know what I still need to do.","F"
"188","That makes it a little...","NULL"
"396","When you push record, it starts recording what you write, and there's a little camera in here, and it picks up the things that...","NULL"
"846","We may be able to just take the first 11 or 13 of it and have the rest of it in something else, and they would send over the raw location code coaching on our part. There's only three options.","NULL"
"336","You could run on a laptop that's outside of the corporate network but you'd need the VPN client. To be able to talk to LCAM you'd have to run a VPN client to make that connection, and if you have...","NULL"
"799","Yeah.","NULL"
"364",".","NULL"
"83","As a Researcher, I want to get a Data Package into STATA in seconds, so that I can start using the data for doing analysis and visualizations.","A"
"1","As a camp administrator, I want to be able to keep camper records from previous years, so that the amount of work I need to do is lowered.","F"
"208","As a ResearcherGovernment Publisher, I want to add reference data on inflation to my spending dataset, so that the spending lines in my dataset is more understandable.","F"
"341",""Then, you can try it out, and then I can help you with it, and then maybe next week I'll give you just a small thing that you can do by yourself." Then, so on and so forth. That's a huge concern of mine.","NULL"
"606","Did the emails say that they're disconnect?","NULL"
"263","Well, I mean, development-wise. Baski has been stuck with the lion's share of everything else. We've been able to not move all these other things forward. That one, we will definitely try to guard against doing something like that. Yeah. We'll add that to the list, context switch. All right. What do you all want to talk about?","NULL"
"1201","As a Publisher, I want to be able to provide a visualization of data in the Data Package, so that I can provide my analysis and show my work to users of the data.","F"
"637","Only a dozen of six words. You're going to ask your ,so that port work with the tile service. Michael, is starting today, what he did. If there is a little background, I can compile.","NULL"
"1089","As a Staff member, I want to Record an Internal Note, so that I can share information with other Staff collaborating on the record.","F"
"545","The face for the control, it should have...","NULL"
"886","As a Developer, I want to get a Data Package into Julia in seconds, so that I can start using the data in doing analysis and visualizations.","A"
"228","As a user, I want to be able to enter my zip code and get a list of nearby recycling facilities, so that I can determine which ones I should consider.","F"
"1021","As a Publisher, I want to publish a data package in the UI, so that that it is available and published.","F"
"333","No.","NULL"
"107","I don't either.","NULL"
"142","The existing interface doesn't change part numbers now. We would either have to change the existing interface to make it change part numbers -- which is not what the interface is designed for -- or we create a new interface to allow them to change part numbers. That's all they're doing with it.","NULL"
"235","We estimated that, that one was three? How did we estimate that at three? Wait, this was on 45. That may not be three, because he also did not put any of the estimates on there. He did estimate that at three. Why is it three? What else has to happen? Because these are our estimates.","NULL"
"496","As a Staff member, I want to Assign an Application for Detailed Review, so that I can review the for compliance and subsequently approved or denied.","F"
"731","As a FABS user, I want to link the SAMPLE FILE on the "What you want to submit" dialog to point to the correct file, so that I have an accurate reference for my agency submissions.","F"
"706","As an Applicant, I want to Resubmit Plans, so that I can review revised plans.","F"
"660","Conversation ?","NULL"
"15","As a site member, I want to mark my email address as private even if the rest of my profile is not, so that no one can contact me.","F"
"1082","The first implementation of this would be the print people entering the survey stuff, because that's where came up with. Those are their engineers. Eversource engineers and Frontier engineers. Frontier is the ones that were complaining, like, "No, heck, I'm not using Notify, because it sucks."","NULL"
"1130","Mike was willing, if we could...","NULL"
"684","Just like the home search sites where you'd start on the map and then you can add criteria to it to narrow your search down. If you only want to see single family homes, or condos, you can filter that out. That would be like poles or...","NULL"
"647","Bye","NULL"
"79","As a ResearcherDeveloper, would like the ability import/export from MS-SQL, so that I can use Data Packages in workflows that involve MS-SQL.","F"
"634","As a camp administrator, I want to be able to assign different positions to the staff members, so that it is possible to organize activities in terms of responsibilities.","F"
"808","and then he can mock up something.","NULL"
"237","Cindy .","NULL"
"454","All right, I'll take that back to them.","NULL"
"319","As an NSF employee, I want to have editorial-planning recommendations, so that I can understand how they might impact an eventual CMS / future web presence.","A"
"750","As a Staff member, I want to Perform a Staff Review, so that I can validate compliance of an application with the Zoning Ordinance and impact approval/denial of the application accordingly.","F"
"801","I just sent it a few minutes ago. Let me see. I see...","NULL"
"226","As a Developer, I want to prevent users from double publishing FABS submissions after refreshing, so that there are no duplicates.","A"
"115","Yeah. Exactly.","NULL"
"62","I think we're on that section. I want them to be trained.","NULL"
"97","My question was, on the spreadsheet, all the items status say complete. Is that complete at LCAM?","NULL"
"869","Yeah, Susan, no rush on the email I sent yesterday for the change request. I know they want to take their time and do it right and give as correct an estimate as possible. We did our best-guess scenario, and that's all we could do. I wanted to let you know not to have to push that through faster than they wanted to do it.","NULL"
"204","As a Researcher, I want a tool that can generate basic statistics about a dataset, so that I can get a quick preview of the data.","F"
"767","It's up to whoever's flushing the story out to determine whether or not they want to create stories for that, because even the stories can become epics if you break those down. Nothing prohibiting that.","NULL"
"387","No need, we don't need him. It's in the...","NULL"
"585","As a camp administrator, I want to be able to see medical forms, so that we can be prepared for an allergy attack","F"
"610","As a VisualDesigner, I want to create a moodboard to aid with visual design concepts for the nsf.gov website, so that we can discuss different design concepts with stakeholders.","A"
"662","...your desktop. Internet Explorer...","NULL"
"680","This is Brian.","NULL"
"149","I'm not touching that.","NULL"
"258","As a developer, I want to have written a site which is compliant with XHTML and CSS standards, so that as many people as possible can access the site and view it as intended.","A"
"525","No.","NULL"
"252","Can we change the date of the iterations since we're clear on that. Nobody .","NULL"
"604","Filtered by color?","NULL"
"569","As a Publisher, I want to know what do next after signing up, so that that I can get going quickly.","F"
"89","As a Developer, I want to get a Data Package into Clojure in seconds, so that I can start using the data in doing analysis and visualizations.","A"
"894","As a FABS user, I want to see correct status labels on the Submission Dashboard, so that I can quickly see my submission history.","A"
"911","As a moderator, I want to log in using my account name and password, so that I can start using the application.","A"
"222","So it'll really remove estimate in it?","NULL"
"505","Stuff is breaking. It shouldn't be.","NULL"
"390","As a user researcher, I want to begin drafting a research plan, so that I can begin recruiting participants.","A"
"1188","As a Staff member, I want to Manage Approved Proffers, so that I can ensure compliance with and satisfaction of the proffer in the future.","F"
"863","As a site editor, I want to maintain a FAQ section, so that support gets fewer easily answered questions.","F"
"483","As a user, I want to add a video to my article.","F"
"1115","As a trainer, I want to show my rating up on my profile page, so that site visitors can choose wisely.","F"
"324","As a corporatesponsor, I want to display my logo on a corporate sponsors page, so that others see the company's support of Scrum.","F"
"1079","Sorry.","NULL"
"833","As a Developer, I want an SPSS integration, so that I can integrate data-packaged data with pipelines that use SPSS.","F"
"1101","As a designer, I want to know what early indications of hypotheses might be, so that I can start planning for the first prototype.","A"
"73","As a developer, I want to have the application function correctly in Internet Explorer 6 and 7, Firefox 1.5 and 2, and Safari 2, so that as many people as possible can fully use the application.","A"
"1178","As an Agency user, I want FABS deployed into production, so I can submit my Financial Assistance data.","A"
"25","As a moderator, I want to copy/paste stories from a spreadsheet, so that I can get started more quickly.","F"
"527","As a camp administrator, I want to be able to remove campers if they don't attend the camp anymore, so that I can keep the records organized.","F"
"1062","As a camp administrator, I want to be able to create, modify rules that campers and camp workers has to follow.","F"
"622","Fast Path. Path. Like a walkway, pathway.","NULL"
"100","As a user, I want to generate and validate D Files from FABS and FPDS data.","F"
"1137","As a Practitioner, I want to include additional details about me in my profile page, so that I can showcase my experience.","F"
"623","As a Consumer, I want to know full details of how the data package schema has changed, so that that I can adjust my scripts to handle it.","F"
"504","As a Publisher, I want to data to be validated when I publish it, so that that I know immediately if I have accidentally broken my data or have bugs and can take action to correct.","A"
"716","There may be some little nuances to how the code works. Susan and I can do the actual education .","NULL"
"9","As a site admin, I want to delete any course or event, so that I can remove things that will no longer occur.","F"
"1083","For the pseudos.","NULL"
"907","As a site member, I want to search for profiles based on a few fields, so that I can find others I might want to connect with.","F"
"912","As a superuser, I want to reply to user questions, so that I can answer any questions about my recycling center.","F"
"1059","Let's estimate that from both sides, from whatever Baski needs to do, whatever Mahesh is going to...","NULL"
"4","He's trying to slack off, guys.","NULL"
"1080","What? I'm deaf now. I can't hear anything.","NULL"
"734","As a site visitor, I want to see a list of all upcoming Certification Courses and can page through them if there are a lot, so that I can choose the best course for me.","F"
"719","As a content editor, I want to be able to add videos from Brightcove.","F"
"1005","As an agency user, I want to ensure that deleted FSRS records are not included in submissions.","F"
"952","Yeah. I finished a script recently, was finishing up early this morning, to take all those and get them back to where they'll go through workflow again, reprocess so I can execute that procedure.","NULL"
"174","The easier thing to do is have Data Collector. The previous screen do something similar in Data Collector and then do a web service call. I don't know what that XML file is, if that's anything.","NULL"
"1011","As a Developer, I want an EPrints integration, so that I can integrate data-packaged data with pipelines that use EPrints.","F"
"698","","NULL"
"529","As a moderator, I want to view a transcript of a game, so that I can see the stories and estimates.","F"
"524","As a Consumer, I want to be able to get the data for a data package even if the original data has been moved or removed, so that that I can still use is and my app or analysis keeps working.","F"
"735","As a team member, I want to know when meetings are, so that I can plan accordingly.","F"
"423","That's what's next thing on deck. It's just a matter of trying to wrap things up. Getting better about scope creep, so we can get onto these. Get these things up, , is the best thing our team can do.","NULL"
"1010","Provided those printers work since they've been moved.","NULL"
"312","Yes, that's something I can do.","NULL"
"515","As a Researcher, I want to get a Data Package into SPSS in seconds, so that I can start using the data for doing analysis and visualizations.","A"
"21","Yeah. That's good.","NULL"
"141","No, I went to general change. I said I was going to general change it. .","NULL"
"974","Don't wait for the laundry.","NULL"
"140","Get the whole team, except for Susan!","NULL"
"873","As a Developer, I want to prevent duplicate transactions from being published and deal with the time gap between validation and the publishing decision.","A"
"721","As the site editor, I want to add an article to the site, so that the site has plenty of content.","F"
"781","Anybody can leave.","NULL"
"490","As a camp administrator, I want to be able to modify tasks/events I scheduled in case there is a change, so that I can always keep the schedule up to date.","F"
"809","As a Staff member, I want to Develop a Staff Report, so that I can publish and distribute the report according to business rules.","F"
"66","the Notify stuff. At any rate, we have limited...We have deadlines for things, but we have Mahesh here. I really want to know from Baski what direction should we take as far as the next two weeks?","NULL"
"453","Don't you all have to, or somebody have to map these CLLIs to Infinium?","NULL"
"1139","Both for DC3 and for LCAM.","NULL"
"838","As a Data Analyst, I want to compare different versions of some datapackage locally, so that that I can see schema changes clearly and adjust my analytics code to the desired schema version.","F"
"159","As a company, I want to join the Scrum Alliance by paying a corporate membership fee, so that I can show the company's support of Scrum.","F"
"202","As a Consumer, I want to download the data package in one file, so that that I don't have to download descriptor and each resource by hand.","F"
"1138","As a Developer, I want to do exploratory data analysis in R and operationalize that analysis in Python, so that I can use the best tool for the job.","F"
"857","Because during the last four iterations of testing, now I'm starting to plan out the next release.","NULL"
"1013","As the site editor, I want to have pretty good control over how the article, so that articles are visually appealing.","F"
"1052","The big difference to me that would be a little bit more like year-end is if somebody wants to go search for poles, they don't click Search and then, say, "Look for poles." They'd be like, "I'm going to poles."","NULL"
"628","As a site visitor, I want to see a list of all upcoming Events, so that I can decide if I want to attend any.","F"
"574","As a Broker user, I want to submit records for individual recipients without receiving a DUNS error.","F"
"919","As a user, I want to be able to create an acocunt, so that I can create my own profile.","F"
"1026","As a VisualDesigner, I want to demonstrate the value of visual design to the NSF project team, so that visual design is an integral part of a redesign.","A"
"114","But that would only apply to hardwire.","NULL"
"715","As a camp administrator, I want to keep track of the usage of internal camp facilities, so that I don't create conflicting schedules for the different camp groups.","F"
"1043","As a user, I want to be able to receive tempting rewards, so that I have a reason to use the website.","F"
"670","As a recyclingfacility, I want to be able to communicate directly with the site admin and convey any issues or concerns I have, so that they fix them.","F"
"98","Yeah.","NULL"
"800","As a designer, I want to have a new social media wireframe, so that I can begin implementing design.","A"
"1076","As a VisualDesigner, I want to concept different styles for the nsf.gov website, so that we can discuss different design concepts with stakeholders.","A"
"959","As a site member, I want to scroll through a listing of jobs, so that I can see if there any I am interested in.","F"
"617","It could be. I don't know.","NULL"
"1208","As a Trainer, I want to include additional details in my profile page about me, so that others can learn about me and decide if I am the right trainer for them.","F"
"51",", right?","NULL"
"982","As an Owner, I want to create a user testing summary from the UI SME, so that I can know what UI improvements we will follow through on.","F"
"122","As a site administrator, I want to read practicing and training applications and approve or reject them, so that only applicants who qualify can become CSPs or CSTs.","F"
"535","It's not a repair PO. we not POs. .","NULL"
"455","As an Agency user, I want to be able to include a large number of flexfields without performance impact.","F"
"49","To me, and we talked about this a little bit before. Getting this thing Notify, the HTML5, and getting the JRM functionality in, is imperative. I think we'll be able to sell a lot more and get a lot more recurring revenue if we do that.","NULL"
"571","As a FABS user, I want to submission errors to accurately represent FABS errors, so that I know why my submission didn't work.","A"
"152","As a Consumer, I want to download a Data package at a particular version, so that that I know it is compatible with my scripts and system.","F"
"927","Then for the IBT group that we were trying to target, most critical thing, what's coming up and biggest holdback is SCC scan error correction screen. First request, , go to the active logs . We're finding everything. Narrow those certain criteria. With project-related, OK.","NULL"
"928","As a camp worker, I'm able to report necessary repairs to the manager that the camp is needed of.","F"
"523","As a moderator, I want to change my account details, so that I can keep my account details up-to-date.","F"
"1108","Just first guess. .","NULL"
"217","Yep. I started on something else already.","NULL"
"22","As a site admin, I want to view all classes in a pending state, so that I can approve any that need to be approved.","F"
"391","I just wanted to clarify.","NULL"
"429","As an NSF employee, I want to understand the process of switching the cloud.gov hosting plan over from prototype to FISMA low.","A"
"256","As an NSF employee, I want to learn about how Github is used, so that I can participate in the issues as assigned.","A"
"688","We're translating them to .","NULL"
"443","Or like Zillow, you start by putting in an address. You come here and pick the context of, "Buy," "Rent," "Sell," or, their estimating thing. Then you put in your address and click Search and it takes you to that area.","NULL"
"933","As an agency user, I want the maximum length allowed for LegalEntityAddressLine3 to match Schema v1.1.","A"
"254",". The outside vendor they use. Industrial Movers?","NULL"
"147","I've never made co-changes in the collate projects. I don't worry about anything. Certainly different so it's coming here and .","NULL"
"3","As a member, I want to receive a reminder and a link, so that I can renew my membership.","F"
"1204","As an NSF employee, I want to know how visual design directions were developed, so that I can make better design decisions in the future.","A"
"578","As a user, I want to be able to use Unicode, so that I can use any language I like.","A"
"1063","1.20 might need to be moved up some depending on what option they take on the fast path. That's the one having to get it checked in. I guess we owe him that with a clean release so we may go with 20 a little bit earlier.","NULL"
"904","","NULL"
"444","As a site editor, I want to be able to indicate whether an article is publicly available or for members only, so that visitors are incentivized to become members.","F"
"797","As a camp administrator, I want to be able to modify a group's information, so that I can keep the groups up to date.","F"
"136","As a Developer, I want to add the updates on a FABS submission to be modified when the publishStatus changes, so that I know when the status of the submission has changed.","F"
"354","As a Developer , I want to determine how agencies will generate and validate D Files from FABS and FPDS data.","F"
"56","OK.","NULL"
"1206",".","NULL"
"431","As a Broker user, I want to have updated error codes that accurately reflect the logic and provide enough information, so that I can fix my submission.","A"
"988","Yeah, there's one bug. The grid stuff is not right, so I don't want to write a bug. It's random, isn't it?","NULL"
"1131","As a camp administrator, I want to be able to see all my camp groups and the events scheduled for each camp group, so that I can notify counselor of what their group will be doing for the day.","F"
"853","That was from CTDI what they got from Afinium? We're talking the same thing, right?","NULL"
"1182","Can we get it on the Internet at all?","NULL"
"181","This is internal training?","NULL"
"435","Hi. Who do we have on the call?","NULL"
"1203","As a team member, I want to have a schedule of more coworking slots, so that I can work in tandem with the rest of the team on a more regular basis.","F"
"557","As a Web Developer, I want to be able to install multiple versions of the same datapackage separately, so that that all my projects could be developed independently and deployed locally.","F"
"764","You sure ?","NULL"
"942","As an Admin, I want to invite someone to join the platform, so that that they can start contributing or using data.","F"
"93","I would prefer it to be consistent if we can make it consistent. It makes it easier, whether they use it or not, as long as it does work if they do choose to use it. It isn't required if they don't choose to use it. If I try to save this now, it's going to tell me something, estimate is required or something.","NULL"
"977","The reason that we made the map that's on the epic is because there was a lot of pieces involved in just the map. There was drawing bounding area. There was adding search criteria. There was searching for different types of assets.","NULL"
"653","As a site visitor, I want to be able to get back to the home page quickly and easily, so that I don't get lost navigating.","A"
"1061","As a camp worker, I'm able to report a camper to the manager with an inappropriate behavior.","F"
"206","Yeah. These are all disconnect. Sorry if I didn't make that clear.","NULL"
"183","As an admin, I want to be able to have a dashboard that shows usage stats and locations, so that I can identify the neighbourhoods with the largest number of drop-offs and to try getting more facilities involved.","F"
"233","As a FABS user, I want to submit a citywide as a PPoPZIP and pass validations.","F"
"632","As an Agency user, I want to receive a more helpful file-level error when I upload a file with the wrong extension.","A"
"1007","As a Publisher, I want to see real examples of published packages so that I can understand how useful and simple the datapackage format and the registry is.","F"
"858","As a Developer, I want the data loaded from historical FABS to include the FREC derivations, so that I can have consistent FREC data for USASpending.gov.","F"
"774","As an NSF employee, I want to know where the initial in-person meeting will be, so that I can plan on attending.","F"
"692","As a user, I want to have my personal information kept securely in the database of the website, so that I will not suffer from identity theft or telephone harassment.","A"
"148","As an Inspection Staff Supervisor, I want to Assign Inspections, so that I can make sure the appropriate Inspector receives the work.","F"
"169","As a moderator, I want to delete an item from the list of items to be estimated, so that we can remove it and not estimate it.","F"
"1038","As a user, I want to be able to access the site and do all the other stuffs on all of my electronic devices.","A"
"832","As a user, I want to get feedback when I enter an invalid zip code.","F"
"910","As a site admin, I want to stop publishing jobs on the site 30 days after being posted, so that jobs that may have been filled aren't still listed when the hiring party forgets to come back and delete the ad.","F"
"301","That's right. I guess the first question is, is this really chargeable work because they pay for maintenance. Smiley's under the impression that...","NULL"
"282","We do.","NULL"
"118","It's exactly the same thing.","NULL"
"1078","As an Applicant, I want to Complete Building Development Project, so that I can receive any posted bond and/or obtain occupancy.","F"
"705","Knocking some stuff off the list. It is helpful. It is generally good, but not has been better or worse than the other. We've started knocking stuff off the list and maybe get more fuzzy .","NULL"
"1200","These profile editor location groups, then you retire them. You give them back the ones that you didn't touch, so that they know they still need to go and manually look at those.","NULL"
"342","These don't look like anything I've ever seen before, so Ken and I were talking about it, and...","NULL"
"1056","As a broker team member, I want to add the 00***** and 00FORGN PPoPCode cases to the derivation logic.","F"
"476","Come April, we need everything checked into that code base, in the Notify code base now, here and more so, an emergency release going on in a couple of weeks. None of this stuff...","NULL"
"207","As a trainer, I want to turn a course into an event or an event into a course, so that I can correctly classify anything that was entered incorrectly.","F"
"1051","I like Jim's rules, that mindset of, if we had CLLI six, we could map it to an exchange that way. That was incredibly beneficial. It's just it's not fully working.","NULL"
"791","What the heck. Can't type.","NULL"
"323","As a Publisher, I want to create a data package in the UI so that it is available and published.","F"
"99","As a trainer, I want to be assured that no one can submit the same answers multiple time and skew my results, so that my ratings are accurate.","A"
"1143","You need to talk to . We have residents there to notify people. We need to get him on board. OK, we have decided on the Agile Class, and I am gonna get it scheduled based on everybody's calenders. John wanted us to bring a couple of the Denver people in. Talked to Matt yesterday about trying to make sure it all works with their calenders, as well. We are going do a one day class. It will probably be late April, early May would be my guess.","NULL"
"831","Agreed.","NULL"
"908","Don't want it to get lost.","NULL"
"146","Door.","NULL"
"220","As a team member, I want to know when the mid-point checkin is and what will be covered, so that I can plan accordingly.","F"
"876","All right. Tuesday is not great. Wednesday is better. I can do Tuesday, and split it. I can do...well. Why don't we do 1:30? I've got to run, so that's the most important thing. Just kidding. That's why he thinks, schedule a 12 o'clock meeting ruins our whole day. We can do this, 1:30...we're going to an hour and a half tomorrow,or do we need to do it in the morning?","NULL"
"116","As a Consumer, I want to see some example data packages quickly, so that I get a sense of what is on this site and if it is useful to look further.","A"
"305","Thanks.","NULL"
"46","As a Development Staff member, I want to Issue a Development-related Permit, so that I can grant the request to the Applicant to begin work","F"
"548","As a user researcher, I want to continue scheduling interviews for hypothesis #1, so that I can be prepared to test our first prototype.","A"
"1050","As a Staff member, I want to Manage Affidavits, so that I can ensure compliance with the requirements prior to the hearing.","F"
"652","You didn't do that last night?","NULL"
"990","I withdraw the question.","NULL"
"694","As a FABS user, I want to have my validations run in a reasonable amount of time.","A"
"748","I don't have anything on my list for Frontier this morning. Brian, did you have anything that we needed to ask them on this call, or do we need another call to talk about conversion?","NULL"
"961","As a site visitor, I want to be able to read some of your articles, so that I can learn without first joining the site.","F"
"931","As an Inspection Supervisor, I want to Manage Inspector Workload, so that I can meet service level and quality requirements.","F"
"91","As a trainer, I want to list my upcoming classes in my profile and include a link to a detailed page about each, so that prospective attendees can find my courses.","F"
"421","As a user, I want to be able to view the safe disposal events currently being organised around my area.","F"
"1125","As a Civic Tech Activist, I want to make it easy to assess the quality of data stored by the government, so that I can make sure that government is living up to its transparency commitments.","A"
"1149","As a site administrator, I want to set the listing fee per Other Course or Event, so that we have flexibility on what to charge in the future.","F"
"763","I thought Ron said he was going to call back .","NULL"
"528","As an Inspection Staff member, I want to Create an Inspection, so that I can schedule and assign the inspection.","F"
"160","As a developer, I want to use bootstrap in the process of developing, so that I can easily design my website.","F"
"327","As a consumer, I want to view the data package, so that that I can get a sense of whether I want this dataset or not.","F"
"449","As a participant, I want to immediately see that an estimate has been given by a specific estimator, so that I know who has already given an estimate and who we’re still waiting for.","A"
"671","As a parent, I want to be able to track my child's activity and schedule at camp, so that I can have peace of mind.","F"
"1030","As a Publisher, I want to be able to get access to a previous version I tagged, so that that I can return to it and review it.","A"
"245","something missing.","NULL"
"1156","As an Owner, I want to design an audit from the UI SME, so that I know the potential scope of the UI improvements want ed.","F"
"286","As a user researcher, I want to test the user research plan, so that I make sure the in-person interviews are effective and capturing the right information.","F"
"315","As a camp administrator, I want to be able to suspend a camper who had behavioral problems.","F"
"658","As a parent, I want to be able to sign and submit consent forms online, so that I don't have to deal with my child losing a consent form.","F"
"413","Context switching, we will add that to the list.","NULL"
"648","As a Consumer, I want to know that the data I am downloading is good and can be relied on, so that that I don't have to check it myself or run into annoying bugs later on.","F"
"751","As a FABS user, I do not want DABS banner messages and vice versa, so that I have the appropriate information for my application.","F"
"221","Do you have any questions on the users? I know you all send some emails back and forth. Think you're good now?","NULL"
"1046","Why?","NULL"
"489","Yeah, I looked. It was OK.","NULL"
"288","There was always a big debate on the equipment is not worth to roll a truck, to go out and actually get. They're so far behind on it. They don't have the people to do it. They want to clean the records off.","NULL"
"1012","Good.","NULL"
"994","As a Researcher, I want an integration with https://data.mendeley.com/, so that I can validate my data upon ingest to the service.","A"
"456","As a user researcher, I want to begin identifying interview participants, so that I can understand what educators and science influencers need from a future nsf.gov website.","A"
"567","As a participant, I want to be able start a two-minute countdown timer that all participants can see, so that I can limit the time spent discussing the estimates when I think we’ve talked long enough.","F"
"618","As a Developer I want to quickly access Broker application data, so that I can investigate issues.","F"
"370","As a trainer, I want to create a new course or event, so that site visitors can see it.","F"
"1184","Do I need it? I think I do. I haven't checked in the merge yet, but when I did I saw everything from 105 to 109 went back to the trunk which I presume has not been run in our dev and test environments yet.","NULL"
"925","Oh yeah, I forgot about that. We can't really start it until eight o'clock anyway, based on our stop timeline event, which isn't until seven. Grady, you might want to take half the day off tomorrow, since you're going to be working half the night.","NULL"
"843","As a DeveloperWrangler, I want to use a command line tool that allows met to validate data, so that I can feel trust in the validity and usefulness of the data quickly and in the context of my command line workflow.","F"
"1117","I know.","NULL"
"503","As a parent, I want to be able to see if I made all the necessary payments.","F"
"121","I have a couple of questions. When they're doing this cycle count can the equipment be moving behind the scenes?","NULL"
"777","As a Staff member, I want to Assign a Hearing Date, so that I can present the application to the appropriate governing body within the timelines dictated by the relevant County rules and procedures.","F"
"191","That's right.","NULL"
"955","I guess they can get a quick update on email that they just sent regarding the received equipment from . I've updated the ones that still have WMS as the bin. Those either came in while I was on the 17th, or immediately after, so I've corrected those last few.","NULL"
"635","No.","NULL"
"320","Until we get the new look.","NULL"
"1124","As a Plan Review Staff member, I want to Review Plans, so that I can review them for compliance and either approve, or fail or deny the plans and record any conditions, clearances, or corrections needed from the Applicant.","F"
"24","As an Agency user, I want to accurately see who created a submission, so that I'm not confused about who last updated a submission.","F"
"120","You probably had already danced.","NULL"
"445","Please enter the conference pin number.","NULL"
"713","As a user, I want to upload my week's schedule, so that I can get recommendations for recycling centers that best fit my availability.","F"
"158","Please enter your conference...","NULL"
"1155","As a Public User, I want to Search for Information, so that I can obtain publicly available information concerning properties, County services, processes and other general information.","F"
"23","It's Friday.","NULL"
"984","","NULL"
"350","As a site member, I want to subscribe to an RSS feed of news, so that I remain sufficiently and easily informed.","F"
"937","As a member, I want to have the system email me a new password or a password reminder since i have short-term memory problems.","F"
"372","As a Researcher, working with data in NetCDF, I want NetCDF integration, so that I can store my data in plaintext while still retaining its metadata.","F"
"605","As a user researcher, I want to set up a website recruitment test, so that I can see if we can recruit users in real time from the website.","A"
"281","Because we're not just pulling a query...","NULL"
"108","As a site member, I want to fill out an application to become a Certified Scrum Trainer, so that I can teach CSM and CSPO courses and certify others.","F"
