"id","req_specification","class"
"451","No, we were creating, depending on which way we were doing it. If we create a service, they would pull it whenever they wanted. If it was an FTP, then we would send it to them or put it on the FTP site, daily or however often it was run.","NULL"
"279","Alright, thank you.","NULL"
"1127","Bye.","NULL"
"1003","If it's going to be database also, I'd take a and set a task for that.","NULL"
"720","As an owner, I want to be sure that USAspending only send grant records to my system.","A"
"995","they go directly to the landing spot or whatever.","NULL"
"1017","Hey Violet, hey Kim.","NULL"
"858","As a Developer, I want the data loaded from historical FABS to include the FREC derivations, so that I can have consistent FREC data for USASpending.gov.","F"
"135","I realize we didn't do the actual disconnect.","NULL"
"71","As a team member, I want to have an updated acquisitions roadmap, so that I can plan accordingly.","A"
"583","As a site admin, I want to move people in a trainer's class from a pending state to the registry once I have received proof of payment from the trainer.","F"
"1144","As a broker team member, I want to ensure the Broker resources, validations, and P&P pages are updated appropriately for the launch of FABS and DAIMS v1.1.","F"
"389","As a recruiter, I want to post a help wanted ad, so that I can attract candidates.","F"
"185","As a Researcher, working with data, I want an Microsoft Power BI integration, so that I can import datasets without downloading them locally.","A"
"1137","As a Practitioner, I want to include additional details about me in my profile page, so that I can showcase my experience.","F"
"869","Yeah, Susan, no rush on the email I sent yesterday for the change request. I know they want to take their time and do it right and give as correct an estimate as possible. We did our best-guess scenario, and that's all we could do. I wanted to let you know not to have to push that through faster than they wanted to do it.","NULL"
"443","Or like Zillow, you start by putting in an address. You come here and pick the context of, 'Buy,' 'Rent,' 'Sell,' or, their estimating thing. Then you put in your address and click Search and it takes you to that area.","NULL"
"846","We may be able to just take the first 11 or 13 of it and have the rest of it in something else, and they would send over the raw location code coaching on our part. There's only three options.","NULL"
"500","That's outside.","NULL"
"1004","As a user, I want to contact the administrators, so that I can give feedback or ask for help.","F"
"416","When we did a look at the data that was falling into , I haven't looked at the data falling into LCAM, but nearly every Saturday and Sunday, weekend days, and even sometimes holidays, we saw transactions falling into from people doing scanning.","NULL"
"868","When you login on the mobile device all you see are the tiles. Once you click the tile that's when it brings up whatever you put it in. On a mobile device you can't have it to where you just logon and it , you have to know what you're searching for.","NULL"
"761","Yes.","NULL"
"69","As a user, I want to see sensible and predictable URLs, so that the application feels logical and transparent.","A"
"652","You didn't do that last night?","NULL"
"144","As an employee from the HR department, I want to have access to the full information of all employees working for this business.","A"
"365","Really?","NULL"
"903","Yes.","NULL"
"301","That's right. I guess the first question is, is this really chargeable work because they pay for maintenance. Smiley's under the impression that...","NULL"
"56","OK.","NULL"
"880","I've already got the data in place?","NULL"
"176","As a Consumer, I want to search data packages, so that that I can find the ones I want.","F"
"715","As a camp administrator, I want to keep track of the usage of internal camp facilities, so that I don't create conflicting schedules for the different camp groups.","F"
"554","Feel great things.","NULL"
"21","Yeah. That's good.","NULL"
"969","Why don't you go ahead and jump on my machine for the time being. That way we can at least look at. Even the is not going to work. We can at least look at...","NULL"
"73","As a developer, I want to have the application function correctly in Internet Explorer 6 and 7, Firefox 1.5 and 2, and Safari 2, so that as many people as possible can fully use the application.","A"
"105","As a Developer , I want to ensure that attempts to correct or delete non-existent records don't create new published data.","A"
"820","Yeah, we don't have that. I'm just talking about the stories. So you're talking about putting all of our files there?","NULL"
"19","Just to say, 'This is what we're doing,' and then build from there, unless you...","NULL"
"501","As a Broker user, I want to Upload and Validate the error message to have accurate text.","F"
"794","Three. I'm thinking optimistically.","NULL"
"599","As a content editor, I want to be able to easily find content, so that I can edit it.","F"
"617","It could be. I don't know.","NULL"
"64","As an Owner, I want to edit my profile, so that that it is updated with new information.","F"
"545","The face for the control, it should have...","NULL"
"735","As a team member, I want to know when meetings are, so that I can plan accordingly.","F"
"477","As a team member, I want to see the first iteration of beta up on cloud.gov.","A"
"831","Agreed.","NULL"
"670","As a recyclingfacility, I want to be able to communicate directly with the site admin and convey any issues or concerns I have, so that they fix them.","F"
"881","As a Repository Manager, I want a tool that makes it easy for researchers/ users to add basic metadata to their research data, so that it is more findable and therefore useful.","F"
"953","Yeah, as long as everybody uses this, maybe not different ways .","NULL"
"187","As an agency user, I want the FABS validation rules to accept zero and blank for loan records.","F"
"587","Kaylow, actually, he called to tell me that he needs to not be on the call. I was like, 'Good, I don't need to figure how to conference.' You think before I even have a kick-off meeting that I need to get with Daryl to get clarity on what project we're doing?","NULL"
"175","As a content designer, I want to develop a better understanding of NSF's content types and editorial plan, so that I can make more informed recommendations going forward.","A"
"276","That's fine.","NULL"
"928","As a camp worker, I'm able to report necessary repairs to the manager that the camp is needed of.","F"
"50","As a ResearcherGovernment Publisher, I want to map lines in my dataset using geographic data in my dataset, so that my dataset is more engaging for non-technical users.","F"
"226","As a Developer, I want to prevent users from double publishing FABS submissions after refreshing, so that there are no duplicates.","A"
"431","As a Broker user, I want to have updated error codes that accurately reflect the logic and provide enough information, so that I can fix my submission.","A"
"821","As a ResearcherPublisher, I want to understand the ways in which my data is invalid, so that I can know how to fix it.","F"
"536","As a DeveloperPublisher, I want a tool to create an embeddable data summary via iframe, so that I can embed data summaries across sites.","A"
"396","When you push record, it starts recording what you write, and there's a little camera in here, and it picks up the things that...","NULL"
"1190","As a Developer, I want Feather integration, so that I can integrate data-packaged data with pipelines that use Feather.","A"
"987","Presently, those release counters, how many business days have we...","NULL"
"29","As a Developer , I want the historical FPDS data loader to include both extracted historical data and FPDS feed data.","A"
"370","As a trainer, I want to create a new course or event, so that site visitors can see it.","F"
"394","What code has Baski gone through with you?","NULL"
"517","We really messed with Paige's report. Seems like being every bad day out there with all the sudden releases.","NULL"
"956","As a site visitor, I want to post comments about articles, so that others can read them.","F"
"912","As a superuser, I want to reply to user questions, so that I can answer any questions about my recycling center.","F"
"747","As a broker user, I want the historical FABS loader to derive fields, so that my agency codes are correct in the PublishedAwardFinancialAssistance table.","F"
"749","we're not going to have the data until after the 2nd.","NULL"
"1028","But you might have...","NULL"
"475","I can do that.","NULL"
"1020","Still got about 200 locations, so there's only one . We still have from the previous two versions released, to do some debugging and . It's not all of their pseudos ship-to codes. pseudos.","NULL"
"663","Don't .","NULL"
"1092","Phone, tablet, tablet, right.","NULL"
"553","If I see a bunch sixes or sevens or something or a bunch of tens and somebody uses a seven, then it's like, 'Why is it?' and then try to address what the concern is. So like Patrick in , what would make it better than a seven?","NULL"
"681","As an admin, I want to have all data encrypted, so that important information will not be stolen during a server breach or an attack.","A"
"927","Then for the IBT group that we were trying to target, most critical thing, what's coming up and biggest holdback is SCC scan error correction screen. First request, , go to the active logs . We're finding everything. Narrow those certain criteria. With project-related, OK.","NULL"
"147","I've never made co-changes in the collate projects. I don't worry about anything. Certainly different so it's coming here and .","NULL"
"708","I agree.","NULL"
"347","","NULL"
"690","As a site administrator, I want to create an Other Course or Event that is not charged a listing fee, so that the Scrum Alliance doesn't charge itself for Scrum Gatherings that it puts on.","F"
"306","So what do we have?","NULL"
"1210","As a Staff member, I want to Remove a Hold, so that I can allow progression through the workflow or other actions in the system now that the issue has been resolved.","F"
"421","As a user, I want to be able to view the safe disposal events currently being organised around my area.","F"
"1204","As an NSF employee, I want to know how visual design directions were developed, so that I can make better design decisions in the future.","A"
"1154","I guess I can. We don't have to talk about that now, though.","NULL"
"692","As a user, I want to have my personal information kept securely in the database of the website, so that I will not suffer from identity theft or telephone harassment.","A"
"877","I haven't seen it on my desk though.","NULL"
"1110","As an admin, I want to be able to add or remove recycling facilities' information, so that users get the most recent information.","F"
"653","As a site visitor, I want to be able to get back to the home page quickly and easily, so that I don't get lost navigating.","A"
"101","I've only got a little bit left on LCAM, I've probably got another hour or two to finish that up. There's so much for that, then I can actually look at this code and give . Then I'll start again tomorrow because I think that's it. We have a few more hours on the LCAM.","NULL"
"1043","As a user, I want to be able to receive tempting rewards, so that I have a reason to use the website.","F"
"574","As a Broker user, I want to submit records for individual recipients without receiving a DUNS error.","F"
"668","As a user, I want the publish button in FABS to deactivate after I click it while the derivations are happening, so that I cannot click it multiple times for the same submission.","F"
"904","","NULL"
"965","I try to be.","NULL"
"480","I'm perfectly fine with that. I just don't want to force someone to go get another tool now. If that's where their direction is, then that's perfectly fine with me. If it makes the most sense for us.","NULL"
"330","There's two other items on there that I'm still looking into, and we'll get back to you guys as soon as we can. Regarding the that seems to be occurring, and the part number. The batches and the part number.","NULL"
"734","As a site visitor, I want to see a list of all upcoming Certification Courses and can page through them if there are a lot, so that I can choose the best course for me.","F"
"112","As an Agency user, I want FPDS data to be up-to-date daily.","A"
"208","As a ResearcherGovernment Publisher, I want to add reference data on inflation to my spending dataset, so that the spending lines in my dataset is more understandable.","F"
"736","Are you logging is as CinBell?","NULL"
"250","As a site editor, I want to set the following dates on a news item: Start Publishing Date, Old News Date, Stop Publishing Date, so that articles are published on and through appropriate dates.","A"
"717","He just showed up.","NULL"
"254",". The outside vendor they use. Industrial Movers?","NULL"
"379","Yeah. You can't retire one . That's why I've always been .","NULL"
"654","As a team member, I want to have recruiting-email templates ready to go, so that I can start recruiting interviewees ASAP!.","A"
"24","As an Agency user, I want to accurately see who created a submission, so that I'm not confused about who last updated a submission.","F"
"1067","As an agency user, I want to leave off the last 4 digits of the ZIP without an error, so that I can complete my submissions.","F"
"822","As a publisher, I want to show the world how my published data is, so that that it immediately catches consumer's attention.","F"
"59","Yes, that's right.","NULL"
"74","That one, I think, was a misunderstanding. Because she's trying to change it to , because in it says the equipment's available but in LCAM, it's already sourced that equipment for another shipment, so it's not available in LCAM. I really think that issue is just confusion over the fact that, that piece of equipment had already been sourced for other orders.","NULL"
"324","As a corporatesponsor, I want to display my logo on a corporate sponsors page, so that others see the company's support of Scrum.","F"
"184","You have it broken down a little bit more inside there.","NULL"
"852","As a FABS user, I want to make sure the historical data includes all necessary columns, so that the information in the database is correct.","F"
"398","As a camp administrator, I want to be able to upload consent forms, so that campers or their parents can easily access the forms.","F"
"248","And on the spreadsheet if they've color coded it then they've already touched it. It's always possible.","NULL"
"527","As a camp administrator, I want to be able to remove campers if they don't attend the camp anymore, so that I can keep the records organized.","F"
"1083","For the pseudos.","NULL"
"1058","As a ResearcherPublisher, I want to specify the funding that contributed to the creation of a given dataset, so that funding agencies can identify the funding, source for a given dataset.","F"
"18","As a site member, I want to describe myself on my own page in a semi-structured way, so that others can learn about me.","F"
"704","Only three minutes, it's not worth it .","NULL"
"582","As a camp administrator, I want to be able to see only events for a specific group/groups on the event calendar, so that I can easily read the data on the calendar without too much clutter.","F"
"878","As an Applicant, I want to Complete Building Development Project, so that I can receive any posted bond and/or obtain occupancy.","F"
"489","Yeah, I looked. It was OK.","NULL"
"461","Where the grid is right now.","NULL"
"812","As a ResearcherGovernment Publisher, I want to add general country names to my dataset that only contains country codes, so that my dataset is more readable.","F"
"633","Will this take scanning information?","NULL"
"1163","She was talking about being here.","NULL"
"368","As a CSM, I want to be charged a fee once I am approved for Practitioner status, so that my certification status can be activated.","A"
"335","As a ResearcherGovernment Publisher, I want to add general reference data to my narrow dataset, so that my dataset is more useful.","F"
"785","As an NSF person interested in attending user interviews, I want to know when they are scheduled and the type of user that will be interviewed.","F"
"302","As a user researcher, I want to make sure the correct NSF people are invited to user interviews, so that they can observe the interviews and make recommendations accordingly.","A"
"938","As a team member, I want to have a high-level sense of the project timeline, so that I can plan my work.","A"
"377","As a moderator, I want to estimate a story we estimated earlier in the session again, so that we can give a new estimate if we feel different about the story after estimating other related stories.","F"
"791","What the heck. Can't type.","NULL"
"731","As a FABS user, I want to link the SAMPLE FILE on the 'What you want to submit' dialog to point to the correct file, so that I have an accurate reference for my agency submissions.","F"
"1056","As a broker team member, I want to add the 00***** and 00FORGN PPoPCode cases to the derivation logic.","F"
"49","To me, and we talked about this a little bit before. Getting this thing Notify, the HTML5, and getting the JRM functionality in, is imperative. I think we'll be able to sell a lot more and get a lot more recurring revenue if we do that.","NULL"
"1070","It seems like year-end. I would like to have an iteration. It might not be what I envision in the sense of page but that I can logon with the same credentials and I can see a list of conversations...","NULL"
"655","We looked at...map control. The demo bug, the map control. CS , CS file. Those two we looked at. That's where he said our focus is going to be. Yet for some reason that graph design scared me death. why we didn't look below it, the demo file. I have no idea. I discovered that five minutes after meeting with John.","NULL"
"427","As a UI designer, I want to move on to round 2 of DABS or FABS landing page edits, so that I can get approvals from leadership.","F"
"57","As a parent, I want to be able to share any photos the camp has taken of my child.","F"
"640","As a CSM, I want to be sent an email welcoming me to the Scrum Alliance and with instructions to register or activate my membership once my name has been loaded to the registry.","F"
"25","As a moderator, I want to copy/paste stories from a spreadsheet, so that I can get started more quickly.","F"
"853","That was from CTDI what they got from Afinium? We're talking the same thing, right?","NULL"
"131","As a Data Analyst, I want to update previously downloaded data package, so that that I can work with the most recent data.","F"
"611","As an NSF employee, I want to know how brand guidelines are developed and maintained, so that I can incorporate them throughout the project.","A"
"828","As a site visitor, I want to read FAQs, so that I can get quick answers.","F"
"706","As an Applicant, I want to Resubmit Plans, so that I can review revised plans.","F"
"751","As a FABS user, I do not want DABS banner messages and vice versa, so that I have the appropriate information for my application.","F"
"464","But what we can do, given this current situation, we could have a pre-iteration type thing. Where this is a design iteration, or a design two iterations, but it's relatively usable, I mean it's usable stuff that they're doing, in lieu of...","NULL"
"1141","You're good?","NULL"
"274","Long-term goals.","NULL"
"299","As a camp administrator, I want to store camper's immediate parent/guardian's information, so that I can easily call to notify them in case a grossly unacceptable behavior.","A"
"825","Yeah.","NULL"
"162","If I hit submit here, it's going to give me a bunch of crap.","NULL"
"146","Door.","NULL"
"962","As an admin, I want to handle all users' activities, so that I can manage more efficiently.","F"
"440","frame to do customers.","NULL"
"445","Please enter the conference pin number.","NULL"
"1166","I got it.","NULL"
"716","There may be some little nuances to how the code works. Susan and I can do the actual education .","NULL"
"958","As an NSF employee, I want to have high-level strategy recommendations to implement in conjunction with the new CMS.","A"
"145","I don't know where to find it, to be honest.","NULL"
"36","As an admin, I want to be able to block specific users based on IP address, so that I can prevent spamming on the websites.","F"
"991","As a superuser, I want to update the recycling center information, so that I can provide the latest information about the recycling center.","F"
"1071","Under each epic story, we have a sub-story and then some of those sub-stories might have sub-stories under them, and those are check boxes right now.","NULL"
"685","Then you would just exclude the other one that has the map point stuff in it? That's what he said.","NULL"
"630","As a user, I want to have accurate and complete data related to PPoPCode and PPoPCongressionalDistrict.","A"
"930","As a parent, I want to be able to see a schedule of the activities my children are involved in at camp, so that I can be more informed as to what they are doing at camp.","F"
"382","As a participant, I want to be able to change my estimate up until the last person selects a card and all are shown, so that I can change my mind based on information I hear.","F"
"273","If we mess up at some point, it will help us track back to what happened, where did it go wrong, and things like that. Make a quick note on here about why I'm checking this in.","NULL"
"173","The Dashboard is done, as far as I'm concerned.","NULL"
"457","Who's going to do the fixing and not do their one stuff, is my question?","NULL"
"1116","Yes, and this is like techs in the field doing it. The learning curve could be huge.","NULL"
"679","As a site editor, I want to be able to designate whether or not an ever makes the home page, so that the best content is featured most prominently.","A"
"605","As a user researcher, I want to set up a website recruitment test, so that I can see if we can recruit users in real time from the website.","A"
"216","As a Customer, I want to Create a Customer Portal User Account, so that I can log on to the Customer Portal and perform transactions that first require user authentication.","F"
"979","As a Researcher, I want results to be stored in a non-identifiable way, so that I can study the data to see things like whether estimates converged around the first opinion given by 'estimator A' for example.","A"
"476","Come April, we need everything checked into that code base, in the Notify code base now, here and more so, an emergency release going on in a couple of weeks. None of this stuff...","NULL"
"816","As a moderator, I want to get a password reminder by email, so that I can get back to using the application when I've forgotten my password.","F"
"952","Yeah. I finished a script recently, was finishing up early this morning, to take all those and get them back to where they'll go through workflow again, reprocess so I can execute that procedure.","NULL"
"1023","As an owner, I only want zero-padded fields, so that I can justify padding.","F"
"639","He gets it from Afinium. He's already been set up with Afinium for a while.","NULL"
"766","No.","NULL"
"388","As a camp administrator, I want to be able to delete campers from the database, so that I can keep my pages free of clutter.","F"
"1077","As a government Publisher, I want to make it easy to prove that our published data is valid, so that I can claim that we are living up to our transparency commitments.","A"
"139","Actually a lot of people opened up today, that's good.","NULL"
"9","As a site admin, I want to delete any course or event, so that I can remove things that will no longer occur.","F"
"805","Yeah. Today, for hardwire the screen has frame, but for plugs it does not.","NULL"
"318","As a developer, I want an DSpace integration, so that I can integrate data-packaged data with pipelines that use Dspace.","A"
"615","As a moderator, I want to start a round by entering an item in a single multi-line text field, so that we can estimate it.","F"
"535","It's not a repair PO. we not POs. .","NULL"
"305","Thanks.","NULL"
"760","Fuzzy Logic stuff.","NULL"
"262","As an Applicant, I want to Modify my Application, so that I can successfully change information on an application.","F"
"239","I'm going to check with them and see if that's something we're missing here. Because it's new, it's coming direct from the vendor, they would place the unique bar code they had it in, so I would assume pulled it out of...","NULL"
"1213","One thing that I think that home page probably needs to be either split up or...I guess what we need is a conversations home page. What we have today, the home page, is basically your conversations where you launch new conversations and open existing conversations. That's got things like, Reports that go on their own home page.","NULL"
"490","As a camp administrator, I want to be able to modify tasks/events I scheduled in case there is a change, so that I can always keep the schedule up to date.","F"
"257","If you could ever get two hours.","NULL"
"855","As a broker team member, I want to make some updates to the SQL codes for clarity.","F"
"1117","I know.","NULL"
"430","As a moderator, I want to import stories from a spreadsheet, so that I don't have to copy and paste each individual story.","F"
"1080","What? I'm deaf now. I can't hear anything.","NULL"
"106","As a user, I want the DUNS validations to accept records whose ActionDates are before the current registration date in SAM, but after the initial registration date.","A"
"487","Right. Whenever we deploy the test then I'll do that.","NULL"
"1013","As the site editor, I want to have pretty good control over how the article, so that articles are visually appealing.","F"
"294","As a Plan Review Staff member, I want to Assign Plans for Review, so that I can ensure plans have been assigned to the appropriate Plan Reviewer.","F"
"197","As a moderator, I want to have the 'estimate' field filled in automatically if all estimators show the same card, so that I can accept it more quickly.","F"
"141","No, I went to general change. I said I was going to general change it. .","NULL"
"439","This has got to be cheaper than buying wireless scanners.","NULL"
"315","As a camp administrator, I want to be able to suspend a camper who had behavioral problems.","F"
"505","Stuff is breaking. It shouldn't be.","NULL"
"883","As a team member, I want to know what visual design related tasks we might need to plan for this sprint, so that I can assign tasks as necessary.","A"
"234","I know we said, 'Home page, basically that's where you're going to .' I think when we talked about that, how will that tie this together?","NULL"
"1091","OK.","NULL"
"559","Then you can slowly move one function over at a time.","NULL"
"93","I would prefer it to be consistent if we can make it consistent. It makes it easier, whether they use it or not, as long as it does work if they do choose to use it. It isn't required if they don't choose to use it. If I try to save this now, it's going to tell me something, estimate is required or something.","NULL"
"919","As a user, I want to be able to create an acocunt, so that I can create my own profile.","F"
"453","Don't you all have to, or somebody have to map these CLLIs to Infinium?","NULL"
"610","As a VisualDesigner, I want to create a moodboard to aid with visual design concepts for the nsf.gov website, so that we can discuss different design concepts with stakeholders.","A"
"357","It needs to start getting on integrations and . I need to show Karen what they did. Whether or not she's able to show up and put much into it and see.","NULL"
"42","As a site visitor, I want to do a full-text search of the FAQs, so that I can find an answer quickly.","F"
"132","As a moderator, I want to show all estimates immediately, so that I can decide to show the estimates that have been given even though not all estimators have given their estimate.","A"
"406","We'll go ahead and get started. If calls, he'd probably call me through the other terminal.","NULL"
"934","But they're all, I mean your Acura...","NULL"
"1072","So I can search assets that are retired and reverse retire some.","NULL"
"637","Only a dozen of six words. You're going to ask your ,so that port work with the tile service. Michael, is starting today, what he did. If there is a little background, I can compile.","NULL"
"982","As an Owner, I want to create a user testing summary from the UI SME, so that I can know what UI improvements we will follow through on.","F"
"608","What did he say?","NULL"
"534","That's not bad.","NULL"
"866","Microsoft, they came up with...what is it called? Local DB. SQL Express is its own Window service that runs as an entirely separate Windows service. They have a version called Local DB which is a process. When your program connects to a local DB database it's not a Window service that's already running in the background, but it kicks off an even more stripped down version of SQL Server that runs as just a plain old process.","NULL"
"774","As an NSF employee, I want to know where the initial in-person meeting will be, so that I can plan on attending.","F"
"277","A new interface is safer. It's a safer way to do it.","NULL"
"23","It's Friday.","NULL"
"993","When we mention maintenance, it also includes correcting their data?","NULL"
"1140","As a user, I want to click on the address, so that it takes me to a new tab with Google Maps.","F"
"922","As a camp administrator, I want to be quickly log attendance everyday, so that I can track which kids are coming in.","F"
"598","As a Developer, I want to add the GTAS window data to the database, so that I can ensure the site is locked down during the GTAS submission period.","F"
"242","The guy in the field who's wanting this functionality is thinking more of an offline scanner where you sit it into a...","NULL"
"1045","As a user, I want to have a flexible pick up time, so that I can more conveniently use the website.","F"
"784","Yeah, we've done it forever.","NULL"
"336","You could run on a laptop that's outside of the corporate network but you'd need the VPN client. To be able to talk to LCAM you'd have to run a VPN client to make that connection, and if you have...","NULL"
"355","As an owner, I want to invite someone using their email to sign up and become a member of my Publisher, so that that they are authorized to publish data packages under my Publisher.","A"
"378","As a camp counselor, I want to be able to take attendance of my assigned kids, so that I can make ensure everybody is accounted for.","F"
"58","What's the Search at the top and the Search as a tile? That's confusing to me. What does that mean?","NULL"
"854","As a participant, I want to see who gave what estimates during the current round, so that I know this when we’re discussing the estimates.","F"
"623","As a Consumer, I want to know full details of how the data package schema has changed, so that that I can adjust my scripts to handle it.","F"
"474","As a UI designer, I want to track the issues that come up in Tech Thursday, so that I know what to test and what want s to be fixed.","F"
"1005","As an agency user, I want to ensure that deleted FSRS records are not included in submissions.","F"
"1198","As a Publisher, I would like a tool to check data availability persistence after publication.","F"
"137","If you wanted to see My Conversations instead of that map all you have to do, instead of running your own search and doing that every time you're going to search...","NULL"
"1212","As an NSF employee, I want to join Github, so that I can participate in the issues as assigned.","F"
"1197","Once you approve the order. You have to, after you handle each of your detail line items, however you're going to handle, then you approve the whole order, and that's what .","NULL"
"848","As a trainer, I want to load an Excel file into the site, so that the course participants are added to the Scrum Alliance records.","F"
"1094","You have to change...","NULL"
"948","And today they're not doing them in LCAM. They just go off and...They print off their inventory and then they checklist it as they're doing their cycle count.","NULL"
"7","As a parent, I want to be able to create an account, so that I can sign up my kids for camp online.","F"
"513","Sure, I can run the scripts. Are they scripts that I need to create, or scripts that you're creating and you just need me to launch?","NULL"
"171","As a site member, I want to subscribe to an RSS feed of jobs available, so that I can read them without visiting the site.","F"
"1037","As a user, I want to have the application respond quickly to my actions, so that I don't get bored.","F"
"345","Bye.","NULL"
"174","The easier thing to do is have Data Collector. The previous screen do something similar in Data Collector and then do a web service call. I don't know what that XML file is, if that's anything.","NULL"
"718","As an owner, I want to remove a user as an owner, so that they are just a member and no longer have full control.","F"
"839","What you used in training, everything, as far as I know, works that's there already. I just have to put it in production.","NULL"
"701","As a user researcher, I want to have a list of priority workflow candidates that we might test, so that I can make sure we're capturing the priority areas.","F"
"957","As a Consumer, I want to get a sense of the age of the datapackage that I have downloaded before, so that that I can decide if I should update or not.","F"
"911","As a moderator, I want to log in using my account name and password, so that I can start using the application.","A"
"1174","If you're running it on your phone.","NULL"
"468","As an Applicant, I want to Pay Fee, so that I can satisfy outstanding charge associated with the service requested or received from the County.","F"
"832","As a user, I want to get feedback when I enter an invalid zip code.","F"
"97","My question was, on the spreadsheet, all the items status say complete. Is that complete at LCAM?","NULL"
"556","As a user, I want to be able to browse through the list of facolities and see which ones are environment-friendly, so that I can know for sure my waste is not going to leave a negative ecological footprint.","F"
"595","That is weird.","NULL"
"43","As an admin, I want to view user error logs, so that I can fix or review any issues that are being faced by users of the system.","F"
