"id","req_specification","class"
"1021","As a Publisher, I want to publish a data package in the UI, so that that it is available and published.","F"
"743","...that happens.","NULL"
"479","As a Researcher, I want to be able to reference a remote-controlled vocabulary for my dataset, so that I can be sure that column of my dataset are valid against a single shard list of terms.","F"
"282","We do.","NULL"
"722","As a user, I want the DUNS validations to accept records whose ActionTypes are B, C, or D and the DUNS is registered in SAM, even though it may have expired.","A"
"101","I've only got a little bit left on LCAM, I've probably got another hour or two to finish that up. There's so much for that, then I can actually look at this code and give . Then I'll start again tomorrow because I think that's it. We have a few more hours on the LCAM.","NULL"
"335","As a ResearcherGovernment Publisher, I want to add general reference data to my narrow dataset, so that my dataset is more useful.","F"
"1013","As the site editor, I want to have pretty good control over how the article, so that articles are visually appealing.","F"
"1085","I do, because if we have a problem we need to know, but I don't think we do.","NULL"
"519","That'd be good. I don't know if Miranda feels this way, but I feel like we need to know what the long term goal is for us. There are times where everyone's busy, and we don't want to bother everybody, and we need to know what we can be doing.","NULL"
"68","As a Developer , I want to update the FABS sample file to remove FundingAgencyCode after FABS is updated to no longer require the header.","F"
"1199","As a moderator, I want to export a transcript of a game as a HTML file, so that I can save the stories and estimates locally.","A"
"1168","As an agency user, I want to know when the submission periods start and end, so that I know when the submission starts and ends.","A"
"222","So it'll really remove estimate in it?","NULL"
"981","As a site visitor, I want to have an advanced search option that lets me fill in a form of search criteria, so that I can quickly find what I am looking for.","F"
"440","frame to do customers.","NULL"
"431","As a Broker user, I want to have updated error codes that accurately reflect the logic and provide enough information, so that I can fix my submission.","A"
"345","Bye.","NULL"
"206","Yeah. These are all disconnect. Sorry if I didn't make that clear.","NULL"
"1018","As an Owner, I want to invite an existing user, so that the user can become a member of my publisher.","F"
"833","As a Developer, I want an SPSS integration, so that I can integrate data-packaged data with pipelines that use SPSS.","F"
"353","Does it stop it from sourcing when you say you're doing a cycle count?","NULL"
"94","You guys went to Mugshots?","NULL"
"839","What you used in training, everything, as far as I know, works that's there already. I just have to put it in production.","NULL"
"731","As a FABS user, I want to link the SAMPLE FILE on the 'What you want to submit' dialog to point to the correct file, so that I have an accurate reference for my agency submissions.","F"
"175","As a content designer, I want to develop a better understanding of NSF's content types and editorial plan, so that I can make more informed recommendations going forward.","A"
"1200","These profile editor location groups, then you retire them. You give them back the ones that you didn't touch, so that they know they still need to go and manually look at those.","NULL"
"599","As a content editor, I want to be able to easily find content, so that I can edit it.","F"
"506","As a site visitor, I want to read current news on the home page, so that I stay current on agile news.","F"
"596","As a Visitor, I want to sign up via github or google, so that that I don't have to enter lots of information and remember my password for yet another website.","A"
"15","As a site member, I want to mark my email address as private even if the rest of my profile is not, so that no one can contact me.","F"
"895","As a Publisher, I want to be warned that a tag exists when I try to overwrite it, so that that I don't accidentally overwrite stable tagged data which is relied on by consumers.","F"
"79","As a ResearcherDeveloper, would like the ability import/export from MS-SQL, so that I can use Data Packages in workflows that involve MS-SQL.","F"
"397","Mostly that was to Jimmy. I don't know if I other one . This one was from Linda. They were kind of describing the same thing. It has IM group on there. I don't know if you're part of that or not, Larry.","NULL"
"853","That was from CTDI what they got from Afinium? We're talking the same thing, right?","NULL"
"290","If you want to make it...I don't care.","NULL"
"728","As a Publisher, I want to publish a data package where its resource data is stored on my servers but the registry caches a copy of that data, so that that if my data is lost or gets broken I still have a copy people can use.","F"
"811","As a Developer, I want a Mongo integration, so that I can integrate data-packaged data with pipelines that use Mongo.","F"
"718","As an owner, I want to remove a user as an owner, so that they are just a member and no longer have full control.","F"
"453","Don't you all have to, or somebody have to map these CLLIs to Infinium?","NULL"
"1","As a camp administrator, I want to be able to keep camper records from previous years, so that the amount of work I need to do is lowered.","F"
"1061","As a camp worker, I'm able to report a camper to the manager with an inappropriate behavior.","F"
"783",".","NULL"
"153","I chatted with him this morning, I IMd with him this morning and he said that there's nothing else that he's aware of, that he's heard of, or seen that would be similar to what we're experiencing.","NULL"
"41","Help.","NULL"
"281","Because we're not just pulling a query...","NULL"
"1143","You need to talk to . We have residents there to notify people. We need to get him on board. OK, we have decided on the Agile Class, and I am gonna get it scheduled based on everybody's calenders. John wanted us to bring a couple of the Denver people in. Talked to Matt yesterday about trying to make sure it all works with their calenders, as well. We are going do a one day class. It will probably be late April, early May would be my guess.","NULL"
"876","All right. Tuesday is not great. Wednesday is better. I can do Tuesday, and split it. I can do...well. Why don't we do 1:30? I've got to run, so that's the most important thing. Just kidding. That's why he thinks, schedule a 12 o'clock meeting ruins our whole day. We can do this, 1:30...we're going to an hour and a half tomorrow,or do we need to do it in the morning?","NULL"
"435","Hi. Who do we have on the call?","NULL"
"115","Yeah. Exactly.","NULL"
"740","workflow, with everything underneath it. You click on Poles and then you've got your links to all the things you can do on the poles.","NULL"
"716","There may be some little nuances to how the code works. Susan and I can do the actual education .","NULL"
"370","As a trainer, I want to create a new course or event, so that site visitors can see it.","F"
"1165","As a site visitor, I want to email news items to the editor, so that they can be considered for publication.","F"
"939","As a moderator, I want to accept the average of all estimates, so that we can move on to the next item when we agree.","F"
"628","As a site visitor, I want to see a list of all upcoming Events, so that I can decide if I want to attend any.","F"
"223","As a site visitor, I want to see new content when I come to the site, so that I come back more often.","F"
"838","As a Data Analyst, I want to compare different versions of some datapackage locally, so that that I can see schema changes clearly and adjust my analytics code to the desired schema version.","F"
"955","I guess they can get a quick update on email that they just sent regarding the received equipment from . I've updated the ones that still have WMS as the bin. Those either came in while I was on the 17th, or immediately after, so I've corrected those last few.","NULL"
"1047","If you get familiar with XAML, you could split the screen, and put two controls side-by-side. It's going to reduce our real estate on the screen and stuff, but you could split it, split the two columns and put each control in there, and see if we can get them side-by-side might actually be useful for testing, and comparison, and such.","NULL"
"592","All right. I'm going to try to come up with JRM stories. Joel, I think, maybe the assignment stories. Managing project, I'll send those to Jasmine. Corey's going to create the mock up for the logon page.","NULL"
"723","As a participant, I want to have a small thumbnail photo displayed near where my cards are played, so that the game is more personal because I see who I'm estimating with.","F"
"283","As a site visitor, I want to have articles that interest me and are easy to get to, so that I come to the site for my agile news and learning.","F"
"284","You go to the map, on that map, you show whatever you want and from there, you can do what you want. There still has to be a way to filter down to something. I'm not real sure how to group that together in the sense of, say if I have something like a list of contracts.","NULL"
"24","As an Agency user, I want to accurately see who created a submission, so that I'm not confused about who last updated a submission.","F"
"797","As a camp administrator, I want to be able to modify a group's information, so that I can keep the groups up to date.","F"
"1148","As a camp worker, I would be able to submit a completion report for the tasks which was assigned to me.","F"
"303","That could be done by someone else other than you.","NULL"
"343","As an agency user, I want to be confident that the data coming from SAM is complete.","A"
"1004","As a user, I want to contact the administrators, so that I can give feedback or ask for help.","F"
"956","As a site visitor, I want to post comments about articles, so that others can read them.","F"
"1203","As a team member, I want to have a schedule of more coworking slots, so that I can work in tandem with the rest of the team on a more regular basis.","F"
"410","Better sooner rather than later.","NULL"
"209",".","NULL"
"148","As an Inspection Staff Supervisor, I want to Assign Inspections, so that I can make sure the appropriate Inspector receives the work.","F"
"374","As a site editor, I want to update any course or event, so that I can fix things the original author hasn't.","F"
"771","As an Admin, I want to see key metrics about usage such as users, API usage, downloads, so that that I know how things are going.","F"
"321","As a publisher, I want to be able to check that every time I update my data it is still good, so that I can catch errors early and store reliable data.","F"
"500","That's outside.","NULL"
"813","As a participant, I want to change my estimate as long as the draw has not been completed, so that I can change my mind.","F"
"62","I think we're on that section. I want them to be trained.","NULL"
"615","As a moderator, I want to start a round by entering an item in a single multi-line text field, so that we can estimate it.","F"
"542","Fast Path. Bold. Bold.","NULL"
"681","As an admin, I want to have all data encrypted, so that important information will not be stolen during a server breach or an attack.","A"
"875","As a FABS user, I want to download the uploaded FABS file, so that I can get the uploaded file.","F"
"655","We looked at...map control. The demo bug, the map control. CS , CS file. Those two we looked at. That's where he said our focus is going to be. Yet for some reason that graph design scared me death. why we didn't look below it, the demo file. I have no idea. I discovered that five minutes after meeting with John.","NULL"
"845","You probably...","NULL"
"188","That makes it a little...","NULL"
"83","As a Researcher, I want to get a Data Package into STATA in seconds, so that I can start using the data for doing analysis and visualizations.","A"
"131","As a Data Analyst, I want to update previously downloaded data package, so that that I can work with the most recent data.","F"
"168","I want to make sure that we've got things covered and then I would say, maybe, start trying to prioritize a bit, the things that we want to be able to accomplish. Talk about the approach as far as checking in, maybe trying to get Jasmine up to speed a little bit on what Mahesh can do, cross-training and...The hardest part right now is resources on the back-end with Baski and Brian.","NULL"
"490","As a camp administrator, I want to be able to modify tasks/events I scheduled in case there is a change, so that I can always keep the schedule up to date.","F"
"254",". The outside vendor they use. Industrial Movers?","NULL"
"926","OK, thanks. We'll talk to you guys later.","NULL"
"195","As a staff member, I want to denote an application with a Final Action status. So that I can finish it.","F"
"422","As a site member who has read a teaser on the front page, I want to read the entire article so that I can finish articles that appeal to me.","F"
"1051","I like Jim's rules, that mindset of, if we had CLLI six, we could map it to an exchange that way. That was incredibly beneficial. It's just it's not fully working.","NULL"
"492","As a Zoning Staff member, I want to Process the Requests for Zoning Information, so that I can capture my response to the request in the system and also send a communication from the system to the Applicant.","F"
"50","As a ResearcherGovernment Publisher, I want to map lines in my dataset using geographic data in my dataset, so that my dataset is more engaging for non-technical users.","F"
"750","As a Staff member, I want to Perform a Staff Review, so that I can validate compliance of an application with the Zoning Ordinance and impact approval/denial of the application accordingly.","F"
"925","Oh yeah, I forgot about that. We can't really start it until eight o'clock anyway, based on our stop timeline event, which isn't until seven. Grady, you might want to take half the day off tomorrow, since you're going to be working half the night.","NULL"
"51",", right?","NULL"
"735","As a team member, I want to know when meetings are, so that I can plan accordingly.","F"
"672","This one is supposed to be the one. You do a general change. It doesn't know what day you're referring to. You have to go back in and change the frame.","NULL"
"26","customers.","NULL"
"977","The reason that we made the map that's on the epic is because there was a lot of pieces involved in just the map. There was drawing bounding area. There was adding search criteria. There was searching for different types of assets.","NULL"
"946","I think as far as the iteration to start with, if we can get a website up, .","NULL"
"173","The Dashboard is done, as far as I'm concerned.","NULL"
"1170","As a Consumer, I want to download a DataPackage's data one coherent SQLite database, so that that I can get it easily in one form.","A"
"831","Agreed.","NULL"
"183","As an admin, I want to be able to have a dashboard that shows usage stats and locations, so that I can identify the neighbourhoods with the largest number of drop-offs and to try getting more facilities involved.","F"
"999","As a Developer, I want to get a Data Package into C++ in seconds, so that I can start using the data in doing analysis and visualizations.","A"
"904","","NULL"
"501","As a Broker user, I want to Upload and Validate the error message to have accurate text.","F"
"907","As a site member, I want to search for profiles based on a few fields, so that I can find others I might want to connect with.","F"
"1053","Well, apparently he did it maybe instead of...I thought it was supposed to be the night before last at midnight, but apparently that didn't happen, and maybe it happened last night at midnight, because we did see some that came in early this morning that were adds and that's as far as we got to look.","NULL"
"643","I don't know what it takes, if it's just on the screen, or if you have to do other stuff.","NULL"
"137","If you wanted to see My Conversations instead of that map all you have to do, instead of running your own search and doing that every time you're going to search...","NULL"
"88","Back when I lived here, that would never happen.","NULL"
"42","As a site visitor, I want to do a full-text search of the FAQs, so that I can find an answer quickly.","F"
"1062","As a camp administrator, I want to be able to create, modify rules that campers and camp workers has to follow.","F"
"1011","As a Developer, I want an EPrints integration, so that I can integrate data-packaged data with pipelines that use EPrints.","F"
"78","Have you decided ?","NULL"
"248","And on the spreadsheet if they've color coded it then they've already touched it. It's always possible.","NULL"
"165","As a moderator, I want to see all items we try to estimate this session, so that I can answer questions about the current story such as 'does this include ___'.","F"
"953","Yeah, as long as everybody uses this, maybe not different ways .","NULL"
"754","As a data user, I want to access two additional fields from the FPDS data pull.","F"
"1214","Ken, are you OK with that? DJ.","NULL"
"451","No, we were creating, depending on which way we were doing it. If we create a service, they would pull it whenever they wanted. If it was an FTP, then we would send it to them or put it on the FTP site, daily or however often it was run.","NULL"
"125","As a Staff member, I need to be notified when Geospatial attributes change, so that I can ensure that I am reviewing the permit/application to the most current data and appropriate standards.","F"
"1123","As an admin, I want to view a dashboard that monitors all the sites' statuses, so that I can have a sense of what people are doing on our sites and know the service status.","F"
"383","Because it probably won't be on this morning's call, but I'm about to start working on the work orders. I don't have blanket project information that I can tell or estimates for this stuff, so I'm sure that's going to get in the way. I'm not quite sure how they're going to want to handle that. I need to dig into this a little more so I can more appropriately formulate a question for them.","NULL"
"302","As a user researcher, I want to make sure the correct NSF people are invited to user interviews, so that they can observe the interviews and make recommendations accordingly.","A"
"889","He's been there. He's seen it.","NULL"
"182","Yep.","NULL"
"708","I agree.","NULL"
"424","As a team member, I want to understand what the MVP should look like, so that I can begin understanding workflow needs as they pertain to any CMS decision.","A"
"712","If you've got the tab functionality other than the Conversation.","NULL"
"782","As a Publisher, I want to version my Data Package and keep multiple versions around including older versions, so that that I do not break consumer systems when I change my datapackage.","F"
"48","That's why I'm saying like the contracts or whatever it is. It's almost like I don't want it to be a different approach. We're still filtering it down to, if you just want a map or not, the map is there. A lot of the times, I guess when it is...","NULL"
"991","As a superuser, I want to update the recycling center information, so that I can provide the latest information about the recycling center.","F"
"1007","As a Publisher, I want to see real examples of published packages so that I can understand how useful and simple the datapackage format and the registry is.","F"
"546","I think when you...","NULL"
"611","As an NSF employee, I want to know how brand guidelines are developed and maintained, so that I can incorporate them throughout the project.","A"
"834","As a Consumer, I want to view a Datapackage at a particular version online, so that that I can present/discuss the particular data timeslice of interest with other people.","F"
"1215","From what I've seen, I've only seen the location code and address. I don't remember anything else from that spreadsheet.","NULL"
"46","As a Development Staff member, I want to Issue a Development-related Permit, so that I can grant the request to the Applicant to begin work","F"
"483","As a user, I want to add a video to my article.","F"
"1105","So, testing it is what's going to take a minute, right? Because it's the...","NULL"
"21","Yeah. That's good.","NULL"
"581","It's difficult when you're working on several different things and now you spend an hour actually programming this thing, two hours on troubleshooting issues, and spending an hour on an emergency release that you have to get out. With all of that, there's a lot of context switching going on.","NULL"
"229","All right, that's what we're doing. Not all the rest of the stuff the way words it. I've told you that. I don't word it like they do. I word it so I know what I'm doing.","NULL"
"789","As a moderator, I want to add an item to the list of items to be estimated, so that so that we can be flexible and accommodate situations where we think of a new story while playing.","F"
"1195","What I was actually thinking of was home page, maybe Conversation home page. I don't know if that's worth doing or not but, like I said, I don't want to have duplicate areas of that.","NULL"
"676","As an Agency user, I want all historical Financial Assistance data loaded for FABS go-live.","A"
"6","Who is this, Joy?","NULL"
"139","Actually a lot of people opened up today, that's good.","NULL"
"1015","Three devices, phone, tablet...","NULL"
"975","As a Staff member, I want to Send a Formal Response to Applicant, so that I can satisfy communication and records responsibilities.","F"
"97","My question was, on the spreadsheet, all the items status say complete. Is that complete at LCAM?","NULL"
"859","Yeah.","NULL"
"394","What code has Baski gone through with you?","NULL"
"86","Mugshots burgers are...","NULL"
"475","I can do that.","NULL"
"65","You don't want to box anybody in a corner, either. That doesn't do any good for Jasmine, to say, 'OK, she's the UX person now.' Not that that's a bad thing, but you would probably want to be a little bit more well rounded than that, versus looking at Miranda and going, 'You're more data or business logic .","NULL"
"154","As a Researcher, I want to be able to save new visualizations, so that I can share them with others or include them in the Data Package.","F"
"471","That was quick. Usually people take longer to dial in.","NULL"
"1041","Can you add notes to these parts?","NULL"
"620","As a Developer, I want to customize an existing wizard for my specific type of data, so that I can give my users a great user experience.","F"
"176","As a Consumer, I want to search data packages, so that that I can find the ones I want.","F"
"273","If we mess up at some point, it will help us track back to what happened, where did it go wrong, and things like that. Make a quick note on here about why I'm checking this in.","NULL"
"560","Yeah, that's...","NULL"
"480","I'm perfectly fine with that. I just don't want to force someone to go get another tool now. If that's where their direction is, then that's perfectly fine with me. If it makes the most sense for us.","NULL"
"1133","Right. This gets rid of that because it's the same viewing area, so you would be able to see your conversations on the grid, and a map, and a calendar. If you have My Conversations selected, then you can do that with those conversations. Or, if you have Search selected, and you add search criteria, you get the same kind of list, map, and calendar options.","NULL"
"725","As a content designer, I want to demonstrate the value of user-centered content design to ensure it's an integral part of our recommendations.","A"
"815","As a UI designer, I want to move on to round 2 of the Help page edits, so that I can get approvals from leadership.","F"
"872","OK, Grady's got generate report data.","NULL"
"911","As a moderator, I want to log in using my account name and password, so that I can start using the application.","A"
"530","As a Developer , I want to be able to log better, so that I can troubleshoot issues with particular submissions and functions.","F"
"565","As a team member, I want to meet with DIS / cloud.gov, so that I can determine the requirements for the beta.nsf.gov ATO.","A"
"707","What's that?","NULL"
"255","As a moderator, I want to enter the agreed-upon estimate, so that we can move on to the next item when we agree.","F"
"221","Do you have any questions on the users? I know you all send some emails back and forth. Think you're good now?","NULL"
"329","That did bring me to another question. I can't find warehouses in the data at all, and I know that, Ken, we got feedback from you to look at the building type field that's there, and that was beneficial. We found the field locations, and may denote it as CS, which I assume is Central Stock. RDC Remote Distribution Center, and then I think an IDC is an Intermediate Distribution Center.","NULL"
"898","As an Applicant, I want to Satisfy Hearing Requirements, so that I can ensure all pre-hearing requirements are satisfied in time for the hearing.","F"
"1126","As a Consumer, I want to see how active the site is, so that I can decide if I should get involved.","F"
"861","Zillow you've got the buy, sell, rent, zestimate. You could literally almost come in and say, 'I'm an attacher.'","NULL"
"1096","As a Machine Learning expert, I would like to package ML datasets as data packages, so that I can easily import them into my ML platform, so that I can start using the data in doing analysis.","F"
"976","I think that it's probably a good idea to go ahead and make it 45 minutes. I think we can use the extra 15 minutes. I try to start small, see what we can get done, but it seems like...That's always my issues, too, when I was managing things, knocking things off.","NULL"
"536","As a DeveloperPublisher, I want a tool to create an embeddable data summary via iframe, so that I can embed data summaries across sites.","A"
"1122","As a Developer, I want D Files generation requests to be managed and cached, so that duplicate requests do not cause performance issues.","A"
"129","As a Staff member, I want to create each condo unit, so that I can associate it to the child parcel and address after the condominiums are recorded in the system.","F"
"185","As a Researcher, working with data, I want an Microsoft Power BI integration, so that I can import datasets without downloading them locally.","A"
"2","It's all got to integrate together at some point.","NULL"
"1091","OK.","NULL"
"357","It needs to start getting on integrations and . I need to show Karen what they did. Whether or not she's able to show up and put much into it and see.","NULL"
"437","As a Publisher, I want to preview a datapackage I have prepared, so that that I can check it works and share the results.","F"
"826","He's been here.","NULL"
"602","As a user, I want to access the raw agency published files from FABS via USAspending.","F"
"1109","As a site member, I want to fill out an application to become a Certified Scrum Practitioner, so that I can earn that designation.","F"
"203","No, sir. I'm good.","NULL"
"1154","I guess I can. We don't have to talk about that now, though.","NULL"
"356","I'm going to the poles site.","NULL"
"979","As a Researcher, I want results to be stored in a non-identifiable way, so that I can study the data to see things like whether estimates converged around the first opinion given by 'estimator A' for example.","A"
"434","As a camp administrator, I want to be able to keep my information in one place, so that the admins next year can improve on the previous years.","A"
"351","As a site visitor, I want to see a list of the most popular items on the site, so that I am most likely to read the most important or best content.","F"
"865","As a potential research participant, I want to learn about the research and leave my contact information.","F"
"848","As a trainer, I want to load an Excel file into the site, so that the course participants are added to the Scrum Alliance records.","F"
"96","Can we look at that?","NULL"
"691","As a camp administrator, I want to be able to modify the information of enrolled campers, so that I can keep the campers information up to date.","F"
"520","I do a control if...","NULL"
"645","As a site visitor, I want to see a trainer's rating, so that I choose a course from an appropriate trainer.","F"
"49","To me, and we talked about this a little bit before. Getting this thing Notify, the HTML5, and getting the JRM functionality in, is imperative. I think we'll be able to sell a lot more and get a lot more recurring revenue if we do that.","NULL"
"473","We can do it.","NULL"
"497","As an Applicant, I want to Request PreApplication Assistance, so that I can receive a response to a request for a meeting or information that is a result of the preapplication assistance.","F"
"787","As a CMS administrator, I want to have roles, so that I can assign them to my users.","F"
"1212","As an NSF employee, I want to join Github, so that I can participate in the issues as assigned.","F"
"344","As a Developer , I want to determine the best way to load historical FPDS data, so that I can load all FPDS data since 2007.","A"
"978","...specific on the ones that are critical. We ought to start with those. Larry and I can start, and you can time .","NULL"
"263","Well, I mean, development-wise. Baski has been stuck with the lion's share of everything else. We've been able to not move all these other things forward. That one, we will definitely try to guard against doing something like that. Yeah. We'll add that to the list, context switch. All right. What do you all want to talk about?","NULL"
"144","As an employee from the HR department, I want to have access to the full information of all employees working for this business.","A"
"425","As a Publisher, I want to sign up for a given pricing plan, so that that I am entitled to what it allows.","F"
"57","As a parent, I want to be able to share any photos the camp has taken of my child.","F"
"623","As a Consumer, I want to know full details of how the data package schema has changed, so that that I can adjust my scripts to handle it.","F"
"996","Right, and so that's what, again, doesn't make any sense and you might want to look at your remedy tickets because it seems like the virtual server for LCAM in Fort Wayne, you just got a remedy ticket on it?","NULL"
"40","OK, HTML file .","NULL"
"608","What did he say?","NULL"
"893","As a site editor, I want to set start publishing dates, old article date, and stop publishing dates for articles, so that articles appear only during appropriate periods.","F"
"613","That's it. That won't take long. Probably about, I'll say one hour. It's not going to be that hard, really, once I get the stored procedure done.","NULL"
"807","Dang it. I thought it starts with a five. No, it's 0, 5.","NULL"
"180","I guess for this exercise today, these are the epics and we can start trying to put some high-level estimates on them. At the end of the day, we really want to know how long this whole project, to get this whole thing turned over is going to take, the high levels and then we can work out which ones we want to try and do first and scope out that work.","NULL"
"1057","The change here is to put estimate on here. So, the story is...Why does it say ?","NULL"
"1175","As a team member, I want to determine a design direction for the beta social page, so that we can implement a beta site quickly without established brand guidelines.","A"
"830","As a Publisher, I want to store my data quickly and easily online.","A"
"390","As a user researcher, I want to begin drafting a research plan, so that I can begin recruiting participants.","A"
"11","No, you're talking warehouse. Warehouse cycle count is different from the field.","NULL"
"179","As a user, I want to view user documentation for the website, so that I know how to use the web app.","F"
"1129","As a team member, I want to understand how time off overlaps with plans around the user research.","A"
"944","We can't search for a conversation that has an attachment on it that belongs to this company because we're trying to do something generic. It's an easy query but we do something .","NULL"
"444","As a site editor, I want to be able to indicate whether an article is publicly available or for members only, so that visitors are incentivized to become members.","F"
"252","Can we change the date of the iterations since we're clear on that. Nobody .","NULL"
"936","As a broker team member, I want to derive FundingAgencyCode, so that the data quality and completeness improves.","F"
"459","I don't think we had anything else for you all this morning. Do you all have anything for us that we need to discuss?","NULL"
"802","As the site editor, I want to include a teaser with each article, so that site visitors can decide if they want to read the rest.","F"
"656","As a FABS user, I want additional helpful info in the submission dashboard, so that I can better manage submissions and IG requests.","F"
"993","When we mention maintenance, it also includes correcting their data?","NULL"
"673","As an Agency user, I want the header information box to show updated date AND time, so that I know when it was updated.","F"
"486","You missed a good lunch, I'll tell you.","NULL"
"409","Open invitation, there.","NULL"
"537","As a UI designer, I want to begin user testing, so that I can validate stakeholder UI improvement requests.","F"
"91","As a trainer, I want to list my upcoming classes in my profile and include a link to a detailed page about each, so that prospective attendees can find my courses.","F"
"1131","As a camp administrator, I want to be able to see all my camp groups and the events scheduled for each camp group, so that I can notify counselor of what their group will be doing for the day.","F"
"900","As a developer, I want to have the site comply with the W3C accessibility guidelines where possible, so that people with accessibility issues can use the application.","A"
"462","As a Developer, I want to use data package as a node lib in my project, so that that I can depend on it using my normal dependency framework.","A"
"756","As a Developer , I want my domain models to be indexed properly, so that I can get validation results back in a reasonable amount of time.","A"
"954","See if I stuff up.","NULL"
"1054","Dopak records.","NULL"
"1063","1.20 might need to be moved up some depending on what option they take on the fast path. That's the one having to get it checked in. I guess we owe him that with a clean release so we may go with 20 a little bit earlier.","NULL"
"464","But what we can do, given this current situation, we could have a pre-iteration type thing. Where this is a design iteration, or a design two iterations, but it's relatively usable, I mean it's usable stuff that they're doing, in lieu of...","NULL"
"217","Yep. I started on something else already.","NULL"
"855","As a broker team member, I want to make some updates to the SQL codes for clarity.","F"
"627","All right, I'll do that then, before I try and schedule something. It's 9:21. I'm bringing up what we have. Do we still have testing the CTDI? Did they send something else yesterday?","NULL"
"1145","As a user, I want to be able to get the hours of each recycling facility, so that I can arrange drop-offs on my off days or during after-work hours.","F"
"642","As a moderator, I want to see dates and times in my local timezone, so that I don't have to do timezone conversion myself.","A"
"1178","As an Agency user, I want FABS deployed into production, so I can submit my Financial Assistance data.","A"
"678","We don't. We've got to get off this call. My only concern is, Grady's on vacation next week and we're supposed to be doing this next Sunday, which, by the way, you and I need to get together and give them some kind of a, 'Yeah, you're going to be able to start work on Tuesday at name and date.'","NULL"
"726","As a tester, I want to ensure that FABS is deriving fields properly through a robust test file plus a follow up check.","A"
"742","As a Publisher, I want to know how many users have previewed a dataset, so that I know how interest in a dataset relates to its actual download numbers.","F"
"1087","The other one, would it be something we could do? Just run a query and let them pick it up? Isn't that all you're doing?","NULL"
"1034",".","NULL"
"33","As a site visitor, I want to subscribe to an RSS feed of upcoming courses and events, so that I am up to day without having to visit the site.","F"
"1050","As a Staff member, I want to Manage Affidavits, so that I can ensure compliance with the requirements prior to the hearing.","F"
"1097","Do we have anything that we need to talk to them about today? No? That's good. Today is what? 3/18. Friday.","NULL"
"650","I know what project this is.","NULL"
"491","I don't know what's going on, still opening.","NULL"
"174","The easier thing to do is have Data Collector. The previous screen do something similar in Data Collector and then do a web service call. I don't know what that XML file is, if that's anything.","NULL"
"201","When you all did the warehouse...","NULL"
"305","Thanks.","NULL"
"191","That's right.","NULL"
"765","As a designer, I want to have a style guide / design guide / content guide, so that we have a uniform way of delivering product.","F"
"367","Is it?","NULL"
"371","As a Publisher, I want to publish a dataset, so that I can share the dataset publicly with everyone.","F"
"342","These don't look like anything I've ever seen before, so Ken and I were talking about it, and...","NULL"
"541","As a Technical Staff member, I want to update the GIS Property Management, so that I can successfully update the transactional Parcel Pin to reference the GIS layer where the Split or Merged Parcel Pin exists.","F"
"852","As a FABS user, I want to make sure the historical data includes all necessary columns, so that the information in the database is correct.","F"
"1103","That really doesn't mean anything. It used to put a file on the FTP server, but now if you go back to...","NULL"
"1176","That seems...","NULL"
"973","As a moderator, I want to delete a game, so that stories and estimates for this game are no longer stored.","F"
"419","As a user, I want to be able to view a map display of the public recycling bins around my area.","F"
"439","This has got to be cheaper than buying wireless scanners.","NULL"
"36","As an admin, I want to be able to block specific users based on IP address, so that I can prevent spamming on the websites.","F"
"54","As a site visitor, I want to do a full-text search of article body, title, and author name, so that I can find what I want.","F"
"1130","Mike was willing, if we could...","NULL"
"880","I've already got the data in place?","NULL"
"109","As a FABS user, I want to have read-only access to DABS, so that I can view DABS pages without wanting two sets of permissions.","A"
"777","As a Staff member, I want to Assign a Hearing Date, so that I can present the application to the appropriate governing body within the timelines dictated by the relevant County rules and procedures.","F"
"948","And today they're not doing them in LCAM. They just go off and...They print off their inventory and then they checklist it as they're doing their cycle count.","NULL"
"871","As an author, I want to be able to indent / outdent content.","F"
"280","This one escapes the edge for me. It could go either way. That's why I'm asking.","NULL"
"241","Because it's like a sales tool. Our competitors can get there if they want to get there.","NULL"
"226","As a Developer, I want to prevent users from double publishing FABS submissions after refreshing, so that there are no duplicates.","A"
"1163","She was talking about being here.","NULL"
"882","My God.","NULL"
"886","As a Developer, I want to get a Data Package into Julia in seconds, so that I can start using the data in doing analysis and visualizations.","A"
"207","As a trainer, I want to turn a course into an event or an event into a course, so that I can correctly classify anything that was entered incorrectly.","F"
"1189","As an agency user, I want the FABS validation rules to accept zero and blank for non-loan records.","F"
"499","As a user, I want to have nice error pages when something goes wrong, so that I can trust the system and its developers.","A"
"1049","OK, anything else?","NULL"
"562","As an Admin, I want to have a pricing plan and billing system, so that that I can charge users and make my platform sustainable.","F"
"396","When you push record, it starts recording what you write, and there's a little camera in here, and it picks up the things that...","NULL"
"927","Then for the IBT group that we were trying to target, most critical thing, what's coming up and biggest holdback is SCC scan error correction screen. First request, , go to the active logs . We're finding everything. Narrow those certain criteria. With project-related, OK.","NULL"
"71","As a team member, I want to have an updated acquisitions roadmap, so that I can plan accordingly.","A"
"685","Then you would just exclude the other one that has the map point stuff in it? That's what he said.","NULL"
"458","As a developer, I want to have a list of definitions for commonly used terms, so that everyone working on the project can understand each other more easily.","F"
"338","The different swath of epics would be . Not all of them would be by role. Not only would you have epics on both the slides but then you might have, underneath that, another swath of epics for that particular epic that you're breaking down by a particular role.","NULL"
