"id","req_specification","class"
"263","Because this is already really, it was just a really idea actually.","NULL"
"3057","Yeah.  every  When it's only in the frame it's an estimate.","NULL"
"3845","Because there's two things there. There's searching mappable assets and there's searching just assets that have absolutely nothing ever to do with the map. That Search Asset needs to be broken out into two different things.","NULL"
"1437","Not very happy about it. What about the people for that date?","NULL"
"4064","We need to try our best to come up with a list of doable work/stories for this iteration, and then maybe between us meeting together a few times, some of us in the next two weeks while that's being worked, try to start coming up with a good backlog of stuff so that we're not sitting here each time trying to come up with  what we need to do.","NULL"
"2003","That was quick. Usually people take longer to dial in.","NULL"
"3092","Would it be a  , either case?","NULL"
"4117","Test what?","NULL"
"221","So, uh, let me just quickly write this down here.","NULL"
"87","Sounds like a bird.","NULL"
"3677","It's going to want to send it to resolved. I'm going to associate it. Unless you're totally done with that task, I would always associate it. Associate this code set, or whatever it is, change set. I don't know... Check in this change set against that ticket. It's going to associate with it. You can go in and see all the change sets associated with that item however many times we check it in.","NULL"
"1566","On what CLLI ?","NULL"
"3473","A cycle count is where they go out and look and see what spare equipment they have in these spare cabinets, and LCAM says one thing, and what's actually in the field could be different so it has to be reconciled to what's there and what LCAM has. I don't often Kevin, do you know how often you do cycle counts?","NULL"
"3183","Both wrong  .","NULL"
"3150","You already went over that.","NULL"
"2325","Knocking some stuff off the list. It is helpful. It is generally good, but not has been better or worse than the other. We've started knocking stuff off the list and maybe  get more fuzzy  .","NULL"
"2006","I don't even know if anybody else is going to join.","NULL"
"2284","We'll set that up.","NULL"
"613","I mean, yeah.","NULL"
"877","I'm shipping to a pseudo?","NULL"
"1837","As a Consumer, I want to download a DataPackage's data one coherent SQLite database, so that that I can get it easily in one form.","A"
"4309","You probably had already danced.","NULL"
"4591","Long-term goals.","NULL"
"732","You don't want to box anybody in a corner, either. That doesn't do any good for Jasmine, to say, 'OK, she's the UX person now.' Not that that's a bad thing, but you would probably want to be a little bit more well rounded than that, versus looking at Miranda and going, 'You're more data or business logic .","NULL"
"479","I probably forgot to pinpoint this in the project description, but this tool we're creating here, it, this should be like a easy, short thing.","NULL"
"4213","I want them to understand what the options are...","NULL"
"2089","I don't  that.","NULL"
"4648","Thanks.","NULL"
"3445","But if you go, the clause just stay in LCAM as open forever, right? Then you've got a dirty  .","NULL"
"4167","Do we want to put any other stories in there?","NULL"
"2936","Yeah.","NULL"
"1693","As a VisualDesigner, I want to demonstrate the value of visual design to the NSF project team, so that visual design is an integral part of a redesign.","A"
"1436","Don't worry, so I think we've","NULL"
"760","I would prefer it to be consistent if we can make it consistent. It makes it easier, whether they use it or not, as long as it does work if they do choose to use it. It isn't required if they don't choose to use it. If I try to save this now, it's going to tell me something, estimate is required or something.","NULL"
"2654","You too.","NULL"
"3246","So, Microsoft Report?","NULL"
"3669","I think I might have one that sounds really good.  .","NULL"
"1057","As a user researcher, I want to begin drafting a research plan, so that I can begin recruiting participants.","A"
"3513","You just go to that page and say you were doing a cycle count for this  . I don't know if it's  end bay. I think it is,  end frame.  end frame, and then you just say, 'OK, I've got eight of these plugs, nine of this one.'","NULL"
"3370","Yes, and for all the  .","NULL"
"1721","Dopak records.","NULL"
"3879","This is based on a meeting that we had with you last week. These were the epics that we came up with in that meeting and we ran with that from there.","NULL"
"3373","No need, we don't need him. It's in the...","NULL"
"1464","As a camp administrator, I want to be able to modify a group's information, so that I can keep the groups up to date.","F"
"4784","Yes.","NULL"
"1098","As a Broker user, I want to have updated error codes that accurately reflect the logic and provide enough information, so that I can fix my submission.","A"
"4084","Three devices, phone, tablet...","NULL"
"3265","Dopak records.","NULL"
"1441","As an NSF employee, I want to know where the initial in-person meeting will be, so that I can plan on attending.","F"
"491","Yeah, it makes sense.","NULL"
"1810","You need to talk to . We have residents there to notify people. We need to get him on board. OK, we have decided on the Agile Class, and I am gonna get it scheduled based on everybody's calenders. John wanted us to bring a couple of the Denver people in. Talked to Matt yesterday about trying to make sure it all works with their calenders, as well. We are going do a one day class. It will probably be late April, early May would be my guess.","NULL"
"4750","It doesn't work.","NULL"
"1493","He's been here.","NULL"
"2352","No, I'm good.","NULL"
"3505","We could modify DC3 to maybe smooth out that process a little bit to where it's not as complicated, or streamline it. You can go either way. You're basically either...you've got to simplify the process in DC3 to only work at the frame ID level and strip out a lot of the...","NULL"
"1654","Presently, those release counters, how many business days have we...","NULL"
"345","The question type is it's like an open question texting, but it only serves the purpose for four survey fiddlers to commit their ideas.","NULL"
"4094","If we keep it all together, we keep Baski's stories that we're working on, the other five stories that we're working on in this iteration...","NULL"
"3856","You still prioritize the highest priority ones up to epic one and say, 'You've got 50 points on this and whatever you've got has got to fit into that block. Otherwise it falls down and you've got to do it somewhere else.' That's what I recommend. We don't know exactly what this looks like but you've still got to rack and stack it.","NULL"
"3825","Have we decided for searching or asset arrangement under something?","NULL"
"4976","What I had on April 1st was that you would cut off access to LCAM so that we could do a backup of your production database, and then LCAM would remain down until all the conversion was done. Is that not the plan?","NULL"
"4124","Yeah. That's what we said. We're going to do it and within two weeks. Of course, we haven't let him answer the question yet of his estimate price. We're assuming that we will be able to.","NULL"
"3065","for the day. Hardwire screen has  this is not need to have a frame if it's plugged  these guys, possibly   . Crap. This is a different one.","NULL"
"3869","You can start at Search. You can have that be the first tile that's selected every time you login.","NULL"
"540","I think that's, that's a good, a good way.","NULL"
"3452","I think Susan has a good point. We just need to ask Kevin if he wants to do a nice clean sweep of it all, or if he wants to leave the clause hanging forever.","NULL"
"435","But what about symptoms?","NULL"
"3470","Docking station.","NULL"
"4196","Fast Path.","NULL"
"3462","I can try.","NULL"
"3272","It's used, I don't remember.","NULL"
"3986","The functionality is there.","NULL"
"1354","As a Researcher, I want to get a Data Package into R in seconds, so that I can start using the data for doing analysis and visualizations.","A"
"3049","If everything in their result set is plugs, and they don't enter an estimate in it, and they hit save...","NULL"
"1398","As a FABS user, I want to link the SAMPLE FILE on the 'What you want to submit' dialog to point to the correct file, so that I have an accurate reference for my agency submissions.","F"
"3839","Can you add notes to these parts?","NULL"
"742","Yeah.","NULL"
"4626","Open invitation, there.","NULL"
"4879","Yes, that's what I'm looking at.","NULL"
"1335","As a user, I want the publish button in FABS to deactivate after I click it while the derivations are happening, so that I cannot click it multiple times for the same submission.","F"
"492","Yes.","NULL"
"2566","...or that is doesn't allow remote connections -- which I has up until now -- or that it can't connect to the server. What the heck?","NULL"
"2746","30 percent humidity.","NULL"
"1022","As an owner, I want to invite someone using their email to sign up and become a member of my Publisher, so that that they are authorized to publish data packages under my Publisher.","A"
"3826","I think it's under Home page.","NULL"
"518","I just start wondering if it even makes sense that this, their manager platform is responsive, because does it make sense for a manager to manage all his employees create service and stuff on iPhone or iPad?","A"
"4636","I heard what Jasmine said when I got here. I thought that I had to call people to ask for help, because I kept hearing people call other people, so I wasn't sure if I should go to someone's desk, or call them. Then I was like, 'I don't like phones,' so I started going and bothering Brian all the time, which he probably hates.","NULL"
"357","The reason I am saying this is, I'm not sure if, if we make every question, comment, the bolus you guys suggest to","NULL"
"3608","We could make it work, but it would force them to do a full-blown SQL Express install if they wanted to use it this way. That's just something else that I wanted to do especially for this case. If they say, 'Hey, we need a laptop to do this thing,' well, they would need this local DB set up and DC3 setup, and it would be maybe 10 minutes' worth of installing as opposed to...","NULL"
"521","And then there is like a neat dashboard or something that he has on his iPad, which is like some starting screen, or I don't know.","F"
"4889","Does Mike  , does he have the complete set of data elements or the Afinium ship to locations that he called a CLLI but it wasn't a CLLI? Does he have that?","NULL"
"2436","Well I know...To cut in there, I just found out not too long ago that Verizon changed their policy on reuse items. They are leaving the capital account. I just wanted to let you know that those 357Cs, that was reused stuff.  .","NULL"
"1751","As a FABS user, I want the frontend URLs to more accurately reflect the page I'm accessing, so that I'm not confused.","A"
"447","So where were we?","NULL"
"3717","You missed a good lunch, I'll tell you.","NULL"
"1284","It could be. I don't know.","NULL"
"1558","As a site visitor, I want to know as I glance around the home page what on earth a CSM is and why I'd want to be one, so that I read more.","F"
"787","You probably had already danced.","NULL"
"1","Let's do it.","NULL"
"4492","That's the way our mind works. Not yet. This one in particular we're going to definitely be working through. But as far as the other ones that are in class people can pick the ones they'd like to see first. With that, on to issues. Did everybody see these? A couple of seconds. Any new ones anybody wants to add to the list?","NULL"
"2093","You can just send it to  it doesn't matter, as long as it's  .","NULL"
"4367","Only Michael, that's true. Only Michael.  I'll go check with...","NULL"
"3210","We estimated that, that one was three? How did we estimate that at three? Wait, this was on 45. That may not be three, because he also did not put any of the estimates on there. He did estimate that at three. Why is it three? What else has to happen? Because these are our estimates.","NULL"
"2510","No.","NULL"
"124","Um, like, um, the, the content of the survey, so maybe it's about employee happiness or customer satisfaction, and we can use texts.","F"
"1222","Project managers, they will help with that. We can get a ScrumMaster.","NULL"
"7","So let me just quickly.","NULL"
"1194","As a camp administrator, I want to be able to remove campers if they don't attend the camp anymore, so that I can keep the records organized.","F"
"4681","We'll have to eventually, after everything's done, they would remove those references. Delete the references in the modules, the map control and EX map point control, and exclude the map control view .xaml from the project control. That's what I was looking at.","NULL"
"3296","This is May 6th and June 3rd.","NULL"
"3840","Yeah.","NULL"
"1447","As an agency user, I want to use the schema v1.1 headers in my FABS file.","A"
"459","One of the survey, we will get its own way too in the report.","NULL"
"1940","Yeah, it's not ready yet either. That's the one Adam said if he could get two hours, he could get it done today.","NULL"
"2113","Why would you split it if it's  ?","NULL"
"3774","Usually those stories stay within the same context, so this one might be Conversations, this one might be Reports, this one might be  . That's just my experience.","NULL"
"4680","Then you would just exclude the other one that has the map point stuff in it? That's what he said.","NULL"
"4115","If we do this, what we're talking about, it shouldn't impact anything that's in existing production. If it's a different URL, then we know  URL.","NULL"
"4633",".","NULL"
"4872","OK.","NULL"
"4547","To me, and we talked about this a little bit before. Getting this thing Notify, the HTML5, and getting the JRM functionality in, is imperative. I think we'll be able to sell a lot more and get a lot more recurring revenue if we do that.","NULL"
"4597","That's the problem.","NULL"
"4327","Call you.","NULL"
"834","OK, well. Estimate.","NULL"
"2538","Because it's like a sales tool. Our competitors can get there if they want to get there.","NULL"
"2713","But you have to find it.","NULL"
"3957","That would be a little bit along the lines of the JRMs. The thing right here is good but let's just say you're saying, 'Conversations.' If your tiles maybe say, 'Searches,' and your other thing is, 'Create a new one,' something like that, then you may go to a similar home page for poles, which has the exact same layout but you're talking about poles instead of conversations.","NULL"
"4532","It's a part of that process?","NULL"
"22","Well, it was decided yesterday.","NULL"
"2696","The existing interface doesn't change part numbers now. We would either have to change the existing interface to make it change part numbers -- which is not what the interface is designed for -- or we create a new interface to allow them to change part numbers. That's all they're doing with it.","NULL"
"3318","Hello.","NULL"
"2464","A little bit.","NULL"
"4406","We can pull up the code, and it'll load. It was loaded by the interface. Then it started to quit. No maps.","NULL"
"2888","Hang on, I've got to go put you on mute for a minute.","NULL"
"582","Let's say you have the translation code, which should the books scale.","NULL"
"200","Nonetheless, Is there just a single one or are there multiple?","NULL"
"278","That's actually a really cool idea, but the answer yeah.","NULL"
"2331","Are we?","NULL"
"3197","What's that do? Frame  .","NULL"
"443","All right guys.","NULL"
"3000","Stored proc.","NULL"
"3279","Do some stuff?  Is that what you want your task to say? Do this. Do this.","NULL"
"3262","retire. I thought retire hardwire that's inventory.","NULL"
"1603","As a broker team member, I want to derive FundingAgencyCode, so that the data quality and completeness improves.","F"
"4722","I don't know what's going on, still opening.","NULL"
"4465","Yeah. I'll just tell them, 'Hey, I've got it,' and get a resolution for you soon, or try to give them an ETA, if possible. Not always possible. But I've started to do that on anything, not just the important things that come in.","NULL"
"1081","As a workshop attendee, I want to have a summary of what we learned, so that I can understand our next steps and how they apply to me.","A"
"4247","In that case, if you want to just hang out, I'll just tell him that you're not available for the call today.","NULL"
"4903","Yes, some of their location codes they have made look similar to CLLIs. Some of them have underscores in them. Some of them have...","NULL"
"2039","SQL could be  . Commands can go back and forth a lot.","NULL"
"2853","Correct.  .","NULL"
"3917","You can get rid of this concept of this home page.","NULL"
"4913","Yes, they weren't CLLI codes. They had sometimes a full name, sometimes part name, sometimes...Like, Marion had, 'Marion 222,' on it, because that's the street address, but then those is what we were trying to tie to at least some kind of Afinium company, and that's where we came to dead ends. They don't do that in their world.","NULL"
"3532","Are you logging is as CinBell?","NULL"
"2126","Have a general  target for their assigned areas  Indiana, Ohio, and  instead of fishing through  .","NULL"
"2773","Good luck with that.","NULL"
"4948","Yes, if you had his list, say the primary fields are the Afinium locations, of whatever they call it, ship to, and then the address, city, state, zip code, and I liked Brian's first suggestion if you just go by the city, state, zip code and then maybe list them all side by side, and then the ones that match versus the ones that didn't, we could possibly get somebody to help manually do some of those to at least get started.","NULL"
"3543","And then it tells me, 'This is all the stuff you have. I'm going to talk it all away because you didn't give me anything but D4 D4 SB.'","NULL"
"694","As an NSF employee, I want to have a final workshop to identify key lessons and features for the content management system decision.","A"
"1816","As a site administrator, I want to set the listing fee per Other Course or Event, so that we have flexibility on what to charge in the future.","F"
"3054","That's why I'm trying to...","NULL"
"3181","It could be a dash.","NULL"
"1327","Conversation ?","NULL"
"4426","Is there any good stuff on the Telerik website that you guys have offered?","NULL"
"3274","retired, wherever it is.","NULL"
"1193","OK.","NULL"
"2823","Thanks, bye.","NULL"
"4495","I can't type anything in here now, so I'm just going to write it down. Somebody's got it locked.","NULL"
"5","I mean, you have already seen the email probably about, um, the, this tool we are planning to create, right?","NULL"
"4826","The 'ship to,' and 'ship,' that...","NULL"
"3424","He did tell me that the completed column didn't apply to LCAM. I don't know if they're completed or not. I have not looked at the data at all.","NULL"
"295","Something like this will be really neat, but I'm not sure if this is way overkill.","NULL"
"4186","Well, the 2013 has got an epic work board that looks exactly like this.","NULL"
"614","I mean, that's also, that's quite important for you and your team.","NULL"
"3542","Yes.","NULL"
"4216","His preference is another app. That's not my preference.","NULL"
"1794","Bye.","NULL"
"691","As an Agency user, I want to accurately see who created a submission, so that I'm not confused about who last updated a submission.","F"
"2695","To tackle the first one, first. You're saying that Mike suggested to use existing interfaces, is not appropriate or what...","NULL"
"1037","As a trainer, I want to create a new course or event, so that site visitors can see it.","F"
"3120","Yeah. Today, for hardwire the screen has frame, but for plugs it does not.","NULL"
"2205","We got in a request that's, as per usual, something that needs to be done within the next month so I asked them what they wanted to push out and pretty much Conduit with The Elite. A way of possibilities so we'll be replacing MAT point and configurable palette with the MAT powders. Adam and Miranda are given at the best in Michael's help. I already told them the Conduit stuff, we just have a slot for them.","NULL"
"4991","When we did a look at the data that was falling into  , I haven't looked at the data falling into LCAM, but nearly every Saturday and Sunday, weekend days, and even sometimes holidays, we saw transactions falling into  from people doing scanning.","NULL"
"1456","As a moderator, I want to add an item to the list of items to be estimated, so that so that we can be flexible and accommodate situations where we think of a new story while playing.","F"
"213","Yeah.","NULL"
"3059","Well...","NULL"
"59","So, I mean, of course there are like you have to properly already, um, think of how, how we possibly can reflect such a hierarchical, um, role system in a technical way.","F"
"2764","Did you hang up on Brian?","NULL"
"2059","Whether they can or they can't do that, or if it's not possible, they have to be able to figure out how to do that.  is something that can be addressed, or...?","NULL"
"2839","This might be a two-minute question, so I think there was about, let me look real quick, it will take me a few seconds to get it up. I may need a couple more seconds.","NULL"
"4310","Yep.","NULL"
"4973","we're not going to have the data until after the 2nd.","NULL"
"1567","As a developer, I want to have the site comply with the W3C accessibility guidelines where possible, so that people with accessibility issues can use the application.","A"
"2592","I'm plugging away at that.","NULL"
"317","But I don't really see how this should be working, right.","NULL"
"4714","Trace that. Keep creating that, so the typeform has to be XA6. OK, so get field. I'm  , yeah?","NULL"
"672","As an NSF employee, I want to see how the user recruitment form looks and behaves on a sample page, so that I can understand the impact the recruitment will have on the NSF page.","A"
"1221","Feel great things.","NULL"
"3689","I'm pretty comfortable with the code at this point. I have no idea of the TFS stuff, so it's good to see.","NULL"
"1647","It does work, across applications.","NULL"
"1411","It would be right here.","NULL"
"2370","Not necessarily different CLLI sixes, but those CLLI sixes didn't have the state exchange codes.","NULL"
"264","Yeah.","NULL"
"3764","Do you know? I thought we were.","NULL"
"1987","Hey, Jim.","NULL"
"164","Uh, yeah, exactly.","NULL"
"61","Because we really need to think about how, um, to distribute rights in order to, to only show specific information to specific roles.","F"
"3658","I'm going to have to check these changes in though, too, so you will have them.","NULL"
"466","Yeah, I think you're somewhat right.","NULL"
"1561","As a FABS user, I want to see correct status labels on the Submission Dashboard, so that I can quickly see my submission history.","A"
"3489","When you all did the warehouse...","NULL"
"1382","As a camp administrator, I want to keep track of the usage of internal camp facilities, so that I don't create conflicting schedules for the different camp groups.","F"
"2741","OK, thanks. We'll talk to you guys later.","NULL"
"1523","Does LCAM store the clause?","NULL"
"1027","As a Staff member, I want to Manage Hearing Calendars, so that I can track hearing-related activities and due dates.","F"
"727","As a trainer, I want to create an Other Course or Event I am charged a listing fee for that activity, so that I don't list events I don't really intend to hold.","F"
"3660","Yeah, give me the latest version.","NULL"
"3842","Stories.","NULL"
"3631","Can they do the buy of DC3?","NULL"
"2054","Actually, this is the one. This one I sent this morning.","NULL"
"1664","I think if the teams are structured the right way and the iterations are structured the right way, then the mix will be good on each team to where the new hire can pair program with the thing that they're interested in accomplishing.","NULL"
"2420","Pseudo-pseudo.","NULL"
"2209","Yes, if we can get the meeting and get stories. If Patrick has time again with the performance issue, any type thing, and you're becoming familiar with it then that's great.  , customer support?","NULL"
"811","As an employee from the HR department, I want to have access to the full information of all employees working for this business.","A"
"3157","in there.   six on that, then since it's only...","NULL"
"3475","Except that they're behind.","NULL"
"3369","Yeah.","NULL"
"1594","Then for the IBT group that we were trying to target, most critical thing, what's coming up and biggest holdback is SCC scan error correction screen. First request, , go to the active logs . We're finding everything. Narrow those certain criteria. With project-related, OK.","NULL"
"870","No, sir. I'm good.","NULL"
"4343","OK, he's on a CTDI call which...Apparently, he wanted me to talk to you guys about...it may be a table field model, and then its DISTOCD, it's in regard to warehousing  warehouses. Brian, he's saying that we either need a copy of that data or if there's a place in LCAM to store it. I'll send that to you via email, but apparently, he just wanted me to bring that up.","F"
"238","Like everybody knows them, uh, of course single and multiple choice questions, and maybe we can also add something like swipe questions so that you can have maybe a left-hand side, the right-hand side and a button bottom side.","F"
"3758","Or we can do it at a different time.","NULL"
"1508","As a Mike, I want to be able to see some metrics on use of the game, so that I can see how much it is being used.","F"
"2306","Pardon?","NULL"
"1928",".","NULL"
"4335","Hey Brian. Anybody else on the call?","NULL"
"1989","Alden North, I guess.","NULL"
"1547","I've already got the data in place?","NULL"
"1219","As a site member, I want to view the profiles of other members, so that I can find others I might want to connect with.","F"
"859","If we get a meeting .","NULL"
"646","I think they just want to have nice widgets, which they can include in their internal meetings or yeah.","F"
"2179","OK, this important thing about the meeting is sent an email saying what was going to be in the release tonight, so you'll be getting the release tonight. What else do we need to talk about?","NULL"
"3405","Do what? It was eight weeks?","NULL"
"1848","As a CMS SME, I want to see the webmaster workflow report, so that I can understand how this might impact current direction.","A"
"3691","Cool. Then we both kind of make it.","NULL"
"4221","I mean, Baski's right. If it needs to be, if we need to provide dropdowns and things, that's very helpful.","NULL"
"1836","As a participant, I want to be shown all estimates at the same time after all estimators have given their estimate, so that I can be sure estimates are independent and not influenced by other estimates given in the same draw.","F"
"1847","As a DevOps engineer, I want New Relic to provide useful data across all applications.","F"
"4446","I assume that's going to be the Telerik stuff.","NULL"
"4707","It's the first time I looked at the view model. I don't know much about it myself.","NULL"
"436","No, nothing.","NULL"
"933","It's planned to be in there.","NULL"
"1864","Once you approve the order. You have to, after you handle each of your detail line items, however you're going to handle, then you approve the whole order, and that's what .","NULL"
"1200","As a trainer, I want to read information of relevance only to trainers, so that the Scrum Alliance can share information with me easily.","F"
"1260","Then I'm just going to do a merge after this, get the code from 109 back to the trunk.","NULL"
"2098","I don't remember that one.","NULL"
"171","We already have that, but two, we actually need to have underlying users.","F"
"4569","Like, 'We need you to do this little story right here. It might not be a very complicated function, but get your head wrapped around this, and do this part.' It almost seems like you've been given this huge problem with no design, with no direction, with none of that at all and expected to automatically become a developer that's been experienced with that. That's the thing that concerns me.","NULL"
"2312","How long ago?","NULL"
"2520","We need to have the login page link up with the home page.","NULL"
"67","Yeah, I think so too.","NULL"
"2833","Hi. Who just joined?","NULL"
"3759","We've got two hours, so...","NULL"
"4341","Did Jim join?","NULL"
"4807","In dev.","NULL"
"2701","Yeah, that's...","NULL"
"3303","The iteration is what we get. One iteration  ..","NULL"
"4596","It's difficult when you're working on several different things and now you spend an hour actually programming this thing, two hours on troubleshooting issues, and spending an hour on an emergency release that you have to get out. With all of that, there's a lot of context switching going on.","NULL"
"3297","When's he supposed to come through?","NULL"
"1448","Anybody can leave.","NULL"
"761","You guys went to Mugshots?","NULL"
"2545","That probably needs to happen soon, because he was pretty adamant about it.","NULL"
"676","As a site admin, I want to delete any course or event, so that I can remove things that will no longer occur.","F"
"2465","A bit, so sometimes we  because what I am doing, is I am downloading from there and pasting on the desktop and working there. So the names, everything, is changing from  .","NULL"
"2543","","NULL"
"3875","You don't want just the Notify replacement. You want to enhance...?","NULL"
"3140","Yeah.","NULL"
"4264","If they want, send something else. They probably check it, it should be in SELECT statement, but what was sent looked good, and maybe...The work closed, worked.","NULL"
"4447","OK.","NULL"
"1223","As a user, I want to be able to browse through the list of facolities and see which ones are environment-friendly, so that I can know for sure my waste is not going to leave a negative ecological footprint.","F"
"1492","Yeah.","NULL"
"3711","All right. Well, that works out.","NULL"
"1340","As an Agency user, I want the header information box to show updated date AND time, so that I know when it was updated.","F"
"584","For English you would translate it into a different word and maybe someone wants to do Spanish, but they will have to provide a translation for Spanish, but we can simply register this translation.","F"
"2557","You can put a link to our  .","NULL"
"1118","No, we were creating, depending on which way we were doing it. If we create a service, they would pull it whenever they wanted. If it was an FTP, then we would send it to them or put it on the FTP site, daily or however often it was run.","NULL"
"502","I think honestly, I don't know.","NULL"
"4035","Mock data probably is a really good tool.","NULL"
"2526",".","NULL"
"4908","Even if those do look like CLLIs they still don't have...They don't have the company, like the Afinium company and the OACs.","NULL"
"4791","OK.  I was just asking, so if they ask me I'll know what to tell them next time.","NULL"
"4651","","NULL"
"267","Is there intended to be a functionality to retrieve a card?","F"
"2153","Don't want it to get lost.","NULL"
"441","I thought it was, it was kind of, kind of a joke, but if it weren't for Corona, I would have gone to work without any problems, honestly.","NULL"
"4027","As far as the data source for it right now, is it just some mocked up data, or nothing at all, or...?","NULL"
"542","This should also be specifically responsive so that all the costumers can fill out the surveys wherever they are.","F"
"3952","That's where things have somewhat changed a little bit. We know that's going to be very valuable. We also know we want to get this dashboard somehow integrated because that's proved to be very valuable. We just need to make sure that when we're doing this application now as HTML5...","NULL"
"4069","We're attacking it from the opposite side. We're attacking it from the top down instead of the bottom up. Now I've got a placeholder for blah, and I need it to do blah really, really well, but I don't know what blah looks like yet.","NULL"
"967","As a moderator, I want to edit an item in the list of items to be estimated, so that I can make it better reflect the team's understanding of the item.","F"
"1945","So it's just getting the top one out of multiple matching...","NULL"
"2766","You still have me. I didn't hang up yet.","NULL"
"2864",".","NULL"
"4013","Hit, 'Filter results,' that's probably a good way to do it. Just, 'Filter results,' you don't need the 'search' in there.","NULL"
"2165","Larry, do you have anything else?","NULL"
"338","It's like the manager then will be like a first filter that filters out.","F"
"1527","As a camp administrator, I want to be able to delete parents from the database, so that I can keep my pages free of unneeded clutter.","F"
"1869","As a RepositoryManagerResearcher, I want an app that acts as a match-making service for packaging data, so that owners are paired with data packagers.","F"
"106","Maybe we have to think about this.","NULL"
"3277","We got a day to do that, right?","NULL"
"2811","Yeah. Exactly.","NULL"
"2583","OK, Grady's got generate report data.","NULL"
"1331","Are you calling anyone?","NULL"
"2501","Like a project manager?","NULL"
"3364","Oh, I just want to say I could probably go in and get a copy of all the COs that Bill had and by the common language game.","NULL"
"418","I'm thinking actually, but I, yeah, I haven't really thought about this specific scenario, which is quite an important one.","NULL"
"1939","Which I can't do, yeah. And remove the header. That's the new...has nothing needed, right?","NULL"
"388","Yeah.","NULL"
"4554","Oh, and me. I'm not doing anything on it.","NULL"
"1656","As a UI designer, I want to move on to round 3 of the Help page edits, so that I can get approvals from leadership.","F"
"3407","Nice.","NULL"
"4179","Should I have her not even create the epic in TFS, just do the user story?","NULL"
"1828","As a camp administrator, I want to be able to create a registration form for both staff and kids, so that I can keep organized.","F"
"1851","Do I need it? I think I do. I haven't checked in the merge yet, but when I did I saw everything from 105 to 109 went back to the trunk which I presume has not been run in our dev and test environments yet.","NULL"
"2001","Is it functional yet?","NULL"
"2976","I got a chance to  procedure, change the grid, pull the code behind the scenes maybe add, what is it? Create date? Receive date. Add receive date to procedure results. It's like there's going to be two tabs. I did one tab...","NULL"
"180","And from there on, he will receive mails, but all this language setting stuff, maybe shouldn't concern that the user, I mean, with user, I mean the survey filler, right?","NULL"
"480","Like otherwise, if someone really wants to create the, in that survey, even use our other services, we have flooded with a lot of them on our home page to create a really full flex drownded survey.","NULL"
"1912","Yeah, that'll knock some time off. Not having to update the tester.","NULL"
"1241","As a Broker user, I want to submit records for individual recipients without receiving a DUNS error.","F"
"4283","We need to give them the schema to ETR catalog extension after there's commitment, and so they take...you give us your data and you put in this format and then roll.","F"
"102","I mean, only the managers are allowed to actually run a survey.","F"
"1985","Hi. Who do we have on the call?","NULL"
"3077","Why?  some of these are probably  .","NULL"
"2207","Well, get started on it. I'd say go ahead, but until we have the meeting happening.","NULL"
"960","As a Publisher, I want to unpublish a data package, so that it is no longer visible to anyone.","F"
"2157","They'll at least use a CPR code and...","NULL"
"3612","That's one of the old technical thing to throw in there.","NULL"
"3056","It's like you've got to get past this one, to get past that one, to get this one.","NULL"
"1082","You can filter by the drop-downs on the grid.","NULL"
"892","As a user, I want more information about how many rows will be published prior to deciding whether to publish.","F"
"127","You can select of a certain group.","F"
"1066","As a Developer, I want HDF5 integration, so that I can integrate data-packaged data with pipelines that use HDF5.","A"
"4852","He doesn't feel good today, so he took the day off and he was already taking tomorrow off.","NULL"
"1317","I know what project this is.","NULL"
"2568",". Susan? Anyone want to put board up?","NULL"
"1724","The change here is to put estimate on here. So, the story is...Why does it say ?","NULL"
"1688","As a Publisher, I want to publish a data package in the UI, so that that it is available and published.","F"
"3743","You're just saying, put them somewhere, and then pull them into the actual iterations? Is that what you're talking about?","NULL"
"4336","Might be a quick call this morning. I don't think we have anything for you guys. Do you all have anything we need to talk about?","NULL"
"437","Yeah.","NULL"
"3471","A docking station and it uploads a buttload of data at one time. I told him that I have a meeting set up to talk to you guys about this, but that the offline scanners is definitely way more complex than wireless scanners.","NULL"
"1406","As an employee, I want to get quick notifications, so that I can process cases the first time.","F"
"2986","Estimate for those?","NULL"
"15","So let me quickly get my notes.","NULL"
"4237","so that we can coordinate?","NULL"
"2771","Yay! It worked.","NULL"
"91","That's no problem.","NULL"
"517","I just start wondering if it even makes sense that this, their manager platform is responsive, because does it make sense for a manager to manage all his employees create service and stuff on iPhone or iPad?","F"
"1059","What we need then, is, we need specific things with dashboard, sharing functionality, and managing projects.","NULL"
"308","So the users should have the possibility to bring in their own ideas, should the manager have missed them.","F"
"4409","So all we had to do is click.","NULL"
"2319","Just the effectiveness of it, the point in writing it is to try get more vision in the meeting and try to make sure that things are useful, the information is useful, that we're not wasting time, that we're solving issues. Right now, I've got the meeting schedule, so sure, there's difficult-to-solve issues.","NULL"
"4466","I'm not going to change it to 45 yet, since we're going to try going over status one week and issues the next. We've got to keep it at 30 for right now, I wouldn't change it. Let's just look, I saw that, Baski, I don't know if you've noticed, we've got some ideas for training and classes...","NULL"
"1514","They were good.","NULL"
"3002","For them.","NULL"
"1397","I'm getting a little loopy.","NULL"
"3312","Thank you everybody.","NULL"
"3615","So those are valid estimates I can give them?","NULL"
"93","Maybe it's just simply, can you mute your mic if you're saying something?","NULL"
