"id","req_specification","class"
"396"," The HTML files will be the release and then we'll work it like an Agile thing where if we have an emergency release or one month release, there might be things that are doable and releaseable, to production during that thing, and this thing of a couple of releases, I guess, probably.","NULL"
"397"," Today what I did was -- for this meeting -- sometimes I hear the complaint throughout the years that people don't know what other people are doing. So today, rather than staying on track off track, I kind of had everybody give a little bit more color to the things so you all can let me know if you like that or don't like that. That way at least we all kind of know what's going on, and what's coming and what's in range, and whatever people are working on. I'm sorry that's as far as it goes. One minute.","NULL"
"398"," So we're going to do this upgrade to TFS. I think the upgrade is 2015, then we can hire Paige to come in for a couple of weeks and let everything go forwards.","NULL"
"399"," I think that'll be very helpful to run on  ...we'll just still  higher, for that one, and then...","NULL"
"400"," OK so I want...we always say this and everybody gets locked up in their day to day, I would like everyone in this room to submit something by next week  , just an idea, just anything that they're interested in technology-wise, that will force us all to...if you don't have anything pressing, at least it'll get the brain ticking a little bit about, ""Hey, what might I be interested in?""","NULL"
"401"," Because you know, we do have this core value about being driven and wanting to grow and wanting to expand our knowledge in anything I guess, and I guess it doesn't necessarily have to be  , you could just be technology thing, it could be application thing, it could be ""I want to know more about how nuts and bolts and  works."" Whatever.","NULL"
"402"," I want to get lunch, something to eat if you want me to  . It can be anybody.","NULL"
"403"," We've got a lot of knowledge in this room so we just want to take advantage of that. I would like every single person to submit something. I would say go into the spread sheet and just put your idea down here somewhere. I've created an ideas tab on here so everybody can just go put your idea on the ideas tab this week.","NULL"
"404"," OK, set-up time for new hires, for training classes. I think Jesse's coming to work in a bit with...","NULL"
"405"," I know, he said  .","NULL"
"406"," Yeah. He's been unofficially now. We'll get a target and more formalized, with this on-boarding process. I want to talk to Brandon and Jasmine and get their input, Paige I guess as well, about what could we do better. I met with you guys a little bit about this same thing.","NULL"
"407"," All right, so we took a little bit more time today talking about the status of where everything's at. Does anybody have any issues or anything that we can take off of this list? I guess it decreases every time, those tabs.","NULL"
"408"," Does anybody else need...I know Susan,  and Jesse are the...","NULL"
"409","  .","NULL"
"410"," OK. Does anybody feel the need to do a formal touch-base on the ticketing process?","NULL"
"411","  and I would like a refresher, since it's been a few months since she showed us how to do it.","NULL"
"412"," Yeah, some new members. I think we need a refresher course.","NULL"
"413"," We'll set that up.","NULL"
"414"," What is the set up that today  would go for support fails, they need access really to  pick up some of the support, and so I asked Kevin about it, and of course they don't want to send us the  , so how are we going to analyse  because we don't want to have to give mainframe access for everybody  .","NULL"
"415"," Be able to keep  to be able to discuss that, make sure that we're good, legally, or to  .","NULL"
"416"," On the support thing, when work stoppage issues come through and it's during the day, can we assume that you will get in touch with the right person, so I can delete that email until...","NULL"
"417"," You can just take your name off the list  .","NULL"
"418"," ...if someone gets...","NULL"
"419"," every time one comes in   ...","NULL"
"420"," Do I need to look at it?","NULL"
"421"," ...the handling goes and that's why I always  ...","NULL"
"422"," Only reason why I left you two on the list of people that get notified is like what if I'm sick that day.","NULL"
"423"," That's fine. If I can assume you will get to the right person, I will delete it, unless you're out of the office.","NULL"
"424"," Here's what I would prefer is if we did...When you have it, if you can send a reply to the big blue  . Whoever's got it, everybody also knows, because you know it's just like that  people, then likely nobody's doing  .","NULL"
"425"," ""Hey, I have it,"" type thing.","NULL"
"426"," Yeah, or the opposite of that is three people will be looking at the same thing. I would like a, ""Hey, we got it,"" type thing. I don't know what's the best way to do that. Maybe you go ahead and change the ticket  if you could do that, as soon as you're looking at it.","NULL"
"427"," I could just do some kind of a standardized thing, like we've received a ticket and we'll provide an update when we have more...Just something like that, to know that I've actually seen it  that response  the ticket. It can be something as simple as that.","NULL"
"428"," Just some way that so we'll know  you're not here, then I'll probably handle one of them.","NULL"
"429"," I don't know that you're not here now since I'm not always there.","NULL"
"430"," Anything else?  .","NULL"
"431"," I forgot what it was.","NULL"
"432"," to add, is there anything you want to ask or talk about  or suggest? I know right now we're still making  so the process changes and trying to hold on  process changes and also that we've touched a lot of issues  . I had you all feeling good on the HTML file as far as this iteration   .","NULL"
"433"," Can you put in something that  I don't think anyone has decided on how they want it to be laid out yet. That's the last I heard.","NULL"
"434"," Writing?","NULL"
"435"," Pardon?","NULL"
"436"," Writing? You're writing  .","NULL"
"437"," Me?","NULL"
"438"," Yeah, 1 through 10.","NULL"
"439"," No.","NULL"
"440"," I already a  .","NULL"
"441"," How long ago?","NULL"
"442"," Who's next?","NULL"
"443","   .","NULL"
"444"," Eight.","NULL"
"445","  I'm trying to understand...","NULL"
"446"," About the...? OK.","NULL"
"447","  throw some numbers.","NULL"
"448"," Just the effectiveness of it, the point in writing it is to try get more vision in the meeting and try to make sure that things are useful, the information is useful, that we're not wasting time, that we're solving issues. Right now, I've got the meeting schedule, so sure, there's difficult-to-solve issues.","NULL"
"449"," My hope out of this is that we raise issues and then that we can form little teams together to try to solve the issues as we go and get all that stuff on the table, and then to give information to everybody, since a lot of people  complained about not knowing what everybody else is working on, things like that. Just giving a little color of what everybody's working on.","NULL"
"450"," addressing all the concerns we have   .","NULL"
"451"," Yeah, addressing the concerns and just letting everybody  .","NULL"
"452"," necessarily address those, upgrade and have triage   .","NULL"
"453"," If I see a bunch sixes or sevens or something or a bunch of tens and somebody uses a seven, then it's like, ""Why is it?"" and then try to address what the concern is. So like Patrick in  , what would make it better than a seven?","NULL"
"454"," Knocking some stuff off the list. It is helpful. It is generally good, but not has been better or worse than the other. We've started knocking stuff off the list and maybe  get more fuzzy  .","NULL"
"455"," I've got the same concerns. It seems like we  , but not much is getting rubbed off.","NULL"
"456"," I think that it's probably a good idea to go ahead and make it 45 minutes. I think we can use the extra 15 minutes. I try to start small, see what we can get done, but it seems like...That's always my issues, too, when I was managing things, knocking things off.","NULL"
"457"," I gave it an eight today instead of a seven because we did add and take a couple things off and put things on the to-do list. We talked about the support thing. We didn't solve anything big, but at least we made a little bit of progress.","NULL"
"458"," There was one thing you mentioned earlier on, TFS 2013, and so that  pops up in my head. The simple solution  in 2012, Frontier we're on 2013, are we going to...?","NULL"
"459"," Everything would be on the same.","NULL"
"460"," Are we?","NULL"
"461"," Yeah  where all of our products are  .","NULL"
"462"," We're going by TFS where everything is and everything can do that well right now. I've got my Visual Studio.","NULL"
"463"," I'm talking Visual Studio. We need to  .","NULL"
"464"," We can actually put that...","NULL"
"465"," ...so that you're all  .","NULL"
"466"," That's the kind of thing that we want to capture, put on the issues log and  .","NULL"
"467"," I don't think it's a to-do yet, because I don't think we're at a point to do it. I think we're going to have to figure out how we're going to do it, because we have at least three right now. We have 2010, 2012 and 2013. I think it needs some discussion around strategy to do it first, before it becomes a to-do, and then once we do that then it could be something to do, someone actually doing it.","NULL"
"468"," That's all...anything else  .","NULL"
"469"," I'm getting a little loopy.","NULL"
"470"," Very well. Understood. That's for sure.","NULL"
"471"," It's a lot of emails I've gone through. I've gone through more in the last two weeks than ever in a two week time span. OK. Did you all have anything specific you wanted to talk about?","NULL"
"472"," Speaking of emails. Earlier in the week, Susan, I sent you an email about location groups.","NULL"
"473","  I haven't gotten back to that one yet. I do remember reading it...Stop it!","NULL"
"474"," Slacker.","NULL"
"475"," Slacker? That's me. Goofing off. I'll find out the answers and get them to you.","NULL"
"476"," Thank you. Would that be related to the ICP clusters?","NULL"
"477"," Yeah. I know Peggy and I talked about it, because she was working on some documentation and had a few questions  sent on to Susan.","NULL"
"478"," One of Larry's group  was wondering...I don't know, I hope it's in an email about, I think Susan or somebody explained you could  location groups, or there wasn't an opportunity to do global ones. We need to get those clusters back in, or started.","NULL"
"479"," Anything else that we need to talk about?","NULL"
"480"," Jim, do you have anything else?","NULL"
"481"," No, I'm good.","NULL"
"482"," So, Jim, the last email that Brian sent in regards to those CLLIs that we can't match as an exchange? I know we're getting down to the wire. I don't think that Ken and I can weigh in on that, as to what he wants to do.","A"
"483"," I've got it open, here. That was one of my two things, so I'll jump to that one. Yeah, Brian...Let's see, where are we? The company plant couldn't find a CLLI code.","F"
"486"," Actually, a different email  . Ship this one.","NULL"
"487"," It was probably...It kind of looks like it. I did just company, plant at first. Then I tried company, plant, and zip code. I got a little bit better results with that. There's still the company, plant combination either doesn't exist in the CLLIs that exist in those network element files, or the combination yields too many...There's not a distinct exchange, otherwise, for that combination.","NULL"
"488"," What are you bouncing off of? I don't know.","NULL"
"489"," There was three files. DJ, would probably be better to chime in on this one.","NULL"
"490"," It was network elements, Jim, that I was provided by Cathy Johns. I gave him those three documents that match. It was network elements and the OAC. The other one was asset accounting. Do you want a copy of them?","NULL"
"491"," Asset accounting?","NULL"
"492"," Asset accounting was the OAC and the...","NULL"
"493"," OK. No. Let me just back up then. That's good enough to get me started to help. I know that it's critical, seeing what we missed. In my explanation, I'd say, is there any way to take that company plant, that you said we figured was buried in that, through those CLLI codes?","NULL"
"494"," Use that company plant to first map to the CLLI six of the  key data? Oh, so you did do that.","NULL"
"495"," Yes.","NULL"
"496"," With that, you'd have to go over to Cathy Johns, OK.","NULL"
"497"," Right.","NULL"
"498"," That doesn't make sense. I'm not questioning you but...","NULL"
"499"," I totally understand.","NULL"
"500","  . You're saying for company plant combination, like in California, 9WC whatever plan code, that could come to us, there's multiple CLLI sixes? Leave out the building?","NULL"
"501"," Not necessarily different CLLI sixes, but those CLLI sixes didn't have the state exchange codes.","NULL"
"502"," Really?","NULL"
"503"," Yeah.","NULL"
"504"," These don't look like anything I've ever seen before, so Ken and I were talking about it, and...","NULL"
"505"," So, I'm scared to do anything on these, because I don't want there to be bad accounting data on there, but I also don't want them to fall out, either. Could I maybe take the most popular exchange code out of the...? That's kind of almost a quirky,  thing to do, and I feel like exactly like what Susan motioned to do, like I'm kind of throwing a dart.","NULL"
"506"," DJ, if I pull up 9WC0201, you're going to get a long list of company plants, different sub plants, and you're going to get some valid CLLI codes, and invalid ones. To me, an exchange boundary  like Marion, Ohio added one exchange, and then small little remotes off of Marion, it's the same exchange. I thought the exchange was a broader, defining area, so I was hoping.","NULL"
"507"," It sounds like that didn't work. What did we do with the net pseudos?","NULL"
"508"," That was the lowly thing about net, is that each of the pseudos itself had the company code on there. In the net table itself, the CO profile table, there was that Infinium company code OAC in exchange field for each record.","NULL"
"509"," That's because we went in and cleaned those up prior to passing the data to you.","NULL"
"510"," Which is going to be more difficult, and probably impossible to do in this case, because you could probably clean them up  extract 4, but then when we get the next extract, then there's going to be more stuff in there, potentially, that we haven't even considered. It would be nice if we had more broader swath.","NULL"
"511"," I like Jim's rules, that mindset of, if we had CLLI six, we could map it to an exchange that way. That was incredibly beneficial. It's just it's not fully working.","NULL"
"512"," Don't you all have to, or somebody have to map these CLLIs to Infinium?","NULL"
"513"," The pseudo ones?","NULL"
"514"," Yeah. Or do they not use the pseudos in Infinium?","NULL"
"515"," Like Ken said, in net we already clean them up, so yeah, we'll eventually have to map them to Infinium.","NULL"
"516"," No, I mean for Infinium to go live with this Verizon data in April, doesn't somebody have to map this stuff? I don't understand.","NULL"
"517"," They'll map it by...I'll check with the Infinium folks.","NULL"
"518"," DJ, I know you haven't said this directly, but isn't some of the work that the IT department is going to be doing on this data before we get it, some of the work that they have to do so that Infinium will have their information on that, to the Verizon...?","NULL"
"519"," I said, I didn't finish my thought. Now remember, in Infinium, they don't even look at the CLLI code.  thing, so they're just looking at the company plant, sub plant, and going by the CO code and business unit. They're defining it that way. So, Infinium doesn't even look at these pseudo-CLLIs or CLLIs. Go ahead, DJ, I interrupted you to answer the other part.","NULL"
"520"," I just wanted to clarify.","NULL"
"521"," No, that's good.","NULL"
"522"," Pulling it in  , it's like you said. This doesn't have anything to do with the CLLIs, but, you'd think there was something that we could match it up with.","NULL"
"523"," Those three digits, let me send out another file, but, those three digits that have  from the very top, if you look at 225WC, the does WC stand for wire center? Or not?","NULL"
"524"," She told me about...","NULL"
"525"," No, it was out in California. 9WC was the company code.","NULL"
"526"," Since the Infinium folks are going to have to deal with this, probably on the case-by-case basis as they encounter the new sub plants, I assume, could we put maybe a placeholder on these that we can't figure out and get them in that way? And then they could be dealt with on the case-by-case basis as they get encountered in LCAM? Is that a possibility?","NULL"
"527"," That's a good question. Ken, we need to get with Sarah, I think,  she's got to go into Infinium anyway, and fixed assets, so we should be able to get those exchanges.","NULL"
"528","  . The data that she sent to you...","NULL"
"529"," So if that's true, then we could probably just come up with a pattern, like Drake said, of an exchange code. Because the exchange code helps me link back to that other file that DJ gave me that had that exhaustive list of LACs and company codes. I've had not a single problem matching up the exchange codes I've found back to that list, so I think that's perfect there.","NULL"
"530"," The only thing that I would need to put in there would be a place holder for the exchange code, the company code, and the OAC. If we just came up with some sort of thing that, it's blatantly obvious to whoever's using that part of LCAM, goes, ""Oh, yeah, I know I need to do this when I come across this,"" then that would at least get  through this part to the next thing.","NULL"
"531"," So, if that's OK with you guys, I'll just...we'll figure out what looks good based on the data that we've got and email that to you guys. You can either say, ""Yeah I like that,"" or ""No, I don't like that, go back, dummy and go try it again,"" and we'll try it again.","NULL"
"532"," Yeah, sounds good.","NULL"
"533"," Jim, did you say you had two items on your list?","NULL"
"534"," Ken, are you OK with that? DJ.","NULL"
"535"," Yeah. That sounds like a good solution, short term, to me.","NULL"
"537"," It was quite a while ago, and to be honest, it could have been you that said it or somebody else. Neither here nor there. That's the next barrier I'm coming across, is I need to know whether or not the G team's ship-to code is indeed a valid ship-to code for those locations that are in the extract. If they are, I'll need those addresses. I really just don't know where to find them, if they are in the extract or not.","F"
"538"," If they're not, I need to strip those out, but we'd also need to know whether we can or can't ship a plug to one of those particular locations, and if something needs to go there, where it needs to be shipped to, via, to get there.","A"
"539"," I hesitate to pull NetLogic out, because it seems to me like it'd be a mess if it got into LCAM without a via location specified, and somebody tried to ship something directly to someplace in the middle of nowhere.","NULL"
"540"," That seems like that would be a worse problem to clean up than the alternative, but I can do whatever you guys feel is the better of the two evils. If we can't get the ship-to's in time, that is. I know you're relying on somebody else to get us that information, I just...","NULL"
"541"," I've got a call in to  . I guess I can call again. Everybody's busy who's on call. So Ken, if we didn't have a ship-to via on some of these, I think you're going to be...I don't even know what we would ship to those pseudos.","NULL"
"542"," We probably aren't shipping to them, but I'm not sure all the intricacies between  and G teams, and how G teams was handling that. I haven't looked at the G teams data, either. Brian, have you been looking at the G teams data?","NULL"
"543"," I don't know where to find it, to be honest.","NULL"
"544"," OK. ","NULL"
"545"," I saw the reference to it, and I'm not seeing any foreign key constraints to another table from the ice locations table, but I haven't looked...","NULL"
"546"," Most of these didn't have constraints, I think. I think they had interfaces built between separate databases. DJ, should I do some digging into G teams?","NULL"
"547"," Let me ask somebody over at the Verizon land the question. That way, you don't have to waste your time if I can get some information.","NULL"
"548"," That would be of help. Thank you.","NULL"
"549"," You're very welcome.","NULL"
"550"," So, is the option on the via ship-to...Can that also just have a filler that would prompt others to react to it?","NULL"
"551"," Can we just put a pseudo-pseudo...","NULL"
"552"," Pseudo-pseudo.","NULL"
"553"," I'm starting to feel out of conception here, but a pseudo-pseudo CLLI, that we put as the via location for all of the ones that have a via location, and that can be the place holder, then go, ""Oh, I need to figure out where to ship this to,"" and we could have that as a dummy address, maybe? I don't know what that would look like, but, something.","NULL"
"554"," Would they all be the same? Pseudo-pseudo?","NULL"
"555"," Yeah. Every G team ship code that we have, we would just map it to alpha.","NULL"
"556"," Ship unknown or something like that. Load base alpha  .","NULL"
"557"," Yeah, we can try that, Jim.","NULL"
"558"," What do you think, Ken? DJ?","NULL"
"559"," We can't find any real data that would at least get the records transferred in without fallout.","NULL"
"560"," That'd be good, as long as there's something there and we know we've got to go back to it.  target. What we have for  logistics is  ship to  .","NULL"
"561"," Yeah. They should have those, right?","NULL"
"562"," Yeah. I need to get back with them. I haven't sent any replies. Plus, he didn't call me back.","NULL"
"563"," That did bring me to another question. I can't find warehouses in the data at all, and I know that, Ken, we got feedback from you to look at the building type field that's there, and that was beneficial. We found the field locations, and may denote it as CS, which I assume is Central Stock. RDC Remote Distribution Center, and then I think an IDC is an Intermediate Distribution Center.","NULL"
"564"," The CSs, the HCSs, and I think the RDPs even, RDCs, and net we treated as forward stocking locations, and we had a static list of CLLIs that we knew to be warehouses. But I don't have a static list or anything like that for the Verizon ones.","NULL"
"565"," I looked at non-working to working plug ratios, and I noticed that the central stock ones, or the building type designating them as central stock locations, had pretty much zero percent working plugs, which sounded to me like it could be either a warehouse or a forward stocking location.","NULL"
"566"," But their FRCs were like 357C, so that didn't sound like a warehouse to me. I did find...","NULL"
"567"," Go ahead, I'm sorry.","NULL"
"568"," Well I know...To cut in there, I just found out not too long ago that Verizon changed their policy on reuse items. They are leaving the capital account. I just wanted to let you know that those 357Cs, that was reused stuff.  .","NULL"
"569"," I did find several locations that seemed to be where the primary account was, a 12, 20, 6, 10, which is the new, right? One of them was the RDC, which was in there, which looked like it was grapevine...Something like that.","NULL"
"570"," But, there were also several other references to assets to locations that seemed to be where the primary account was 12, 20, 6, 10, and those locations didn't exist in the ice locations table. It almost sounds like those could be warehouses, but they didn't exist in the warehouse table.","NULL"
"571"," All right. Let me...  a Verizon call, and I don't know if I have all the emails that he had requested, all the special warehouses. Let me see if I can find that. Grapevine, and  , and there were a couple others. I think that...","NULL"
"572"," I've monopolized the time  , but I think that's pretty much all I had.","NULL"
"573"," We don't have to go into detail on this, but  said to try to work those shipments, and I don't know if you saw the email. Today at 11:00 AM Eastern Time. Would have been 10, 11. Go into it now,  .","NULL"
"574"," What is the problem of the shipment? What exactly was in the email? I can probably find it...","NULL"
"575"," The shipment of...","NULL"
"576"," Is this the one about the projects?","NULL"
"577"," You're cutting out. Or I am.","NULL"
"578"," Sorry.","NULL"
"579"," No, go ahead. You were cutting out, I couldn't hear.","NULL"
"580"," Is this the one about the projects being wrong on the shipments?","NULL"
"581"," Yeah.","NULL"
"582"," We were just looking at that before we got on the call with you guys, so I should be able to give you an update tomorrow once we finish looking at it.","NULL"
"583"," Thanks.","NULL"
"584"," Sure. Is there anything else?","NULL"
"585"," No, not here.","NULL"
"586"," No.","NULL"
"587"," All right. Thanks, everybody. We'll talk to you guys later.","NULL"
"588"," Thank you. Bye.","NULL"
"589"," DJ seems peppy.","NULL"
"590"," Is it her Friday, too?","NULL"
"591"," What am I working on today, the LCAM? What we'll be working on for the next meeting, the LCAM. What do I need from who? Nothing, issues,  can go away. Thanks. ","NULL"
"592"," Been working on more of the elements and stuff. I've looked over Jasmine's page, and then I've been doing help file stuff for current notifying. What about you, Mahesh?","NULL"
"593"," I've been working on login page.","NULL"
"594"," Login page? What are you working on? Jasmine pretty much has it done.","NULL"
"595"," The same page. I'm working on whatever she's working on, business studio. It's different. I think I got the files from the notify library. They keep on changing them  .","NULL"
"596"," A little bit.","NULL"
"597"," A bit, so sometimes we  because what I am doing, is I am downloading from there and pasting on the desktop and working there. So the names, everything, is changing from  .","NULL"
"598"," That's annoying.","NULL"
"599"," I think the collaboration with Jasmine is not working as expected  . Today I can show you that.","NULL"
"600"," You really need to be working with someone else.","NULL"
"601"," I need to also be working on the changing of the icons for the notify  .","NULL"
"602"," For the tiles.","NULL"
"603"," We really need to set up a  repository or something that we can work from so that we're not running into these issues, and so that you're not working from your desktop and using old files.","NULL"
"604","  .","NULL"
"605"," Jasmine threw it all out to TFS i think, from the  . It's terrible.","NULL"
"606"," Is it in TFS now?","NULL"
"607"," I think so. I'm not 100 percent sure.","NULL"
"608"," But we still have the source code that needs to go in TFS?","NULL"
"609"," Yeah, we don't have that. I'm just talking about the stories. So you're talking about putting all of our files there?","NULL"
"610"," That would be good to do.","NULL"
"611","  Jasmine...","NULL"
"612"," Should be in charge of doing that...","NULL"
"613"," I just need a half hour with somebody to think about this because we're going to need to  . Probably enter  notify half. We're going to be on that, on that release cycle. There's going to be some issues with that when I start plugging-up the APIs. All that's under Titan.","NULL"
"614"," We don't want to make this a configuration nightmare for developers to go in.","NULL"
"615"," Who do you need to sit down with?","NULL"
"616"," Somebody.","NULL"
"617"," What is the question?","NULL"
"618"," It doesn't matter.","NULL"
"619"," I just need to bounce ideas off somebody.","NULL"
"620"," What are you talking about?","NULL"
"621"," Source control and putting everything in TFS. All of our files and everything. Right now, we're working off of  two, people are working on their desktop and files are getting written. We're not using the same stuff.","NULL"
"622"," Stuff is breaking. It shouldn't be.","NULL"
"623"," My note is, can we notify? We can probably add to the notify solution. We haven't had the solution upgraded since  the project  .","NULL"
"624"," You could probably cue Karen on this.  a release manager.","NULL"
"625"," I don't know who the release manager is.","NULL"
"626"," It needs one.","NULL"
"627"," Agreed.","NULL"
"628"," It needs to start getting on integrations and  . I need to show Karen what they did. Whether or not she's able to show up and put much into it and see.","NULL"
"629"," What is she working on?","NULL"
"630"," She's just finishing up with Peter's stuff, but she's also releasing  on that. I'm collecting  . She needs to be.","NULL"
"631"," OK.","NULL"
"632"," But, I guess  . Unless they hire somebody else. It doesn't need to be Susan.","NULL"
"633"," Like a project manager?","NULL"
"634"," Oh man, a release manager. It needs a release manager for  .","NULL"
"635","  .","NULL"
"636"," Whatever it needs.","NULL"
"637"," But we're not doing the  .","NULL"
"638","  I'm just saying somebody needs to be driving these releases and putting together iterations, because we've got to start getting results. We've got to start having iterations that have meat in them.","NULL"
"639"," I agree.","NULL"
"640"," Otherwise, we'll just keep floundering.","NULL"
"641"," Mahesh, what do you need? Need anything right now?","NULL"
"642"," No.","NULL"
"643"," So what do we have?","NULL"
"644","  .","NULL"
"645"," Login page and home screen.","NULL"
"646"," I'm bleeding, bro.","NULL"
"647"," ","NULL"
"648"," ","NULL"
"649"," Back when I lived here, that would never happen.","NULL"
"650"," Would have been real blood.","NULL"
"651","  .","NULL"
"652"," We need to have the login page link up with the home page.","NULL"
"653","  updating the icons for every page.So if I .","NULL"
"654"," That would be ideal, yes. That was what we wanted.","NULL"
"655"," OK all right back to work. I'll get Karen these.","NULL"
"656","  .","NULL"
"657"," This is my home page, so I need to...once I log in, I should be able to access  . This is for , so I need to change these icons. I need to change the  like this. . That's what I'm thinking, if I load this website with this login page, so I can easily change the icons.","NULL"
"658","  .","NULL"
"659","  .","NULL"
"660"," What did the login page  .","NULL"
"661","  something missing.","NULL"
"662"," So what did we decide about what links and things to put in there?","NULL"
"663"," Only the view training schedule is going to be available, but it's not showing up there.","NULL"
"664"," How did that end up?","NULL"
"665"," Darryl didn't want the training stuff to be available to users outside of being logged in, because he said that our competitors could just go and see what you could do with notify without...","NULL"
"666","  customers.","NULL"
"667"," He didn't want the help files available from the home page. Or from the login page, rather. Until you've logged in.","NULL"
"668"," I disagree with that.","NULL"
"669"," Why do you disagree with that?","NULL"
"670"," Because it's like a sales tool. Our competitors can get there if they want to get there.","NULL"
"671"," I guess they could just create a fake account.","NULL"
"672"," It's on there now.","NULL"
"673"," Yeah, but he wants it gone now.","NULL"
"674"," I'll have that discussion with him  .","NULL"
"675"," ","NULL"
"676"," It's fine. I'll talk to him.","NULL"
"677"," That probably needs to happen soon, because he was pretty adamant about it.","NULL"
"678"," I guess I'm project downer there, right?","NULL"
"679"," Yep.","NULL"
"680"," I'll have the discussion with him and then  . Ultimately it's, we can decide whether or not we want to do that. It's a landing page for something that people that are interested in knowing what it is will be going to.","NULL"
"681"," I mean, as far as we can...","NULL"
"682"," Freaking paranoia, worried about  .","NULL"
"683"," Couldn't somebody just register with a fake account and get all the information anyway?","NULL"
"684"," Not really. When they register their account, we give the company access. Then they have to register as part of the company. Until we say this company is there...Someone can go in and say, ""I'm with one of these other companies.""","NULL"
"685"," But if they don't have an email address matching the domain, then somebody from that company has to validate them. It's a little bit.","NULL"
"686"," OK.","NULL"
"687"," It may be that...Maybe we end up with a different link when you're not logged in. Even if you're a valid user, PHI doesn't want some competitor of theirs looking at their processes, but they want to be able to see them too.","NULL"
"688"," I see both sides of that. Whatever you want to do.","NULL"
"689"," You can put a link to our  .","NULL"
"690"," That's in the  embedded file. At the bottom it says powered by  . That's a link to one's home page. Maybe I can...","NULL"
"691"," I think  .","NULL"
"692"," It shouldn't fit. Adding a link to the home page is not a big deal. It's going to change everything to make  .","NULL"
"693"," It's planned to be in there.","NULL"
"694"," In two week  , we're supposed to have something published that you can actually log in.","NULL"
"695"," Login, see the home screen and then conversation page. Cool, cool, cool.","NULL"
"696"," That's good.","NULL"
"697"," What's going on with that?","NULL"
"698"," ...or that is doesn't allow remote connections -- which I has up until now -- or that it can't connect to the server. What the heck?","NULL"
"699","  This computer may not have connectivity.","NULL"
"700","  . Susan? Anyone want to put board up?","NULL"
"701"," I can't get connected to my computer to get the board up.","NULL"
"702"," You can Google. You can Google.","NULL"
"703"," Well, my board's up.","NULL"
"704"," OK, well, call them out. What do they got  ?","NULL"
"705"," I'm inside updated  inventory search.","NULL"
"706"," Still working on that, Adam?","NULL"
"707"," I've worked on it a tiny bit yesterday.","NULL"
"708"," Most of you time was spent on...","NULL"
"709"," Other things, and including the remote. I had received messages are now coming in from  ...So, I had a bunch of those. This is  screen. I got it down, from 203, I got it down to 60, that they're going to have to look at.","F"
"710"," That's good. You got rid of the stuff that they need to be concerned about.","F"
"711"," Just as long as there's  have to see  , we can give them an update on that this morning. They need to look at those 60 that are left, because they can't  FTR serial numbers.  .","F"
"712"," Patrick, if you launch the  .","NULL"
"713"," before  follow it again, hours of testing   .","NULL"
"714"," Can we get it on the Internet at all?","NULL"
"715"," OK, Grady's got generate report data.","NULL"
"716"," I'm still working on that. I've got to update  out, and couldn't touch TFS. I'll update LCAM.","NULL"
"717"," Who's next?","NULL"
"718"," Kevin and Drake's got modify the retail notifications that handle non-sterilized equipment, and to modify received equipment that handle non-sterilized equipment.","F"
"719"," In theory,   this afternoon...","NULL"
"720"," I know, what's this ""in theory"" crap?","NULL"
"721"," So, you're making progress, though.","NULL"
"722"," Reboot.","NULL"
"723"," I don't have anything right now  , and Patrick has got break out bay audit details into their own page and grid.","NULL"
"724"," I'm plugging away at that.","NULL"
"725"," And add duplicate H  description for older, unprocessed  .","F"
"726"," Yeah, those are all bay audit screen updates. I'm shoveling through them at the moment.","A"
"727"," I swear, that's weird. Shut that...  that.","NULL"
"728"," And new  update.","NULL"
"729"," And Brian doesn't have anything?  He's afraid to try and break his stuff apart into tasks. I don't think he has any tasks out there, so they wouldn't show up on the board. He's being a bad boy  .","NULL"
"730"," And very silly.","NULL"
"731"," He's usually my good one. The one that puts the tasks out there   .","NULL"
"732"," ""Brian's not doing anything!""","NULL"
"733"," Try it now, Susan.","NULL"
"734"," Don't think I'm  .","NULL"
"735"," I did want to bring up, while we're here...I keep looking up there for the time since it's not up. We do have some issues that probably are going to require a release to be fixed, so I don't know who has time to look at those issues  .","NULL"
"736"," Take the keyboard away from her!","NULL"
"737"," Apparently Brian does.","NULL"
"738"," Give them to Brian. He doesn't have a lot of work.","NULL"
"739","  Yeah, it's all Brian. I sent that email out this morning. I don't know if you looked at it yet. You know that issue where I said it was weird on those ZFR's? There were two audit trail records that flipped it back. It's also doing it when they manually edit stuff on the edit assets screen.","NULL"
"740"," Maybe I should have  these after all.","NULL"
"741"," That's a problem, because they're editing it, and they're changing values, and then we're going, ""Nope!"" And putting them right back.","F"
"741"," That's a problem, because they're editing it, and they're changing values, and then we're going, ""Nope!"" And putting them right back.","A"
"742"," That, to me, is a show-stopper type of an issue, even though the value is not horribly, horribly important. It's like parent amount position and parent  . Is this reverting back to amount position in a  in another location? And there was something else.","F"
"743"," Can I get rid of  ? So, I don't know. How do you all want to handle the things that are out there now that really need to be fixed? Because they don't have workarounds for them.","NULL"
"744"," Fix them?","NULL"
"745"," Who's going to do the fixing and not do their one  stuff, is my question?","NULL"
"746","  .","NULL"
"747","  your desktop.","NULL"
"748"," I didn't do anything on my desktop.","NULL"
"749"," ...your desktop. Internet Explorer...","NULL"
"750"," Tuesday. It does its normal reboot during the week. Is it Wednesday morning you come in  ?","NULL"
"751"," Call  . That's what I do.","NULL"
"752"," I don't need to go to TBS now, I'm just going to go and pull up those emails that have those issues that we need to decide.","NULL"
